taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,flag,matched_source,matched_variable,matched_sp,matched_value,pct_diff,mismatch_source,mismatch_value,mismatch_pct
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25645.3932924521,34,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25800,0.599,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,V1 (GM),Area_striata_grey_matter_Vol.mm3,1106,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,propithecus verreauxi,1106,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25194,53,FALSE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25194,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Medulla,Medulla_oblongata_Vol.mm3,1222.63,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,propithecus verreauxi,1222.63,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Vmo,Trigeminal_motor_nucleus_Vol.mm3,3.36,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,propithecus verreauxi,3.36,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,VII,Facial_motor_nucleus_Vol.mm3,3.92,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,propithecus verreauxi,3.92,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,XII,Hypoglossal_nucleus_Vol.mm3,3.24,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,propithecus verreauxi,3.24,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25194,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25194,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Cerebellum,Cerebellum_Vol.mm3,3957,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Cerebellum_Vol.mm3,propithecus verreauxi,3957,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Mesencephalon,Mesencephalon_Vol.mm3,780,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Mesencephalon_Vol.mm3,propithecus verreauxi,780,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Diencephalon,Diencephalon_Vol.mm3,2195,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Diencephalon_Vol.mm3,propithecus verreauxi,2195,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Telencephalon,Telencephalon_Vol.mm3,17040,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Telencephalon_Vol.mm3,propithecus verreauxi,17040,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,MOB,Bulbus_olfactorius_Vol.mm3,147,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_Vol.mm3,propithecus verreauxi,147,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,3.4,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_accessorius_Vol.mm3,propithecus verreauxi,3.4,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Piriform Lobe,Lobus_piriformis_Vol.mm3,664,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3,propithecus verreauxi,664,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Septum,Septum_Vol.mm3,159,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Septum_Vol.mm3,propithecus verreauxi,159,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Striatum,Striatum_Vol.mm3,1411,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Striatum_Vol.mm3,propithecus verreauxi,1411,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Schizocortex,Schizo_cortex_Vol.mm3,443,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Schizo_cortex_Vol.mm3,propithecus verreauxi,443,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Hippocampus,Hippocampus_Vol.mm3,1043,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Hippocampus_Vol.mm3,propithecus verreauxi,1043,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM+WM),Neocortex_Vol.mm3,13170,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Neocortex_Vol.mm3,propithecus verreauxi,13170,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Epithalamus,Epithalamus_Vol.mm3,14.6,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Epithalamus_Vol.mm3,propithecus verreauxi,14.6,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Thalamus,Thalamus_Vol.mm3,1341,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Thalamus_Vol.mm3,propithecus verreauxi,1341,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Hypothalamus_Vol.mm3,propithecus verreauxi,328,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Subthalamus,Subthalamus_Vol.mm3,283,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Subthalamus_Vol.mm3,propithecus verreauxi,283,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Pallidum,Pallidum_Vol.mm3,263,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Pallidum_Vol.mm3,propithecus verreauxi,263,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,20,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Nucleus_subthalamicus_Vol.mm3,propithecus verreauxi,20,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Optic Tract,Tractus_opticus_Vol.mm3,125,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Tractus_opticus_Vol.mm3,propithecus verreauxi,125,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,LGN,Corpus_geniculatum_laterale_Vol.mm3,68.6,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,propithecus verreauxi,68.6,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Paleocortex,Palaeocortex_Vol.mm3,292,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Palaeocortex_Vol.mm3,propithecus verreauxi,292,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Amygdala,Amygdala_Vol.mm3,251,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Amygdala_Vol.mm3,propithecus verreauxi,251,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,BV,Total_brain_net_volume_Vol.mm3,25190,54;55,FALSE,match,match,Bush_Allman_2004_a_Table2,Total_brain_net_volume_Vol.mm3,propithecus verreauxi,25190,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM+WM),Neocortex_Vol.mm3,12190,54;55,FALSE,match,match,Bush_Allman_2004_a_Table2,Neocortex_Vol.mm3,propithecus verreauxi,12190,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,9840,54;55,FALSE,match,match,Bush_Allman_2004_a_Table2,Neocortex_grey_matter_Vol.mm3,propithecus verreauxi,9840,0,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,V1 (GM),Area_striata_grey_matter_Vol.mm3,1570,54;55,FALSE,value_match_other_structure,value_match_other_structure,Stephan_etal_1981_TableIX,Area_striata_Vol.mm3,propithecus verreauxi,1559,0.706,NA,NA,NA
Propithecus_verreauxi,propithecus verreauxi,LGN,Corpus_geniculatum_laterale_Vol.mm3,70,54;55,FALSE,value_match_other_structure,value_match_other_structure,Frahm_Zilles_1994_Table1,Hilus_Vol.mm3,propithecus verreauxi,70.93,1.311,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,BV,Total_brain_net_volume_Vol.mm3,72530.44,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,pygathrix nemaeus,72530,0.001,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Medulla,Medulla_oblongata_Vol.mm3,2206.11,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,pygathrix nemaeus,2206.11,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,4.36,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,pygathrix nemaeus,4.36,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,VII,Facial_motor_nucleus_Vol.mm3,5.58,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,pygathrix nemaeus,5.58,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,XII,Hypoglossal_nucleus_Vol.mm3,3.14,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,pygathrix nemaeus,3.14,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,BV,Total_brain_net_volume_Vol.mm3,72530,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,pygathrix nemaeus,72530,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Cerebellum,Cerebellum_Vol.mm3,8063,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Cerebellum_Vol.mm3,pygathrix nemaeus,8063,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Mesencephalon,Mesencephalon_Vol.mm3,1345,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Mesencephalon_Vol.mm3,pygathrix nemaeus,1345,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Diencephalon,Diencephalon_Vol.mm3,4727,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Diencephalon_Vol.mm3,pygathrix nemaeus,4727,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Telencephalon,Telencephalon_Vol.mm3,56189,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Telencephalon_Vol.mm3,pygathrix nemaeus,56189,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,MOB,Bulbus_olfactorius_Vol.mm3,10.7,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_Vol.mm3,pygathrix nemaeus,10.7,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Piriform Lobe,Lobus_piriformis_Vol.mm3,942,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Lobus_piriformis_Vol.mm3,pygathrix nemaeus,942,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Septum,Septum_Vol.mm3,290,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Septum_Vol.mm3,pygathrix nemaeus,290,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Striatum,Striatum_Vol.mm3,3166,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Striatum_Vol.mm3,pygathrix nemaeus,3166,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Schizocortex,Schizo_cortex_Vol.mm3,723,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Schizo_cortex_Vol.mm3,pygathrix nemaeus,723,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Hippocampus,Hippocampus_Vol.mm3,2295,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Hippocampus_Vol.mm3,pygathrix nemaeus,2295,0,NA,NA,NA
Pygathrix_nemaeus,pygathrix nemaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,48763,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Neocortex_Vol.mm3,pygathrix nemaeus,48763,0,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,BV,Total_brain_net_volume_Vol.mm3,10135,43,FALSE,match,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,saguinus geoffroyi,10135,0,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Granular Insula,Granular_insular_cortex_Vol.mm3,18,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Granular_insular_cortex_Vol.mm3,saguinus geoffroyi,18,0,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,18,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Dysgranular_insular_cortex_Vol.mm3,saguinus geoffroyi,18,0,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Agranular Insula,Agranular_insular_cortex_Vol.mm3,12,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Agranular_insular_cortex_Vol.mm3,saguinus geoffroyi,12,0,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Insula (GM),Insula_Vol.mm3,46,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Insula_Vol.mm3,saguinus geoffroyi,46,0,NA,NA,NA
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9943.02207894441,34,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,saguinus midas,9900,0.435,NA,NA,NA
Saguinus_midas,saguinus midas,V1 (GM),Area_striata_grey_matter_Vol.mm3,841,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saguinus midas,841,0,NA,NA,NA
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9569.055,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,saguinus midas,9569,0.001,NA,NA,NA
Saguinus_midas,saguinus midas,Medulla,Medulla_oblongata_Vol.mm3,428.47,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saguinus midas,428.47,0,NA,NA,NA
Saguinus_midas,saguinus midas,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.04,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,saguinus midas,1.04,0,NA,NA,NA
Saguinus_midas,saguinus midas,VII,Facial_motor_nucleus_Vol.mm3,1.26,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,saguinus midas,1.26,0,NA,NA,NA
Saguinus_midas,saguinus midas,XII,Hypoglossal_nucleus_Vol.mm3,1.12,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,saguinus midas,1.12,0,NA,NA,NA
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9569,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,saguinus midas,9569,0,NA,NA,NA
Saguinus_midas,saguinus midas,Cerebellum,Cerebellum_Vol.mm3,1061,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Cerebellum_Vol.mm3,saguinus midas,1061,0,NA,NA,NA
Saguinus_midas,saguinus midas,Mesencephalon,Mesencephalon_Vol.mm3,332,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Mesencephalon_Vol.mm3,saguinus midas,332,0,NA,NA,NA
Saguinus_midas,saguinus midas,Diencephalon,Diencephalon_Vol.mm3,692,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Diencephalon_Vol.mm3,saguinus midas,692,0,NA,NA,NA
Saguinus_midas,saguinus midas,Telencephalon,Telencephalon_Vol.mm3,7055,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Telencephalon_Vol.mm3,saguinus midas,7055,0,NA,NA,NA
Saguinus_midas,saguinus midas,MOB,Bulbus_olfactorius_Vol.mm3,17.3,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_Vol.mm3,saguinus midas,17.3,0,NA,NA,NA
Saguinus_midas,saguinus midas,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.29,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_accessorius_Vol.mm3,saguinus midas,0.29,0,NA,NA,NA
Saguinus_midas,saguinus midas,Piriform Lobe,Lobus_piriformis_Vol.mm3,243,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Lobus_piriformis_Vol.mm3,saguinus midas,243,0,NA,NA,NA
Saguinus_midas,saguinus midas,Septum,Septum_Vol.mm3,40.9,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Septum_Vol.mm3,saguinus midas,40.9,0,NA,NA,NA
Saguinus_midas,saguinus midas,Striatum,Striatum_Vol.mm3,471,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Striatum_Vol.mm3,saguinus midas,471,0,NA,NA,NA
Saguinus_midas,saguinus midas,Schizocortex,Schizo_cortex_Vol.mm3,120,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Schizo_cortex_Vol.mm3,saguinus midas,120,0,NA,NA,NA
Saguinus_midas,saguinus midas,Hippocampus,Hippocampus_Vol.mm3,280,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Hippocampus_Vol.mm3,saguinus midas,280,0,NA,NA,NA
Saguinus_midas,saguinus midas,Neocortex (GM+WM),Neocortex_Vol.mm3,5883,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Neocortex_Vol.mm3,saguinus midas,5883,0,NA,NA,NA
Saguinus_midas,saguinus midas,LGN,Corpus_geniculatum_laterale_Vol.mm3,36.8,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,saguinus midas,36.8,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9622.9611535734,34,FALSE,match,match,Stephan_etal_1970_Table3,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9576,0.49,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,V1 (GM),Area_striata_grey_matter_Vol.mm3,807,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saguinus oedipus,807,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,8938.2,43,FALSE,match,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,saguinus oedipus,8938.2,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Granular Insula,Granular_insular_cortex_Vol.mm3,14,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Granular_insular_cortex_Vol.mm3,saguinus oedipus,14,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,26,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Dysgranular_insular_cortex_Vol.mm3,saguinus oedipus,26,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Agranular Insula,Agranular_insular_cortex_Vol.mm3,12,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1_bilateral_est,Agranular_insular_cortex_Vol.mm3,saguinus geoffroyi,12,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Insula (GM),Insula_Vol.mm3,52,43,FALSE,match,match,Bauernfeind_etal_2013_Table1_bilateral_est,Insula_Vol.mm3,saguinus oedipus,52,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9537.02666666667,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9537,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Medulla,Medulla_oblongata_Vol.mm3,413.31,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saguinus oedipus,413.31,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.08,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,saguinus oedipus,1.08,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,VII,Facial_motor_nucleus_Vol.mm3,1,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,saguinus oedipus,1,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,XII,Hypoglossal_nucleus_Vol.mm3,1.24,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,saguinus oedipus,1.24,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9537,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9537,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Cerebellum,Cerebellum_Vol.mm3,984,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Cerebellum_Vol.mm3,saguinus oedipus,984,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Mesencephalon,Mesencephalon_Vol.mm3,333,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Mesencephalon_Vol.mm3,saguinus oedipus,333,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Diencephalon,Diencephalon_Vol.mm3,754,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Diencephalon_Vol.mm3,saguinus oedipus,754,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Telencephalon,Telencephalon_Vol.mm3,7052,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Telencephalon_Vol.mm3,saguinus oedipus,7052,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,MOB,Bulbus_olfactorius_Vol.mm3,19.1,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_Vol.mm3,saguinus oedipus,19.1,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.406,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_accessorius_Vol.mm3,saguinus oedipus,0.406,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Piriform Lobe,Lobus_piriformis_Vol.mm3,256,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Lobus_piriformis_Vol.mm3,saguinus oedipus,256,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Septum,Septum_Vol.mm3,60.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Septum_Vol.mm3,saguinus oedipus,60.5,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Striatum,Striatum_Vol.mm3,453,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Striatum_Vol.mm3,saguinus oedipus,453,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Schizocortex,Schizo_cortex_Vol.mm3,107,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Schizo_cortex_Vol.mm3,saguinus oedipus,107,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Hippocampus,Hippocampus_Vol.mm3,262,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Hippocampus_Vol.mm3,saguinus oedipus,262,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Neocortex (GM+WM),Neocortex_Vol.mm3,5894,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Neocortex_Vol.mm3,saguinus oedipus,5894,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Epithalamus,Epithalamus_Vol.mm3,4.93,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Epithalamus_Vol.mm3,saguinus oedipus,4.93,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Thalamus,Thalamus_Vol.mm3,410,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Thalamus_Vol.mm3,saguinus oedipus,410,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Hypothalamus,Hypothalamus_Vol.mm3,152,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Hypothalamus_Vol.mm3,saguinus oedipus,152,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Subthalamus,Subthalamus_Vol.mm3,77.6,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Subthalamus_Vol.mm3,saguinus oedipus,77.6,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Pallidum,Pallidum_Vol.mm3,73.2,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Pallidum_Vol.mm3,saguinus oedipus,73.2,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,4.45,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Nucleus_subthalamicus_Vol.mm3,saguinus oedipus,4.45,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Optic Tract,Tractus_opticus_Vol.mm3,50.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Tractus_opticus_Vol.mm3,saguinus oedipus,50.5,0,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,LGN,Corpus_geniculatum_laterale_Vol.mm3,33,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,saguinus oedipus,33,0,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,23146.1210842654,34,FALSE,match,match,MacLeod_etal_2003_Table1,Total_brain_net_volume_Vol.mm3,saimiri sciureus,23100,0.2,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,V1 (GM),Area_striata_grey_matter_Vol.mm3,1884,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saimiri sciureus,1884,0,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,22571.532,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,saimiri sciureus,22572,0.002,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,Medulla,Medulla_oblongata_Vol.mm3,721.53,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saimiri sciureus,721.53,0,NA,NA,NA
