taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,matched_source,matched_variable,matched_sp,matched_value,pct_diff
Pygathrix_nemaeus,pygathrix nemaeus,BV,Total_brain_net_volume_Vol.mm3,72530,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,pygathrix nemaeus,72530,0
Pygathrix_nemaeus,pygathrix nemaeus,Cerebellum,Cerebellum_Vol.mm3,8063,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,pygathrix nemaeus,8063,0
Pygathrix_nemaeus,pygathrix nemaeus,Mesencephalon,Mesencephalon_Vol.mm3,1345,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,pygathrix nemaeus,1345,0
Pygathrix_nemaeus,pygathrix nemaeus,Diencephalon,Diencephalon_Vol.mm3,4727,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,pygathrix nemaeus,4727,0
Pygathrix_nemaeus,pygathrix nemaeus,Telencephalon,Telencephalon_Vol.mm3,56189,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,pygathrix nemaeus,56189,0
Pygathrix_nemaeus,pygathrix nemaeus,MOB,Bulbus_olfactorius_Vol.mm3,10.7,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,pygathrix nemaeus,10.7,0
Pygathrix_nemaeus,pygathrix nemaeus,Piriform Lobe,Lobus_piriformis_Vol.mm3,942,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,pygathrix nemaeus,942,0
Pygathrix_nemaeus,pygathrix nemaeus,Septum,Septum_Vol.mm3,290,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,pygathrix nemaeus,290,0
Pygathrix_nemaeus,pygathrix nemaeus,Striatum,Striatum_Vol.mm3,3166,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,pygathrix nemaeus,3166,0
Pygathrix_nemaeus,pygathrix nemaeus,Schizocortex,Schizo_cortex_Vol.mm3,723,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,pygathrix nemaeus,723,0
Pygathrix_nemaeus,pygathrix nemaeus,Hippocampus,Hippocampus_Vol.mm3,2295,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,pygathrix nemaeus,2295,0
Pygathrix_nemaeus,pygathrix nemaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,48763,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,pygathrix nemaeus,48763,0
Saguinus_geoffroyi,saguinus geoffroyi,BV,Total_brain_net_volume_Vol.mm3,10135,43,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,saguinus geoffroyi,10135,0
Saguinus_geoffroyi,saguinus geoffroyi,Granular Insula,Granular_insular_cortex_Vol.mm3,18,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,18,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_geoffroyi,saguinus geoffroyi,Insula (GM),Insula_Vol.mm3,46,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9943.02207894441,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,saguinus midas,9942.1,0.009
Saguinus_midas,saguinus midas,V1 (GM),Area_striata_grey_matter_Vol.mm3,841,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saguinus midas,841,0
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9569.055,53,FALSE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saguinus tamarin,9569,0.001
Saguinus_midas,saguinus midas,Medulla,Medulla_oblongata_Vol.mm3,428.47,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saguinus midas,428.47,0
Saguinus_midas,saguinus midas,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.04,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_midas,saguinus midas,VII,Facial_motor_nucleus_Vol.mm3,1.26,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_midas,saguinus midas,XII,Hypoglossal_nucleus_Vol.mm3,1.12,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_midas,saguinus midas,BV,Total_brain_net_volume_Vol.mm3,9569,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saguinus tamarin,9569,0
Saguinus_midas,saguinus midas,Cerebellum,Cerebellum_Vol.mm3,1061,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,saguinus tamarin,1061,0
Saguinus_midas,saguinus midas,Mesencephalon,Mesencephalon_Vol.mm3,332,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,saguinus tamarin,332,0
Saguinus_midas,saguinus midas,Diencephalon,Diencephalon_Vol.mm3,692,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,saguinus tamarin,692,0
Saguinus_midas,saguinus midas,Telencephalon,Telencephalon_Vol.mm3,7055,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,saguinus tamarin,7055,0
Saguinus_midas,saguinus midas,MOB,Bulbus_olfactorius_Vol.mm3,17.3,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,saguinus tamarin,17.3,0
Saguinus_midas,saguinus midas,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.29,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,saguinus tamarin,0.29,0
Saguinus_midas,saguinus midas,Piriform Lobe,Lobus_piriformis_Vol.mm3,243,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,saguinus tamarin,243,0
Saguinus_midas,saguinus midas,Septum,Septum_Vol.mm3,40.9,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,saguinus tamarin,40.9,0
Saguinus_midas,saguinus midas,Striatum,Striatum_Vol.mm3,471,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,saguinus tamarin,471,0
Saguinus_midas,saguinus midas,Schizocortex,Schizo_cortex_Vol.mm3,120,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,saguinus tamarin,120,0
Saguinus_midas,saguinus midas,Hippocampus,Hippocampus_Vol.mm3,280,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,saguinus tamarin,280,0
Saguinus_midas,saguinus midas,Neocortex (GM+WM),Neocortex_Vol.mm3,5883,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,saguinus tamarin,5883,0
Saguinus_midas,saguinus midas,LGN,Corpus_geniculatum_laterale_Vol.mm3,36.8,24;51;52,TRUE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,saguinus tamarin,36.8,0
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9622.9611535734,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9652.5,0.306
Saguinus_oedipus,saguinus oedipus,V1 (GM),Area_striata_grey_matter_Vol.mm3,807,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saguinus oedipus,807,0
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,8938.2,43,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,saguinus oedipus,8938.2,0
Saguinus_oedipus,saguinus oedipus,Granular Insula,Granular_insular_cortex_Vol.mm3,14,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,26,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table1,Insula_left_Vol.mm3,saguinus oedipus,26,0
Saguinus_oedipus,saguinus oedipus,Insula (GM),Insula_Vol.mm3,52,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9537.02666666667,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9537,0
Saguinus_oedipus,saguinus oedipus,Medulla,Medulla_oblongata_Vol.mm3,413.31,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saguinus oedipus,413.31,0
Saguinus_oedipus,saguinus oedipus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.08,53,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Nucleus_septalis_triangularis_Vol.mm3,saguinus oedipus,1.08,0
Saguinus_oedipus,saguinus oedipus,VII,Facial_motor_nucleus_Vol.mm3,1,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,XII,Hypoglossal_nucleus_Vol.mm3,1.24,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saguinus_oedipus,saguinus oedipus,BV,Total_brain_net_volume_Vol.mm3,9537,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saguinus oedipus,9537,0
Saguinus_oedipus,saguinus oedipus,Cerebellum,Cerebellum_Vol.mm3,984,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,saguinus oedipus,984,0
Saguinus_oedipus,saguinus oedipus,Mesencephalon,Mesencephalon_Vol.mm3,333,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,saguinus oedipus,333,0
Saguinus_oedipus,saguinus oedipus,Diencephalon,Diencephalon_Vol.mm3,754,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,saguinus oedipus,754,0
Saguinus_oedipus,saguinus oedipus,Telencephalon,Telencephalon_Vol.mm3,7052,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,saguinus oedipus,7052,0
Saguinus_oedipus,saguinus oedipus,MOB,Bulbus_olfactorius_Vol.mm3,19.1,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,saguinus oedipus,19.1,0
Saguinus_oedipus,saguinus oedipus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.406,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,saguinus oedipus,0.406,0
Saguinus_oedipus,saguinus oedipus,Piriform Lobe,Lobus_piriformis_Vol.mm3,256,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,saguinus oedipus,256,0
Saguinus_oedipus,saguinus oedipus,Septum,Septum_Vol.mm3,60.5,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,saguinus oedipus,60.5,0
Saguinus_oedipus,saguinus oedipus,Striatum,Striatum_Vol.mm3,453,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,saguinus oedipus,453,0
Saguinus_oedipus,saguinus oedipus,Schizocortex,Schizo_cortex_Vol.mm3,107,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,saguinus oedipus,107,0
Saguinus_oedipus,saguinus oedipus,Hippocampus,Hippocampus_Vol.mm3,262,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,saguinus oedipus,262,0
Saguinus_oedipus,saguinus oedipus,Neocortex (GM+WM),Neocortex_Vol.mm3,5894,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,saguinus oedipus,5894,0
Saguinus_oedipus,saguinus oedipus,Epithalamus,Epithalamus_Vol.mm3,4.93,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Epithalamus_Vol.mm3,saguinus oedipus,4.93,0
Saguinus_oedipus,saguinus oedipus,Thalamus,Thalamus_Vol.mm3,410,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Thalamus_Vol.mm3,saguinus oedipus,410,0
Saguinus_oedipus,saguinus oedipus,Hypothalamus,Hypothalamus_Vol.mm3,152,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,saguinus oedipus,152,0
Saguinus_oedipus,saguinus oedipus,Subthalamus,Subthalamus_Vol.mm3,77.6,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Subthalamus_Vol.mm3,saguinus oedipus,77.6,0
Saguinus_oedipus,saguinus oedipus,Pallidum,Pallidum_Vol.mm3,73.2,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,saguinus oedipus,73.2,0
Saguinus_oedipus,saguinus oedipus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,4.45,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Nucleus_subthalamicus_Vol.mm3,saguinus oedipus,4.45,0
Saguinus_oedipus,saguinus oedipus,Optic Tract,Tractus_opticus_Vol.mm3,50.5,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Tractus_opticus_Vol.mm3,saguinus oedipus,50.5,0
Saguinus_oedipus,saguinus oedipus,LGN,Corpus_geniculatum_laterale_Vol.mm3,33,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,saguinus oedipus,33,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,23146.1210842654,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,saimiri sciureus,23166,0.086
Saimiri_sciureus,saimiri sciureus,V1 (GM),Area_striata_grey_matter_Vol.mm3,1884,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,saimiri sciureus,1884,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,22571.532,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saimiri sciureus,22572,0.002
Saimiri_sciureus,saimiri sciureus,Medulla,Medulla_oblongata_Vol.mm3,721.53,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,saimiri sciureus,721.53,0
Saimiri_sciureus,saimiri sciureus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.52,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,VII,Facial_motor_nucleus_Vol.mm3,1.68,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,XII,Hypoglossal_nucleus_Vol.mm3,1.64,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,19000,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,1900,61,FALSE,match,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,saimiri sciureus,1900,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,20700,61,FALSE,match,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,saimiri sciureus,20691,0.043
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,1900,61,FALSE,match,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,saimiri sciureus,1900,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,20800,61,FALSE,match,Stephan_etal_1970_Tables1-6,Total_brain_net_volume_Vol.mm3,saimiri sciureus,20691,0.527
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,2000,61,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,saimiri sciureus,2000,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,23600,61,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,saimiri sciureus,23166,1.873
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,2100,61,FALSE,match,Stephan_etal_1970_Tables1-6,Cerebellum_Vol.mm3,saimiri sciureus,2071,1.4
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,23700,61,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,saimiri sciureus,24000,1.25
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,1900,61,FALSE,match,MacLeod_etal_2003_Table2,Cerebellum_Vol.mm3,saimiri sciureus,1900,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,24300,61,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,saimiri sciureus,24000,1.25
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,2200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,22572,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,saimiri sciureus,22572,0
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,2260,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Cerebellum_Vol.mm3,saimiri sciureus,2260,0
Saimiri_sciureus,saimiri sciureus,Mesencephalon,Mesencephalon_Vol.mm3,526,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,saimiri sciureus,526,0
Saimiri_sciureus,saimiri sciureus,Diencephalon,Diencephalon_Vol.mm3,1430,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Diencephalon_Vol.mm3,saimiri sciureus,1430,0
Saimiri_sciureus,saimiri sciureus,Telencephalon,Telencephalon_Vol.mm3,17635,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,saimiri sciureus,17635,0
Saimiri_sciureus,saimiri sciureus,MOB,Bulbus_olfactorius_Vol.mm3,26.8,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_Vol.mm3,saimiri sciureus,26.8,0
Saimiri_sciureus,saimiri sciureus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.985,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Bulbus_olfactorius_accessorius_Vol.mm3,saimiri sciureus,0.985,0
Saimiri_sciureus,saimiri sciureus,Piriform Lobe,Lobus_piriformis_Vol.mm3,413,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Lobus_piriformis_Vol.mm3,saimiri sciureus,413,0
Saimiri_sciureus,saimiri sciureus,Septum,Septum_Vol.mm3,90.6,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,saimiri sciureus,90.6,0
Saimiri_sciureus,saimiri sciureus,Striatum,Striatum_Vol.mm3,1042,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Striatum_Vol.mm3,saimiri sciureus,1042,0
Saimiri_sciureus,saimiri sciureus,Schizocortex,Schizo_cortex_Vol.mm3,168,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Schizo_cortex_Vol.mm3,saimiri sciureus,168,0
Saimiri_sciureus,saimiri sciureus,Hippocampus,Hippocampus_Vol.mm3,352,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hippocampus_Vol.mm3,saimiri sciureus,352,0
Saimiri_sciureus,saimiri sciureus,Neocortex (GM+WM),Neocortex_Vol.mm3,15541,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,saimiri sciureus,15541,0
Saimiri_sciureus,saimiri sciureus,Epithalamus,Epithalamus_Vol.mm3,8.86,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Epithalamus_Vol.mm3,saimiri sciureus,8.86,0
Saimiri_sciureus,saimiri sciureus,Thalamus,Thalamus_Vol.mm3,731,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Thalamus_Vol.mm3,saimiri sciureus,731,0
Saimiri_sciureus,saimiri sciureus,Hypothalamus,Hypothalamus_Vol.mm3,207,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,saimiri sciureus,207,0
Saimiri_sciureus,saimiri sciureus,Subthalamus,Subthalamus_Vol.mm3,180,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Subthalamus_Vol.mm3,saimiri sciureus,180,0
Saimiri_sciureus,saimiri sciureus,Pallidum,Pallidum_Vol.mm3,169,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,saimiri sciureus,169,0
Saimiri_sciureus,saimiri sciureus,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,11.5,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Nucleus_subthalamicus_Vol.mm3,saimiri sciureus,11.5,0
Saimiri_sciureus,saimiri sciureus,Optic Tract,Tractus_opticus_Vol.mm3,117,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Tractus_opticus_Vol.mm3,saimiri sciureus,117,0
Saimiri_sciureus,saimiri sciureus,LGN,Corpus_geniculatum_laterale_Vol.mm3,62.9,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale_Vol.mm3,saimiri sciureus,62.9,0
Saimiri_sciureus,saimiri sciureus,Paleocortex,Palaeocortex_Vol.mm3,186,24;51;52,TRUE,match,Stephan_etal_1981_TablesI-VI,Palaeocortex_Vol.mm3,saimiri sciureus,186,0
Saimiri_sciureus,saimiri sciureus,Amygdala,Amygdala_Vol.mm3,277,24;51;52,TRUE,decasien_only,NA,NA,NA,NA,NA
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,21220,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,saimiri sciureus,21220,0
Saimiri_sciureus,saimiri sciureus,Neocortex (GM+WM),Neocortex_Vol.mm3,14140,54;55,FALSE,match,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,saimiri sciureus,14246,0.744
Saimiri_sciureus,saimiri sciureus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,10440,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Neocortex_grey_matter_Vol.mm3,saimiri sciureus,10440,0
Saimiri_sciureus,saimiri sciureus,V1 (GM),Area_striata_grey_matter_Vol.mm3,1430,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Area_striata_grey_matter_Vol.mm3,saimiri sciureus,1430,0
Saimiri_sciureus,saimiri sciureus,BV,Total_brain_net_volume_Vol.mm3,23100,62;63,FALSE,match,MacLeod_etal_2003_,Total_brain_net_volume_Vol.mm3,saimiri sciureus,23100,0
Saimiri_sciureus,saimiri sciureus,Cerebellum,Cerebellum_Vol.mm3,2000,62;63,FALSE,match,Rilling_Insel_1998_Table1,Cerebellum_Vol.mm3,saimiri sciureus,2000,0
Saimiri_sciureus,saimiri sciureus,Neocortex (GM+WM),Neocortex_Vol.mm3,16500,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,saimiri sciureus,16500,0
Saimiri_sciureus,saimiri sciureus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,11700,62;63,FALSE,match,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,saimiri sciureus,11700,0
Semnopithecus_entellus,semnopithecus entellus,BV,Total_brain_net_volume_Vol.mm3,107540,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,semnopithecus entellus,107540,0
Semnopithecus_entellus,semnopithecus entellus,Neocortex (GM+WM),Neocortex_Vol.mm3,76110,54;55,FALSE,decasien_only,NA,NA,NA,NA,NA
Semnopithecus_entellus,semnopithecus entellus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,51850,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Neocortex_grey_matter_Vol.mm3,semnopithecus entellus,51850,0
Semnopithecus_entellus,semnopithecus entellus,V1 (GM),Area_striata_grey_matter_Vol.mm3,4320,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Area_striata_grey_matter_Vol.mm3,semnopithecus entellus,4320,0
Semnopithecus_entellus,semnopithecus entellus,LGN,Corpus_geniculatum_laterale_Vol.mm3,140,54;55,FALSE,match,Bush_Allman_2004_b_TABLE1,Corpus_geniculatum_laterale_Vol.mm3,semnopithecus entellus,140,0
Symphalangus_syndactylus,symphalangus syndactylus,BV,Total_brain_net_volume_Vol.mm3,133880,43,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,symphalangus syndactylus,133880,0
Symphalangus_syndactylus,symphalangus syndactylus,Granular Insula,Granular_insular_cortex_Vol.mm3,396,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Symphalangus_syndactylus,symphalangus syndactylus,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,294,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Symphalangus_syndactylus,symphalangus syndactylus,Insula (GM),Insula_Vol.mm3,832,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Symphalangus_syndactylus,symphalangus syndactylus,BV,Total_brain_net_volume_Vol.mm3,133900,60,FALSE,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,symphalangus syndactylus,133880,0.015
Symphalangus_syndactylus,symphalangus syndactylus,V1 (GM),Area_striata_grey_matter_Vol.mm3,5400,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Tarsius_syrichta,tarsius sp,BV,Total_brain_net_volume_Vol.mm3,3467.40638002774,34,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,tarsius sp,3474.9,0.216
Tarsius_syrichta,tarsius sp,V1 (GM),Area_striata_grey_matter_Vol.mm3,349,34,FALSE,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,tarsius sp,349,0
Tarsius_syrichta,tarsius sp,BV,Total_brain_net_volume_Vol.mm3,3393,53,FALSE,match,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,tarsius sp,3393,0
