Species,Variable,Value,Source
Sus scrofa domesticus,CerebralCortex_Mass.g,42.404,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,CerebralCortex_N.n,307082404,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,CerebralCortex_N.p.mg,7276,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,CerebralCortex_O.n,3250251354,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,CerebralCortex_O.p.N,10.585,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,CerebralCortex_O.p.mg,77016,HerculanoHouzel_etal_2015_Table1
Sus scrofa domesticus,Hippocampus_I.p.mg,11480,DosSantos_etal_2020_Table1
Sus scrofa domesticus,OlfactoryBulb_Mass.g,0.822,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,OlfactoryBulb_N.n,9195500,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,OlfactoryBulb_N.p.mg,11187,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,OlfactoryBulb_O.n,77554500,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,OlfactoryBulb_O.p.N,8.434,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,OlfactoryBulb_O.p.mg,94348,HerculanoHouzel_etal_2015_Table4
Sus scrofa domesticus,RoB_I.n,129996100,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_I.p.mg,9386,DosSantos_etal_2020_Table1
Sus scrofa domesticus,RoB_Mass.g,13.85,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_N.n,58709836,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_N.p.mg,4238,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_O.n,1096821414,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_O.p.N,18.682,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,RoB_O.p.mg,79192,HerculanoHouzel_etal_2015_Table3
Sus scrofa domesticus,WholeBrain_I.n,597515800,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table5
Sus scrofa domesticus,WholeBrain_I.p.mg,9310,DosSantos_etal_2020_Table1
Sus scrofa domesticus,WholeBrain_Mass.g,64.18,HerculanoHouzel_etal_2015_Table5
Sus scrofa domesticus,WholeBrain_N.n,2224112553,HerculanoHouzel_etal_2015_Table5
Sus scrofa domesticus,WholeBrain_O.n,4695783705,HerculanoHouzel_etal_2015_Table5
Tragelaphus strepsiceros,Body_Mass.g,218000,HerculanoHouzel_etal_2015_Table5
Tragelaphus strepsiceros,Cerebellum_I.n,96630816,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_I.p.mg,3041,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,Cerebellum_Mass.g,31.776,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_N.n,4042494141,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_N.p.mg,127218,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_O.n,1266099609,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_O.p.N,0.313,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,Cerebellum_O.p.mg,39845,HerculanoHouzel_etal_2015_Table2
Tragelaphus strepsiceros,CerebralCortexNoHippocampus_I.p.mg,3772,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,CerebralCortex_I.n,793309660,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_I.p.mg,3718,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,CerebralCortex_Mass.g,213.37,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_N.n,762567178,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_N.p.mg,3574,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_O.n,12302304448,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_O.p.N,16.133,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,CerebralCortex_O.p.mg,57657,HerculanoHouzel_etal_2015_Table1
Tragelaphus strepsiceros,Hippocampus_I.p.mg,4710,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,OlfactoryBulb_Mass.g,5.546,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,OlfactoryBulb_N.n,38331562,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,OlfactoryBulb_N.p.mg,6912,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,OlfactoryBulb_O.n,362731438,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,OlfactoryBulb_O.p.N,8.523,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,OlfactoryBulb_O.p.mg,58913,HerculanoHouzel_etal_2015_Table4
Tragelaphus strepsiceros,RoB_I.n,276796260,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_I.p.mg,4485,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,RoB_Mass.g,61.716,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_N.n,106590230,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_N.p.mg,1727,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_O.n,3408779523,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_O.p.N,31.98,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,RoB_O.p.mg,55233,HerculanoHouzel_etal_2015_Table3
Tragelaphus strepsiceros,WholeBrain_I.n,1166068000,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table5
Tragelaphus strepsiceros,WholeBrain_I.p.mg,3800,DosSantos_etal_2020_Table1
Tragelaphus strepsiceros,WholeBrain_Mass.g,306.86,HerculanoHouzel_etal_2015_Table5
Tragelaphus strepsiceros,WholeBrain_N.n,4911651549,HerculanoHouzel_etal_2015_Table5
Tragelaphus strepsiceros,WholeBrain_O.n,16977183580,HerculanoHouzel_etal_2015_Table5
Triaenops persicus,Body_Mass.g,13.7,HerculanoHouzel_etal_2020_TABLE1
Triaenops persicus,Cerebellum_Mass.g,72659.9416786038,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,Cerebellum_N.n,59651487,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,Cerebellum_N.p.mg,820968,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,CerebralCortex_Mass.g,93249.0079518258,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,CerebralCortex_N.n,6039272,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,CerebralCortex_N.p.mg,64765,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,RoB_Mass.g,84870.3653529522,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,RoB_N.n,4072165,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,RoB_N.p.mg,47981,HerculanoHouzel_etal_2020_TABLE2
Triaenops persicus,WholeBrain_Mass.g,0.251,HerculanoHouzel_etal_2020_TABLE1
Triaenops persicus,WholeBrain_N.n,69762924,HerculanoHouzel_etal_2020_TABLE1
Tupaia glis,Body_Mass.g,172.5,HerculanoHouzel_etal_2015_Table5
Tupaia glis,Cerebellum_Mass.g,0.326,HerculanoHouzel_etal_2015_Table2
Tupaia glis,Cerebellum_N.n,185280000,HerculanoHouzel_etal_2015_Table2
Tupaia glis,Cerebellum_N.p.mg,571460,HerculanoHouzel_etal_2015_Table2
Tupaia glis,Cerebellum_O.n,19980000,HerculanoHouzel_etal_2015_Table2
Tupaia glis,Cerebellum_O.p.N,0.108,HerculanoHouzel_etal_2015_Table2
Tupaia glis,Cerebellum_O.p.mg,61600,HerculanoHouzel_etal_2015_Table2
Tupaia glis,CerebralCortex_Mass.g,1.455,HerculanoHouzel_etal_2015_Table1
Tupaia glis,CerebralCortex_N.n,60390000,HerculanoHouzel_etal_2015_Table1
Tupaia glis,CerebralCortex_N.p.mg,42900,HerculanoHouzel_etal_2015_Table1
Tupaia glis,CerebralCortex_O.n,85580000,HerculanoHouzel_etal_2015_Table1
Tupaia glis,CerebralCortex_O.p.N,1.417,HerculanoHouzel_etal_2015_Table1
Tupaia glis,CerebralCortex_O.p.mg,58900,HerculanoHouzel_etal_2015_Table1
Tupaia glis,OlfactoryBulb_Mass.g,0.1,HerculanoHouzel_etal_2015_Table4
Tupaia glis,OlfactoryBulb_N.n,12700000,HerculanoHouzel_etal_2015_Table4
Tupaia glis,OlfactoryBulb_N.p.mg,130173,HerculanoHouzel_etal_2015_Table4
Tupaia glis,OlfactoryBulb_O.n,20068000,HerculanoHouzel_etal_2015_Table4
Tupaia glis,OlfactoryBulb_O.p.N,1.58,HerculanoHouzel_etal_2015_Table4
Tupaia glis,OlfactoryBulb_O.p.mg,205876,HerculanoHouzel_etal_2015_Table4
Tupaia glis,RoB_Mass.g,0.919,HerculanoHouzel_etal_2015_Table3
Tupaia glis,RoB_N.n,22480000,HerculanoHouzel_etal_2015_Table3
Tupaia glis,RoB_N.p.mg,25900,HerculanoHouzel_etal_2015_Table3
Tupaia glis,RoB_O.n,87080000,HerculanoHouzel_etal_2015_Table3
Tupaia glis,RoB_O.p.N,3.874,HerculanoHouzel_etal_2015_Table3
Tupaia glis,RoB_O.p.mg,100320,HerculanoHouzel_etal_2015_Table3
Tupaia glis,WholeBrain_Mass.g,2.752,HerculanoHouzel_etal_2015_Table5
Tupaia glis,WholeBrain_N.n,261400000,HerculanoHouzel_etal_2015_Table5
Tupaia glis,WholeBrain_O.n,199650000,HerculanoHouzel_etal_2015_Table5
Ursus arctos,Body_Mass.g,350000,JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_I.n,188272444,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_I.p.mg,4174,DosSantos_etal_2020_Table1
Ursus arctos,Cerebellum_Mass.g,45.106,JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_N.n,9253250000,JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_N.p.mg,205145,JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_O.n,2296750000,JardimMesseder_etal_2017_Table1
Ursus arctos,Cerebellum_O.p.N,0.248,JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortexNoHippocampus_I.p.mg,3833,DosSantos_etal_2020_Table1
Ursus arctos,CerebralCortex_I.n,843822000,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortex_I.p.mg,3801,DosSantos_etal_2020_Table1
Ursus arctos,CerebralCortex_Mass.g,222,JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortex_N.n,250970000,JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortex_N.p.mg,1130,JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortex_O.n,10154000000,JardimMesseder_etal_2017_Table1
Ursus arctos,CerebralCortex_O.p.N,40.459,JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_I.n,8817550,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_I.p.mg,2135,DosSantos_etal_2020_Table1
Ursus arctos,Hippocampus_Mass.g,4.13,JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_N.n,8610000,JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_N.p.mg,2085,JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_O.n,249160000,JardimMesseder_etal_2017_Table1
Ursus arctos,Hippocampus_O.p.N,28.941,JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_I.n,98765676,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_I.p.mg,2062,DosSantos_etal_2020_Table1
Ursus arctos,RoB_Mass.g,47.898,JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_N.n,81380000,JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_N.p.mg,1699,JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_O.n,2662440000,JardimMesseder_etal_2017_Table1
Ursus arctos,RoB_O.p.N,32.714,JardimMesseder_etal_2017_Table1
Ursus arctos,WholeBrain_I.n,1131179364,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Ursus arctos,WholeBrain_I.p.mg,3591,DosSantos_etal_2020_Table1
Ursus arctos,WholeBrain_Mass.g,315.004,JardimMesseder_etal_2017_Table1
Ursus arctos,WholeBrain_N.n,9585600000,JardimMesseder_etal_2017_Table1
Ursus arctos,WholeBrain_O.n,15113190000,JardimMesseder_etal_2017_Table1
Ursus arctos,WholeBrain_O.p.N,1.577,JardimMesseder_etal_2017_Table1
Wallabia bicolor,Body_Mass.g,12066,DosSantos_etal_2017_TableS1
Wallabia bicolor,Cerebellum_I.n,26139880,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Wallabia bicolor,Cerebellum_I.p.mg,5914,DosSantos_etal_2020_Table1
Wallabia bicolor,Cerebellum_Mass.g,4.42,DosSantos_etal_2017_TableS1
Wallabia bicolor,Cerebellum_N.n,1200000000,DosSantos_etal_2017_TableS1
Wallabia bicolor,Cerebellum_N.p.mg,270575,DosSantos_etal_2017_TableS1
Wallabia bicolor,Cerebellum_O.p.N,0.293,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortexGrey_N.n,170420000,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortexGrey_N.p.mg,17322,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortexGrey_O.p.N,3.319,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortexNoHippocampus_I.p.mg,6483,DosSantos_etal_2020_Table1
Wallabia bicolor,CerebralCortex_I.n,95175958,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortex_I.p.mg,6269,DosSantos_etal_2020_Table1
Wallabia bicolor,CerebralCortex_Mass.g,15.182,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortex_N.n,208110000,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortex_N.p.mg,13708,DosSantos_etal_2017_TableS1
Wallabia bicolor,CerebralCortex_O.p.N,4.955,DosSantos_etal_2017_TableS1
Wallabia bicolor,Hippocampus_I.n,6891966,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Wallabia bicolor,Hippocampus_I.p.mg,4401,DosSantos_etal_2020_Table1
Wallabia bicolor,Hippocampus_Mass.g,1.566,DosSantos_etal_2017_TableS1
Wallabia bicolor,Hippocampus_N.n,12970000,DosSantos_etal_2017_TableS1
Wallabia bicolor,Hippocampus_N.p.mg,8283,DosSantos_etal_2017_TableS1
Wallabia bicolor,Hippocampus_O.p.N,8.506,DosSantos_etal_2017_TableS1
Wallabia bicolor,MesencephalonDiencephalonStriatum_Mass.g,6.396,DosSantos_etal_2017_TableS1
Wallabia bicolor,MesencephalonDiencephalonStriatum_N.n,21350000,DosSantos_etal_2017_TableS1
Wallabia bicolor,MesencephalonDiencephalonStriatum_N.p.mg,3339,DosSantos_etal_2017_TableS1
Wallabia bicolor,MesencephalonDiencephalonStriatum_O.p.N,20.459,DosSantos_etal_2017_TableS1
Wallabia bicolor,PonsMedulla_Mass.g,4.014,DosSantos_etal_2017_TableS1
Wallabia bicolor,PonsMedulla_N.n,10510000,DosSantos_etal_2017_TableS1
Wallabia bicolor,PonsMedulla_N.p.mg,2619,DosSantos_etal_2017_TableS1
Wallabia bicolor,PonsMedulla_O.p.N,20.834,DosSantos_etal_2017_TableS1
Wallabia bicolor,RoB_I.n,54673320,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Wallabia bicolor,RoB_I.p.mg,5252,DosSantos_etal_2020_Table1
Wallabia bicolor,RoB_Mass.g,10.41,DosSantos_etal_2017_TableS1
Wallabia bicolor,RoB_N.n,31860000,DosSantos_etal_2017_TableS1
Wallabia bicolor,RoB_N.p.mg,3061,DosSantos_etal_2017_TableS1
Wallabia bicolor,RoB_O.p.N,20.583,DosSantos_etal_2017_TableS1
Wallabia bicolor,WholeBrain_I.n,175900332,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Wallabia bicolor,WholeBrain_I.p.mg,5861,DosSantos_etal_2020_Table1
Wallabia bicolor,WholeBrain_Mass.g,30.012,DosSantos_etal_2017_TableS1
Wallabia bicolor,WholeBrain_N.n,1440000000,DosSantos_etal_2017_TableS1
Wallabia bicolor,WholeBrain_O.p.N,1.407,DosSantos_etal_2017_TableS1
