"Species","Variable","Source","Value"
"Amblysomus hottentotus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","1.839"
"Amblysomus hottentotus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3","0.144"
"Amblysomus hottentotus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Neves et al., 2014"
"Amblysomus hottentotus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","25905000"
"Amblysomus hottentotus","Species_Source","HerculanoHouzel_etal_2015_Table3","Amblysomus hottentotus"
"Scalopus aquaticus","Order","HerculanoHouzel_etal_2015_Table3","Eulipotyphla"
"Scalopus aquaticus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.37"
"Scalopus aquaticus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.042"
"Scalopus aquaticus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","16560000"
"Scalopus aquaticus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","2990000"
"Scalopus aquaticus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","45690000"
"Scalopus aquaticus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","4820000"
"Scalopus aquaticus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","44620"
"Scalopus aquaticus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","4900"
"Scalopus aquaticus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","123600"
"Scalopus aquaticus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","2550"
"Scalopus aquaticus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","2.759"
"Scalopus aquaticus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3","0.379"
"Scalopus aquaticus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Sarko et al., 2009"
"Scalopus aquaticus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","62250000"
"Scalopus aquaticus","Species_Source","HerculanoHouzel_etal_2015_Table3","Scalopus aquaticus"
"Mesocricetus auratus","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Mesocricetus auratus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.375"
"Mesocricetus auratus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.057"
"Mesocricetus auratus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","5870000"
"Mesocricetus auratus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","1162059"
"Mesocricetus auratus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","21330000"
"Mesocricetus auratus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","8878857"
"Mesocricetus auratus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","15611"
"Mesocricetus auratus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","715"
"Mesocricetus auratus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","55804"
"Mesocricetus auratus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","15174"
"Mesocricetus auratus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","3.556"
"Mesocricetus auratus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Mesocricetus auratus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2006"
"Mesocricetus auratus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","27200000"
"Mesocricetus auratus","Species_Source","HerculanoHouzel_etal_2015_Table3","Mesocricetus auratus"
"Elephantulus myurus","Order","HerculanoHouzel_etal_2015_Table3","Afrotheria"
"Elephantulus myurus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.401"
"Elephantulus myurus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.063"
"Elephantulus myurus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","14012533"
"Elephantulus myurus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","3258000"
"Elephantulus myurus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","28997467"
"Elephantulus myurus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","7906000"
"Elephantulus myurus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","34520"
"Elephantulus myurus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","2702"
"Elephantulus myurus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","70967"
"Elephantulus myurus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","8566"
"Elephantulus myurus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","2.048"
"Elephantulus myurus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3","0.088"
"Elephantulus myurus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Neves et al., 2014"
"Elephantulus myurus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","43010000"
"Elephantulus myurus","Species_Source","HerculanoHouzel_etal_2015_Table3","Elephantulus myurus"
"Microcebus murinus","Order","HerculanoHouzel_etal_2015_Table3","Primata"
"Microcebus murinus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.5"
"Microcebus murinus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","11014640"
"Microcebus murinus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","50865360"
"Microcebus murinus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","22029"
"Microcebus murinus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","101731"
"Microcebus murinus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","4.618"
"Microcebus murinus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Microcebus murinus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Gabi et al., 2010"
"Microcebus murinus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","61880000"
"Microcebus murinus","Species_Source","HerculanoHouzel_etal_2015_Table3","Microcebus murinus"
"Rattus norvegicus","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Rattus norvegicus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.683"
"Rattus norvegicus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.153"
"Rattus norvegicus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","18678758"
"Rattus norvegicus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","4243909"
"Rattus norvegicus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","47221243"
"Rattus norvegicus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","5979982"
"Rattus norvegicus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","27813"
"Rattus norvegicus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","6171"
"Rattus norvegicus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","71760"
"Rattus norvegicus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","18475"
"Rattus norvegicus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","2.587"
"Rattus norvegicus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Rattus norvegicus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2006"
"Rattus norvegicus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","65900001"
"Rattus norvegicus","Species_Source","HerculanoHouzel_etal_2015_Table3","Rattus norvegicus"
"Proechimys guyannensis","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Proechimys guyannensis","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.824"
"Proechimys guyannensis","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.006"
"Proechimys guyannensis","RoB_N.n","HerculanoHouzel_etal_2015_Table3","13492039"
"Proechimys guyannensis","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","1533120"
"Proechimys guyannensis","RoB_O.n","HerculanoHouzel_etal_2015_Table3","73068898"
"Proechimys guyannensis","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","2691449"
"Proechimys guyannensis","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","16381"
"Proechimys guyannensis","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","1973"
"Proechimys guyannensis","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","88667"
"Proechimys guyannensis","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","2658"
"Proechimys guyannensis","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","5.462"
"Proechimys guyannensis","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Proechimys guyannensis","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2011"
"Proechimys guyannensis","RoB_C.n","HerculanoHouzel_etal_2015_Table3","86560937"
"Proechimys guyannensis","Species_Source","HerculanoHouzel_etal_2015_Table3","Proechimys cayennensis"
"Petrodromus tetradactylus","Order","HerculanoHouzel_etal_2015_Table3","Afrotheria"
"Petrodromus tetradactylus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.894"
"Petrodromus tetradactylus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.022"
"Petrodromus tetradactylus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","12231811"
"Petrodromus tetradactylus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","188000"
"Petrodromus tetradactylus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","28204189"
"Petrodromus tetradactylus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","5408000"
"Petrodromus tetradactylus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","13696"
"Petrodromus tetradactylus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","547"
"Petrodromus tetradactylus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","31716"
"Petrodromus tetradactylus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","6830"
"Petrodromus tetradactylus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","2.3"
"Petrodromus tetradactylus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3","0.407"
"Petrodromus tetradactylus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Neves et al., 2014"
"Petrodromus tetradactylus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","40436000"
"Petrodromus tetradactylus","Species_Source","HerculanoHouzel_etal_2015_Table3","Petrodromus tetradactylus"
"Tupaia glis","Order","HerculanoHouzel_etal_2015_Table3","Scandentia"
"Tupaia glis","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","0.919"
"Tupaia glis","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.072"
"Tupaia glis","RoB_N.n","HerculanoHouzel_etal_2015_Table3","22480000"
"Tupaia glis","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Tupaia glis","RoB_O.n","HerculanoHouzel_etal_2015_Table3","87080000"
"Tupaia glis","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Tupaia glis","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","25900"
"Tupaia glis","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Tupaia glis","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","100320"
"Tupaia glis","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Tupaia glis","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","3.874"
"Tupaia glis","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Tupaia glis","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2007"
"Tupaia glis","RoB_C.n","HerculanoHouzel_etal_2015_Table3","109560000"
"Tupaia glis","Species_Source","HerculanoHouzel_etal_2015_Table3","Tupaia glis"
"Cavia porcellus","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Cavia porcellus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","1.218"
"Cavia porcellus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.178"
"Cavia porcellus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","22191825"
"Cavia porcellus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","9431638"
"Cavia porcellus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","83183175"
"Cavia porcellus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","8139966"
"Cavia porcellus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","18990"
"Cavia porcellus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","10522"
"Cavia porcellus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","69528"
"Cavia porcellus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","16855"
"Cavia porcellus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","4.035"
"Cavia porcellus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Cavia porcellus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2006"
"Cavia porcellus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","105375000"
"Cavia porcellus","Species_Source","HerculanoHouzel_etal_2015_Table3","Cavia porcellus"
"Callithrix jacchus","Order","HerculanoHouzel_etal_2015_Table3","Primata"
"Callithrix jacchus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","1.489"
"Callithrix jacchus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.317"
"Callithrix jacchus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","29720000"
"Callithrix jacchus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","9350000"
"Callithrix jacchus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","145910000"
"Callithrix jacchus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","27830000"
"Callithrix jacchus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","19650"
"Callithrix jacchus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","2840"
"Callithrix jacchus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","98370"
"Callithrix jacchus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callithrix jacchus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","4.909"
"Callithrix jacchus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callithrix jacchus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2007"
"Callithrix jacchus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","175630000"
"Callithrix jacchus","Species_Source","HerculanoHouzel_etal_2015_Table3","Callithrix jacchus"
"Sciurus carolinensis","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Sciurus carolinensis","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","1.943"
"Sciurus carolinensis","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.156"
"Sciurus carolinensis","RoB_N.n","HerculanoHouzel_etal_2015_Table3","33493401"
"Sciurus carolinensis","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","17128790"
"Sciurus carolinensis","RoB_O.n","HerculanoHouzel_etal_2015_Table3","210023933"
"Sciurus carolinensis","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","3415060"
"Sciurus carolinensis","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","17616"
"Sciurus carolinensis","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","9989"
"Sciurus carolinensis","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","108482"
"Sciurus carolinensis","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","7808"
"Sciurus carolinensis","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","7.246"
"Sciurus carolinensis","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Sciurus carolinensis","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2011"
"Sciurus carolinensis","RoB_C.n","HerculanoHouzel_etal_2015_Table3","243517334"
"Sciurus carolinensis","Species_Source","HerculanoHouzel_etal_2015_Table3","Sciurus carolinensis"
"Cynomys sp.","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Cynomys sp.","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","1.945"
"Cynomys sp.","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.146"
"Cynomys sp.","RoB_N.n","HerculanoHouzel_etal_2015_Table3","34090600"
"Cynomys sp.","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","589361"
"Cynomys sp.","RoB_O.n","HerculanoHouzel_etal_2015_Table3","167742733"
"Cynomys sp.","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","5025290"
"Cynomys sp.","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","17590"
"Cynomys sp.","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","1335"
"Cynomys sp.","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","86542"
"Cynomys sp.","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3","6793"
"Cynomys sp.","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","4.923"
"Cynomys sp.","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Cynomys sp.","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2011"
"Cynomys sp.","RoB_C.n","HerculanoHouzel_etal_2015_Table3","201833333"
"Cynomys sp.","Species_Source","HerculanoHouzel_etal_2015_Table3","Cynomys sp."
"Callimico goeldii","Order","HerculanoHouzel_etal_2015_Table3","Primata"
"Callimico goeldii","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","2.086"
"Callimico goeldii","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_N.n","HerculanoHouzel_etal_2015_Table3","53911480"
"Callimico goeldii","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_O.n","HerculanoHouzel_etal_2015_Table3","194528520"
"Callimico goeldii","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","25844"
"Callimico goeldii","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","93254"
"Callimico goeldii","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","3.608"
"Callimico goeldii","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Callimico goeldii","RoB_Source","HerculanoHouzel_etal_2015_Table3","Gabi et al., 2010"
"Callimico goeldii","RoB_C.n","HerculanoHouzel_etal_2015_Table3","248440000"
"Callimico goeldii","Species_Source","HerculanoHouzel_etal_2015_Table3","Callimico goeldii"
"Otolemur garnettii","Order","HerculanoHouzel_etal_2015_Table3","Primata"
"Otolemur garnettii","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","2.131"
"Otolemur garnettii","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3","0.021"
"Otolemur garnettii","RoB_N.n","HerculanoHouzel_etal_2015_Table3","20800000"
"Otolemur garnettii","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3","12280000"
"Otolemur garnettii","RoB_O.n","HerculanoHouzel_etal_2015_Table3","147440000"
"Otolemur garnettii","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3","64500000"
"Otolemur garnettii","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","9730"
"Otolemur garnettii","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3","5920"
"Otolemur garnettii","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","69040"
"Otolemur garnettii","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Otolemur garnettii","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","7.088"
"Otolemur garnettii","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Otolemur garnettii","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2007"
"Otolemur garnettii","RoB_C.n","HerculanoHouzel_etal_2015_Table3","168240000"
"Otolemur garnettii","Species_Source","HerculanoHouzel_etal_2015_Table3","Otolemur garnettii"
"Aotus trivirgatus","Order","HerculanoHouzel_etal_2015_Table3","Primata"
"Aotus trivirgatus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","3.104"
"Aotus trivirgatus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","49340000"
"Aotus trivirgatus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","313460000"
"Aotus trivirgatus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","15900"
"Aotus trivirgatus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","100990"
"Aotus trivirgatus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3","6.353"
"Aotus trivirgatus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Aotus trivirgatus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2007"
"Aotus trivirgatus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","362800000"
"Aotus trivirgatus","Species_Source","HerculanoHouzel_etal_2015_Table3","Aotus trivirgatus"
"Oryctolagus cuniculus","Order","HerculanoHouzel_etal_2015_Table3","Glires"
"Oryctolagus cuniculus","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","3.272"
"Oryctolagus cuniculus","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_N.n","HerculanoHouzel_etal_2015_Table3","26085000"
"Oryctolagus cuniculus","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_O.n","HerculanoHouzel_etal_2015_Table3","251415000"
"Oryctolagus cuniculus","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_N.p.mg","HerculanoHouzel_etal_2015_Table3","7972"
"Oryctolagus cuniculus","RoB_N.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_O.p.mg","HerculanoHouzel_etal_2015_Table3","76838"
"Oryctolagus cuniculus","RoB_O.p.mg_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_O.p.N","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_O.p.N_SD","HerculanoHouzel_etal_2015_Table3",NA
"Oryctolagus cuniculus","RoB_Source","HerculanoHouzel_etal_2015_Table3","Herculano-Houzel et al., 2011"
"Oryctolagus cuniculus","RoB_C.n","HerculanoHouzel_etal_2015_Table3","277500000"
"Oryctolagus cuniculus","Species_Source","HerculanoHouzel_etal_2015_Table3","Oryctolagus cuniculus"
"Dendrohyrax dorsalis","Order","HerculanoHouzel_etal_2015_Table3","Afrotheria"
"Dendrohyrax dorsalis","RoB_Mass.g","HerculanoHouzel_etal_2015_Table3","3.328"
"Dendrohyrax dorsalis","RoB_Mass.g_SD","HerculanoHouzel_etal_2015_Table3",NA
"Dendrohyrax dorsalis","RoB_N.n","HerculanoHouzel_etal_2015_Table3","44671471"
"Dendrohyrax dorsalis","RoB_N.n_SD","HerculanoHouzel_etal_2015_Table3",NA
"Dendrohyrax dorsalis","RoB_O.n","HerculanoHouzel_etal_2015_Table3","152466529"
"Dendrohyrax dorsalis","RoB_O.n_SD","HerculanoHouzel_etal_2015_Table3",NA
