taxon,sp,dec_region,our_term,dec_value,ref_ids,status_original,matched_value_original,status_expanded,matched_value_expanded
Gorilla_gorilla_gorilla,gorilla gorilla,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,18.98,53,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,VII,Facial_motor_nucleus_left_Vol.mm3,26.52,53,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,XII,Hypoglossal_nucleus_left_Vol.mm3,20.4,53,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,362900.0,60,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,254300.0,60,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,V1 (GM),Area_striata_grey_matter_Vol.mm3,8000.0,60,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,434400.0,60,value_diff,417366.5,match,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,313100.0,60,match,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,V1 (GM),Area_striata_grey_matter_Vol.mm3,10200.0,60,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,398600.0,60,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,LGN,Corpus_geniculatum_laterale_Vol.mm3,309.0,60,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,330700.0,61,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,56100.0,61,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,362900.0,61,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,48500.0,61,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,414500.0,61,match,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,51000.0,61,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,434400.0,61,value_diff,417366.5,match,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,60100.0,61,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,463900.0,61,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,81200.0,61,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,490200.0,64,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Thalamus,Thalamus_Vol.mm3,9900.0,64,decasien_only,,value_diff,10450.0
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,459400.0,64,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Thalamus,Thalamus_Vol.mm3,11400.0,64,decasien_only,,value_diff,10450.0
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,564300.0,64,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Thalamus,Thalamus_Vol.mm3,11000.0,64,decasien_only,,value_diff,10450.0
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,461500.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,58780.555555555555,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,8711.111111111111,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3093.3333333333335,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,241710.0,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,143740.0,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1430.0,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,3220.0,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,338990.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,46110.069444444445,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,7002.916666666666,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3196.666666666666,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,182288.75,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,107800.0,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1098.125,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1907.4999999999998,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,346350.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,39165.10822399875,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,10123.66882349375,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3266.79733464,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,225980.705623722,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,130843.01134122397,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1085.043400434,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1991.190756352,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,445680.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,72268.51851851851,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,11179.25925925926,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3567.407407407407,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,313304.44444444444,65,match,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,189233.3333333333,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1462.222222222222,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,3639.9999999999995,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,380700.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,57477.77777777777,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,6764.722222222222,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3632.2222222222217,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,233597.77777777778,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,142006.66666666666,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1469.9999999999998,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1679.9999999999998,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,433370.0,65,value_diff,417366.5,match,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,57630.902777777774,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,9146.666666666668,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,3647.7777777777774,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,236652.5,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,135047.5,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,949.375,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,2642.5,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,435210.0,65,value_diff,417366.5,match,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,41897.91666666666,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,7550.763888888889,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4262.222222222222,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,298627.77777777775,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,173588.33333333334,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,2065.0,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1960.0,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,449220.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,69781.25,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4262.222222222222,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,290838.33333333326,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,172235.0,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1316.875,65,decasien_only,,match,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1388.3333333333333,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,540440.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,77063.19444444444,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,6788.541666666666,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4277.777777777777,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,338193.3333333333,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,208623.33333333334,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,717.5,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1878.333333333333,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,459400.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,69371.622936,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,11335.126408,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4283.701999999999,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,277038.50669799995,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,172179.34364599996,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1204.847552,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,3381.87,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,490670.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,59159.65798199625,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,10623.8971653605,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4332.395512844,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,344837.68198237405,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,201444.724213908,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1378.18012555125,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,2858.44766781,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,401750.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,48078.311963675,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,6264.76447195025,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4495.735379576001,65,match,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,263463.31599427003,65,value_diff,317542.0,match,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,152714.997305528,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,647.525900259,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,2733.998245538,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,417200.0,65,match,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,68625.0,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,9493.75,65,value_diff,13547.0,match,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4500.0,65,match,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,344461.1111111111,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,216255.55555555553,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1081.25,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,2038.8888888888887,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,488260.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,61045.83333333333,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,6478.888888888889,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,4682.222222222222,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,308521.1111111111,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,183030.5555555556,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1920.625,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1858.8888888888887,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,380500.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,48781.25,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,8098.611111111111,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,5040.0,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,263841.6666666666,65,value_diff,317542.0,match,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,159246.1111111111,65,decasien_only,,match,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1478.75,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,1711.1111111111109,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,490200.0,65,value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Cerebellum,Cerebellum_Vol.mm3,78079.39357740001,65,value_diff,66526.0,value_diff,65391.01816
Gorilla_gorilla_gorilla,gorilla gorilla,Striatum,Striatum_Vol.mm3,6685.06314,65,value_diff,13547.0,value_diff,9653.986666666666
Gorilla_gorilla_gorilla,gorilla gorilla,Hippocampus,Hippocampus_Vol.mm3,5262.294600000001,65,value_diff,4446.0,value_diff,4091.3079666666667
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM+WM),Neocortex_Vol.mm3,275778.9292044,65,value_diff,317542.0,value_diff,266479.032175
Gorilla_gorilla_gorilla,gorilla gorilla,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,148233.7714872,65,decasien_only,,value_diff,158511.0128
Gorilla_gorilla_gorilla,gorilla gorilla,Amygdala,Amygdala_Vol.mm3,1151.4680184,65,decasien_only,,value_diff,1312.923
Gorilla_gorilla_gorilla,gorilla gorilla,Insula (GM),Insula_left_Vol.mm3,3047.8430724,65,decasien_only,,decasien_only,
Gorilla_gorilla_gorilla,gorilla gorilla,BV,Total_brain_net_volume_Vol.mm3,470359.0,"24,51-52",value_diff,417366.5,value_diff,436319.9333333334
Gorilla_gorilla_gorilla,gorilla gorilla,Mesencephalon,Mesencephalon_Vol.mm3,4352.0,"24,51-52",value_diff,4047.0,value_diff,4047.0
