Species,Variable,Value,Teams,n_teams
Avahi laniger,Nucleus_tractus_olfactorius_Vol.mm3,1.1,Stephan_collection,1
Avahi laniger,Nucleus_vestibularis_descendens_Vol.mm3,10.7,Stephan_collection,1
Avahi laniger,Nucleus_vestibularis_lateralis_Vol.mm3,8.55,Stephan_collection,1
Avahi laniger,Nucleus_vestibularis_medialis_Vol.mm3,17.1,Stephan_collection,1
Avahi laniger,Nucleus_vestibularis_superior_Vol.mm3,7.65,Stephan_collection,1
Avahi laniger,Schizo_cortex_Vol.mm3,241,Stephan_collection,1
Avahi laniger,Septum_Vol.mm3,69.7,Stephan_collection,1
Avahi laniger,Striatum_Vol.mm3,524,Stephan_collection,1
Avahi laniger,Subiculum_Vol.mm3,48.13,Stephan_collection,1
Avahi laniger,Telencephalon_Vol.mm3,6550,Stephan_collection,1
Avahi laniger,Total_brain_net_volume_Vol.mm3,9697.9,deSousa; Stephan_collection,2
Avahi laniger,Ventral_pons_Vol.mm3,60.9,Stephan_collection,1
Avahi laniger,Ventricles_Vol.mm3,172,Stephan_collection,1
Avahi laniger laniger,Bulbus_olfactorius_Vol.mm3,89.1,Stephan_collection,1
Avahi laniger laniger,Commissura_anterior_Vol.mm3,5.7,Stephan_collection,1
Avahi laniger laniger,Prepiriform_cortex_Vol.mm3,96.5,Stephan_collection,1
Avahi laniger laniger,Retrobulbar_cortex_Vol.mm3,14.4,Stephan_collection,1
Avahi laniger laniger,Substantia_innominata_Vol.mm3,16.8,Stephan_collection,1
Avahi laniger laniger,Tractus_olfactorius_lateralis_Vol.mm3,4.2,Stephan_collection,1
Avahi laniger laniger,Tuberculum_olfactorium_Vol.mm3,33,Stephan_collection,1
Avahi laniger occidentalis,Bulbus_olfactorius_Vol.mm3,70,Stephan_collection,1
Avahi laniger occidentalis,Commissura_anterior_Vol.mm3,6.2,Stephan_collection,1
Avahi laniger occidentalis,Prepiriform_cortex_Vol.mm3,85.4,Stephan_collection,1
Avahi laniger occidentalis,Retrobulbar_cortex_Vol.mm3,10.9,Stephan_collection,1
Avahi laniger occidentalis,Substantia_innominata_Vol.mm3,13.5,Stephan_collection,1
Avahi laniger occidentalis,Tractus_olfactorius_lateralis_Vol.mm3,3.2,Stephan_collection,1
Avahi laniger occidentalis,Tuberculum_olfactorium_Vol.mm3,26.8,Stephan_collection,1
Avahi occidentalis,AccessoryOlfactoryBulb_Vol.mm3,2.553,Stephan_collection,1
Avahi occidentalis,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.481,Stephan_collection,1
Avahi occidentalis,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.828,Stephan_collection,1
Avahi occidentalis,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,1.244,Stephan_collection,1
Avahi occidentalis,Agranular_insular_cortex_left_Vol.mm3,7,Bauernfeind,1
Avahi occidentalis,Amygdala_Vol.mm3,121.1,Stephan_collection,1
Avahi occidentalis,Area_striata_Vol.mm3,527,Stephan_collection,1
Avahi occidentalis,Area_striata_grey_matter_Vol.mm3,450,Stephan_collection,1
Avahi occidentalis,Area_striata_lamina_1_Vol.mm3,64.6,Stephan_collection,1
Avahi occidentalis,Area_striata_laminae_2_6_Vol.mm3,385,Stephan_collection,1
Avahi occidentalis,Area_striata_white_matter_Vol.mm3,77.2,Stephan_collection,1
Avahi occidentalis,Body_Mass.g,860,Bauernfeind; Stephan_collection,2
Avahi occidentalis,Brain_Mass.mg,9670,Bauernfeind; Stephan_collection,2
Avahi occidentalis,Bulbus_olfactorius_Vol.mm3,70.1,Stephan_collection,1
Avahi occidentalis,Bulbus_olfactorius_accessorius_Vol.mm3,2.55,Stephan_collection,1
Avahi occidentalis,CA1_Vol.mm3,175.41,Stephan_collection,1
Avahi occidentalis,CA2_Vol.mm3,9.13,Stephan_collection,1
Avahi occidentalis,CA3_Vol.mm3,90.39,Stephan_collection,1
Avahi occidentalis,Capsula_interna_Vol.mm3,105,Stephan_collection,1
Avahi occidentalis,Cerebellar_nuclei_total_Vol.mm3,29.66,Stephan_collection,1
Avahi occidentalis,Cerebellum_Vol.mm3,1383,Stephan_collection,1
Avahi occidentalis,Complexus_centromedialis_Vol.mm3,34.6,Stephan_collection,1
Avahi occidentalis,Complexus_corticobasolateralis_Vol.mm3,86.5,Stephan_collection,1
Avahi occidentalis,Complexus_sensorius_trigeminalis_Vol.mm3,25.9,Stephan_collection,1
Avahi occidentalis,Complexus_vestibularis_Vol.mm3,40.2,Stephan_collection,1
Avahi occidentalis,Corpus_geniculatum_laterale_Vol.mm3,29.3,Stephan_collection,1
Avahi occidentalis,Corpus_pineal_Vol.mm3,0.652,Stephan_collection,1
Avahi occidentalis,Corpus_subcommissurale_Vol.mm3,0.0942,Stephan_collection,1
Avahi occidentalis,Corpus_subfornicale_Vol.mm3,0.188,Stephan_collection,1
Avahi occidentalis,Diencephalon_Vol.mm3,861,Stephan_collection,1
Avahi occidentalis,Dysgranular_insular_cortex_left_Vol.mm3,18,Bauernfeind,1
Avahi occidentalis,Epithalamus_Vol.mm3,6.52,Stephan_collection,1
Avahi occidentalis,Fascia_dentata_Vol.mm3,72.03,Stephan_collection,1
Avahi occidentalis,Granular_insular_cortex_left_Vol.mm3,13,Bauernfeind,1
Avahi occidentalis,HP_HS_fibers_Vol.mm3,56.15,Stephan_collection,1
Avahi occidentalis,Hilus_Vol.mm3,30.86,Stephan_collection,1
Avahi occidentalis,Hippocampus_Vol.mm3,475.58,Stephan_collection,1
Avahi occidentalis,Hippocampus_retrocommissuralis_Vol.mm3,419.43,Stephan_collection,1
Avahi occidentalis,Hypothalamus_Vol.mm3,137,Stephan_collection,1
Avahi occidentalis,Insula_left_Vol.mm3,38,Bauernfeind,1
Avahi occidentalis,Interpositus_cerebellar_nuclei_Vol.mm3,10.18,Stephan_collection,1
Avahi occidentalis,Lateral_cerebellar_nuclei_Vol.mm3,11.3,Stephan_collection,1
Avahi occidentalis,Lobus_piriformis_Vol.mm3,265,Stephan_collection,1
Avahi occidentalis,Medial_cerebellar_nuclei_Vol.mm3,8.18,Stephan_collection,1
Avahi occidentalis,Medulla_oblongata_Vol.mm3,508,Stephan_collection,1
Avahi occidentalis,Mesencephalon_Vol.mm3,345,Stephan_collection,1
Avahi occidentalis,Neocortex_Vol.mm3,4443,Stephan_collection,1
Avahi occidentalis,Neocortex_grey_matter_Vol.mm3,3666,Stephan_collection,1
Avahi occidentalis,Neocortex_lamina_1_Vol.mm3,582.7,Stephan_collection,1
Avahi occidentalis,Neocortex_laminae_2_6_Vol.mm3,3083,Stephan_collection,1
Avahi occidentalis,Neocortex_white_matter_Vol.mm3,777,Stephan_collection,1
Avahi occidentalis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,6.4,Stephan_collection,1
Avahi occidentalis,Nucleus_habenularis_medialis_Vol.mm3,2.04,Stephan_collection,1
Avahi occidentalis,Nucleus_septalis_triangularis_Vol.mm3,0.988,Stephan_collection,1
Avahi occidentalis,Nucleus_subthalamicus_Vol.mm3,5.94,Stephan_collection,1
Avahi occidentalis,Nucleus_tractus_olfactorius_Vol.mm3,0.27,Stephan_collection,1
Avahi occidentalis,Nucleus_vestibularis_descendens_Vol.mm3,10.8,Stephan_collection,1
Avahi occidentalis,Nucleus_vestibularis_lateralis_Vol.mm3,7.57,Stephan_collection,1
Avahi occidentalis,Nucleus_vestibularis_medialis_Vol.mm3,15.5,Stephan_collection,1
Avahi occidentalis,Nucleus_vestibularis_superior_Vol.mm3,6.37,Stephan_collection,1
Avahi occidentalis,Pallidum_Vol.mm3,74.5,Stephan_collection,1
Avahi occidentalis,Schizo_cortex_Vol.mm3,222,Stephan_collection,1
Avahi occidentalis,Septum_Vol.mm3,69.3,Stephan_collection,1
Avahi occidentalis,Striatum_Vol.mm3,478,Stephan_collection,1
Avahi occidentalis,Subiculum_Vol.mm3,41.61,Stephan_collection,1
Avahi occidentalis,Subthalamus_Vol.mm3,80.5,Stephan_collection,1
Avahi occidentalis,Telencephalon_Vol.mm3,6026,Stephan_collection,1
Avahi occidentalis,Thalamus_Vol.mm3,489,Stephan_collection,1
Avahi occidentalis,Total_brain_net_volume_Vol.mm3,9190.4,Bauernfeind; Stephan_collection,2
Avahi occidentalis,Tractus_opticus_Vol.mm3,38.3,Stephan_collection,1
Avahi occidentalis,Ventral_pons_Vol.mm3,60.3,Stephan_collection,1
Avahi occidentalis,Ventricles_Vol.mm3,73.7,Stephan_collection,1
Blarina brevicauda,Amygdala_Vol.mm3,10.9,Stephan_collection,1
Blarina brevicauda,Bulbus_olfactorius_Vol.mm3,28.8,Stephan_collection,1
Blarina brevicauda,Commissura_anterior_Vol.mm3,1.5,Stephan_collection,1
Blarina brevicauda,Complexus_centromedialis_Vol.mm3,5,Stephan_collection,1
Blarina brevicauda,Complexus_corticobasolateralis_Vol.mm3,5.9,Stephan_collection,1
Blarina brevicauda,Complexus_sensorius_trigeminalis_Vol.mm3,8.09,Stephan_collection,1
Blarina brevicauda,Complexus_vestibularis_Vol.mm3,2.21,Stephan_collection,1
Blarina brevicauda,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,0.89,Stephan_collection,1
Blarina brevicauda,Nucleus_tractus_olfactorius_Vol.mm3,0.45,Stephan_collection,1
Blarina brevicauda,Nucleus_vestibularis_descendens_Vol.mm3,0.666,Stephan_collection,1
Blarina brevicauda,Nucleus_vestibularis_lateralis_Vol.mm3,0.223,Stephan_collection,1
Blarina brevicauda,Nucleus_vestibularis_medialis_Vol.mm3,0.994,Stephan_collection,1
Blarina brevicauda,Nucleus_vestibularis_superior_Vol.mm3,0.325,Stephan_collection,1
Blarina brevicauda,Prepiriform_cortex_Vol.mm3,23.4,Stephan_collection,1
Blarina brevicauda,Retrobulbar_cortex_Vol.mm3,6.9,Stephan_collection,1
Blarina brevicauda,Substantia_innominata_Vol.mm3,1.5,Stephan_collection,1
Blarina brevicauda,Tractus_olfactorius_lateralis_Vol.mm3,1.4,Stephan_collection,1
Blarina brevicauda,Tuberculum_olfactorium_Vol.mm3,9.6,Stephan_collection,1
Callicebus moloch,AccessoryOlfactoryBulb_Vol.mm3,0.325,Stephan_collection,1
Callicebus moloch,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.019,Stephan_collection,1
Callicebus moloch,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.09,Stephan_collection,1
Callicebus moloch,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.216,Stephan_collection,1
Callicebus moloch,Amygdala_Vol.mm3,254.1,Stephan_collection,1
Callicebus moloch,Area_striata_Vol.mm3,1524,Stephan_collection,1
Callicebus moloch,Area_striata_grey_matter_Vol.mm3,1201,deSousa; Stephan_collection,2
Callicebus moloch,Area_striata_white_matter_Vol.mm3,324,Stephan_collection,1
Callicebus moloch,Body_Mass.g,900,Stephan_collection,1
Callicebus moloch,Brain_Mass.mg,19000,Stephan_collection,1
Callicebus moloch,Bulbus_olfactorius_Vol.mm3,19.2,Stephan_collection,1
Callicebus moloch,Bulbus_olfactorius_accessorius_Vol.mm3,0.325,Stephan_collection,1
Callicebus moloch,CA1_Vol.mm3,174.88,Stephan_collection,1
Callicebus moloch,CA2_Vol.mm3,22.9,Stephan_collection,1
Callicebus moloch,CA3_Vol.mm3,129.11,Stephan_collection,1
Callicebus moloch,Cerebellar_nuclei_total_Vol.mm3,61.41,Stephan_collection,1
Callicebus moloch,Cerebellum_Vol.mm3,1622,Stephan_collection,1
Callicebus moloch,Commissura_anterior_Vol.mm3,28.6,Stephan_collection,1
Callicebus moloch,Complexus_centromedialis_Vol.mm3,74.6,Stephan_collection,1
Callicebus moloch,Complexus_corticobasolateralis_Vol.mm3,179.5,Stephan_collection,1
Callicebus moloch,Complexus_sensorius_trigeminalis_Vol.mm3,36.2,Stephan_collection,1
Callicebus moloch,Complexus_vestibularis_Vol.mm3,64.7,Stephan_collection,1
Callicebus moloch,Corpus_geniculatum_laterale_Vol.mm3,54.2,deSousa; Stephan_collection,2
Callicebus moloch,Corpus_pineal_Vol.mm3,2.9,Stephan_collection,1
Callicebus moloch,Corpus_subcommissurale_Vol.mm3,0.154,Stephan_collection,1
Callicebus moloch,Corpus_subfornicale_Vol.mm3,0.135,Stephan_collection,1
Callicebus moloch,Diencephalon_Vol.mm3,1375,Stephan_collection,1
Callicebus moloch,Fascia_dentata_Vol.mm3,79.44,Stephan_collection,1
Callicebus moloch,HP_HS_fibers_Vol.mm3,101.92,Stephan_collection,1
Callicebus moloch,Hilus_Vol.mm3,37.33,Stephan_collection,1
Callicebus moloch,Hippocampus_Vol.mm3,588.29,Stephan_collection,1
Callicebus moloch,Hippocampus_retrocommissuralis_Vol.mm3,486.37,Stephan_collection,1
Callicebus moloch,Interpositus_cerebellar_nuclei_Vol.mm3,19.47,Stephan_collection,1
Callicebus moloch,Lateral_cerebellar_nuclei_Vol.mm3,21.24,Stephan_collection,1
Callicebus moloch,Lobus_piriformis_Vol.mm3,454,Stephan_collection,1
Callicebus moloch,Medial_cerebellar_nuclei_Vol.mm3,20.7,Stephan_collection,1
Callicebus moloch,Medulla_oblongata_Vol.mm3,787,Stephan_collection,1
Callicebus moloch,Mesencephalon_Vol.mm3,530,Stephan_collection,1
Callicebus moloch,Middle_temporal_visual_area_Vol.mm3,92.1,Stephan_collection,1
Callicebus moloch,Neocortex_Vol.mm3,11163,deSousa; Stephan_collection,2
Callicebus moloch,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,16.3,Stephan_collection,1
Callicebus moloch,Nucleus_habenularis_medialis_Vol.mm3,2.66,Stephan_collection,1
Callicebus moloch,Nucleus_septalis_triangularis_Vol.mm3,0.89,Stephan_collection,1
Callicebus moloch,Nucleus_vestibularis_descendens_Vol.mm3,17.1,Stephan_collection,1
Callicebus moloch,Nucleus_vestibularis_lateralis_Vol.mm3,10.8,Stephan_collection,1
Callicebus moloch,Nucleus_vestibularis_medialis_Vol.mm3,25.8,Stephan_collection,1
Callicebus moloch,Nucleus_vestibularis_superior_Vol.mm3,11,Stephan_collection,1
Callicebus moloch,Prepiriform_cortex_Vol.mm3,96.7,Stephan_collection,1
Callicebus moloch,Retrobulbar_cortex_Vol.mm3,4.4,Stephan_collection,1
Callicebus moloch,Schizo_cortex_Vol.mm3,234,Stephan_collection,1
Callicebus moloch,Septum_Vol.mm3,86.4,Stephan_collection,1
Callicebus moloch,Striatum_Vol.mm3,920,Stephan_collection,1
Callicebus moloch,Subiculum_Vol.mm3,42.71,Stephan_collection,1
Callicebus moloch,Substantia_innominata_Vol.mm3,27.2,Stephan_collection,1
Callicebus moloch,Telencephalon_Vol.mm3,13465,Stephan_collection,1
Callicebus moloch,Total_brain_net_volume_Vol.mm3,18141.9,deSousa; Stephan_collection,2
Callicebus moloch,Tractus_olfactorius_lateralis_Vol.mm3,8,Stephan_collection,1
Callicebus moloch,Tuberculum_olfactorium_Vol.mm3,34.7,Stephan_collection,1
Callicebus moloch,Ventral_pons_Vol.mm3,105.9,Stephan_collection,1
Callicebus moloch,Ventricles_Vol.mm3,279,Stephan_collection,1
Callicebus sp.,Cerebellum_grey_matter_Vol.mm3,833,Bush,1
Callicebus sp.,Cerebellum_white_matter_Vol.mm3,249,Bush,1
Callicebus sp.,Neocortex_grey_matter_Vol.mm3,5120,Bush,1
Callicebus sp.,Neocortex_white_matter_Vol.mm3,1940,Bush,1
Callimico goeldii,AccessoryOlfactoryBulb_Vol.mm3,0.512,Stephan_collection,1
Callimico goeldii,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.034,Stephan_collection,1
Callimico goeldii,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.166,Stephan_collection,1
Callimico goeldii,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.312,Stephan_collection,1
Callimico goeldii,Amygdala_Vol.mm3,146.9,Stephan_collection,1
Callimico goeldii,Area_striata_grey_matter_Vol.mm3,987,Stephan_collection,1
Callimico goeldii,Body_Mass.g,480,Stephan_collection,1
Callimico goeldii,Brain_Mass.mg,11000,Stephan_collection,1
Callimico goeldii,Bulbus_olfactorius_Vol.mm3,27,Stephan_collection,1
Callimico goeldii,Bulbus_olfactorius_accessorius_Vol.mm3,0.512,Stephan_collection,1
Callimico goeldii,CA1_Vol.mm3,83.53,Stephan_collection,1
Callimico goeldii,CA2_Vol.mm3,7.84,Stephan_collection,1
Callimico goeldii,CA3_Vol.mm3,60.81,Stephan_collection,1
Callimico goeldii,Cerebellum_Vol.mm3,1240,Stephan_collection,1
Callimico goeldii,Commissura_anterior_Vol.mm3,16.8,Stephan_collection,1
Callimico goeldii,Complexus_centromedialis_Vol.mm3,35.6,Stephan_collection,1
Callimico goeldii,Complexus_corticobasolateralis_Vol.mm3,111.2,Stephan_collection,1
Callimico goeldii,Complexus_sensorius_trigeminalis_Vol.mm3,23.2,Stephan_collection,1
Callimico goeldii,Complexus_vestibularis_Vol.mm3,36.6,Stephan_collection,1
Callimico goeldii,Corpus_geniculatum_laterale_Vol.mm3,31.7,Stephan_collection,1
Callimico goeldii,Diencephalon_Vol.mm3,739,Stephan_collection,1
Callimico goeldii,Fascia_dentata_Vol.mm3,49.73,Stephan_collection,1
Callimico goeldii,HP_HS_fibers_Vol.mm3,49.34,Stephan_collection,1
Callimico goeldii,Hilus_Vol.mm3,12.08,Stephan_collection,1
Callimico goeldii,Hippocampus_Vol.mm3,280.9,Stephan_collection,1
Callimico goeldii,Hippocampus_retrocommissuralis_Vol.mm3,231.56,Stephan_collection,1
Callimico goeldii,Lobus_piriformis_Vol.mm3,253,Stephan_collection,1
Callimico goeldii,Medulla_oblongata_Vol.mm3,460,Stephan_collection,1
Callimico goeldii,Mesencephalon_Vol.mm3,340,Stephan_collection,1
Callimico goeldii,Middle_temporal_visual_area_Vol.mm3,113.7,Stephan_collection,1
Callimico goeldii,Neocortex_Vol.mm3,6476,Stephan_collection,1
Callimico goeldii,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,11.6,Stephan_collection,1
Callimico goeldii,Nucleus_vestibularis_descendens_Vol.mm3,8.84,Stephan_collection,1
Callimico goeldii,Nucleus_vestibularis_lateralis_Vol.mm3,7.96,Stephan_collection,1
Callimico goeldii,Nucleus_vestibularis_medialis_Vol.mm3,12.8,Stephan_collection,1
Callimico goeldii,Nucleus_vestibularis_superior_Vol.mm3,6.98,Stephan_collection,1
Callimico goeldii,Prepiriform_cortex_Vol.mm3,41.5,Stephan_collection,1
Callimico goeldii,Retrobulbar_cortex_Vol.mm3,3.3,Stephan_collection,1
Callimico goeldii,Schizo_cortex_Vol.mm3,138,Stephan_collection,1
Callimico goeldii,Septum_Vol.mm3,63.5,Stephan_collection,1
Callimico goeldii,Striatum_Vol.mm3,493,Stephan_collection,1
Callimico goeldii,Subiculum_Vol.mm3,17.57,Stephan_collection,1
Callimico goeldii,Substantia_innominata_Vol.mm3,9.6,Stephan_collection,1
Callimico goeldii,Telencephalon_Vol.mm3,7733,Stephan_collection,1
Callimico goeldii,Total_brain_net_volume_Vol.mm3,10510,Stephan_collection,1
Callimico goeldii,Tractus_olfactorius_lateralis_Vol.mm3,5.4,Stephan_collection,1
Callimico goeldii,Tuberculum_olfactorium_Vol.mm3,29.3,Stephan_collection,1
Callimico goeldii,Ventricles_Vol.mm3,47.9,Stephan_collection,1
Callithrix jacchus,AccessoryOlfactoryBulb_Vol.mm3,0.326,Stephan_collection,1
Callithrix jacchus,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.05,Stephan_collection,1
Callithrix jacchus,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.111,Stephan_collection,1
Callithrix jacchus,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.165,Stephan_collection,1
Callithrix jacchus,Amygdala_Vol.mm3,106.1,Stephan_collection,1
Callithrix jacchus,Area_striata_Vol.mm3,685,Stephan_collection,1
Callithrix jacchus,Area_striata_grey_matter_Vol.mm3,566,deSousa; Stephan_collection,2
Callithrix jacchus,Area_striata_lamina_1_Vol.mm3,57.8,Stephan_collection,1
Callithrix jacchus,Area_striata_laminae_2_6_Vol.mm3,508,Stephan_collection,1
Callithrix jacchus,Area_striata_white_matter_Vol.mm3,119,Stephan_collection,1
Callithrix jacchus,Body_Mass.g,280,Stephan_collection,1
Callithrix jacchus,Brain_Mass.mg,7600,Stephan_collection,1
Callithrix jacchus,Bulbus_olfactorius_Vol.mm3,22.8,Stephan_collection,1
Callithrix jacchus,Bulbus_olfactorius_accessorius_Vol.mm3,0.326,Stephan_collection,1
Callithrix jacchus,CA1_Vol.mm3,73.07,Stephan_collection,1
Callithrix jacchus,CA2_Vol.mm3,7.49,Stephan_collection,1
Callithrix jacchus,CA3_Vol.mm3,42.82,Stephan_collection,1
Callithrix jacchus,Cerebellar_nuclei_total_Vol.mm3,20.96,Stephan_collection,1
Callithrix jacchus,Cerebellum_Vol.mm3,757,Stephan_collection,1
Callithrix jacchus,Commissura_anterior_Vol.mm3,14.1,Stephan_collection,1
Callithrix jacchus,Complexus_centromedialis_Vol.mm3,30.5,Stephan_collection,1
Callithrix jacchus,Complexus_corticobasolateralis_Vol.mm3,75.6,Stephan_collection,1
Callithrix jacchus,Complexus_sensorius_trigeminalis_Vol.mm3,16.3,Stephan_collection,1
Callithrix jacchus,Complexus_vestibularis_Vol.mm3,27.3,Stephan_collection,1
Callithrix jacchus,Corpus_geniculatum_laterale_Vol.mm3,25.1,deSousa; Stephan_collection,2
Callithrix jacchus,Corpus_pineal_Vol.mm3,0.486,Stephan_collection,1
Callithrix jacchus,Corpus_subcommissurale_Vol.mm3,0.0789,Stephan_collection,1
Callithrix jacchus,Corpus_subfornicale_Vol.mm3,0.133,Stephan_collection,1
Callithrix jacchus,Diencephalon_Vol.mm3,554,Stephan_collection,1
Callithrix jacchus,Fascia_dentata_Vol.mm3,33.34,Stephan_collection,1
Callithrix jacchus,HP_HS_fibers_Vol.mm3,40.63,Stephan_collection,1
Callithrix jacchus,Hilus_Vol.mm3,12.29,Stephan_collection,1
Callithrix jacchus,Hippocampus_Vol.mm3,221.12,Stephan_collection,1
Callithrix jacchus,Hippocampus_retrocommissuralis_Vol.mm3,180.49,Stephan_collection,1
Callithrix jacchus,Interpositus_cerebellar_nuclei_Vol.mm3,5.44,Stephan_collection,1
Callithrix jacchus,Lateral_cerebellar_nuclei_Vol.mm3,7.93,Stephan_collection,1
Callithrix jacchus,Lobus_piriformis_Vol.mm3,191,Stephan_collection,1
Callithrix jacchus,Medial_cerebellar_nuclei_Vol.mm3,7.59,Stephan_collection,1
Callithrix jacchus,Medulla_oblongata_Vol.mm3,318,Stephan_collection,1
Callithrix jacchus,Mesencephalon_Vol.mm3,295,Stephan_collection,1
Callithrix jacchus,Middle_temporal_visual_area_Vol.mm3,68.2,Stephan_collection,1
Callithrix jacchus,Neocortex_Vol.mm3,4371,deSousa; Stephan_collection,2
Callithrix jacchus,Neocortex_grey_matter_Vol.mm3,3564,Stephan_collection,1
Callithrix jacchus,Neocortex_lamina_1_Vol.mm3,441.8,Stephan_collection,1
Callithrix jacchus,Neocortex_laminae_2_6_Vol.mm3,3122,Stephan_collection,1
Callithrix jacchus,Neocortex_white_matter_Vol.mm3,807.1,Stephan_collection,1
Callithrix jacchus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,7.7,Stephan_collection,1
Callithrix jacchus,Nucleus_habenularis_medialis_Vol.mm3,1.63,Stephan_collection,1
Callithrix jacchus,Nucleus_septalis_triangularis_Vol.mm3,0.44,Stephan_collection,1
Callithrix jacchus,Nucleus_tractus_olfactorius_Vol.mm3,0.195,Stephan_collection,1
Callithrix jacchus,Nucleus_vestibularis_descendens_Vol.mm3,5.37,Stephan_collection,1
Callithrix jacchus,Nucleus_vestibularis_lateralis_Vol.mm3,6.46,Stephan_collection,1
Callithrix jacchus,Nucleus_vestibularis_medialis_Vol.mm3,10.6,Stephan_collection,1
Callithrix jacchus,Nucleus_vestibularis_superior_Vol.mm3,4.9,Stephan_collection,1
Callithrix jacchus,Palaeocortex_Vol.mm3,99.3,Stephan_collection,1
Callithrix jacchus,Prepiriform_cortex_Vol.mm3,34.6,Stephan_collection,1
Callithrix jacchus,Retrobulbar_cortex_Vol.mm3,2.7,Stephan_collection,1
Callithrix jacchus,Schizo_cortex_Vol.mm3,90,Stephan_collection,1
Callithrix jacchus,Septum_Vol.mm3,49.8,Stephan_collection,1
Callithrix jacchus,Striatum_Vol.mm3,372,Stephan_collection,1
Callithrix jacchus,Subiculum_Vol.mm3,11.48,Stephan_collection,1
Callithrix jacchus,Substantia_innominata_Vol.mm3,10.1,Stephan_collection,1
Callithrix jacchus,Telencephalon_Vol.mm3,5318,Stephan_collection,1
Callithrix jacchus,Total_brain_net_volume_Vol.mm3,7288.45,deSousa; Stephan_collection,2
Callithrix jacchus,Tractus_olfactorius_lateralis_Vol.mm3,3.6,Stephan_collection,1
Callithrix jacchus,Tuberculum_olfactorium_Vol.mm3,19.4,Stephan_collection,1
Callithrix jacchus,Ventral_pons_Vol.mm3,38.8,Stephan_collection,1
