Species,Variable,Value,Teams,n_teams
Nasalis larvatus,Neocortex_Vol.mm3,62685,Stephan_collection,1
Nasalis larvatus,Nucleus_subthalamicus_Vol.mm3,37.2,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_descendens_Vol.mm3,50.4,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,25.2,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_lateralis_Vol.mm3,29.6,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,14.8,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_medialis_Vol.mm3,67.2,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,33.6,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_superior_Vol.mm3,25.2,Stephan_collection,1
Nasalis larvatus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,12.6,Stephan_collection,1
Nasalis larvatus,Pallidum_Vol.mm3,550,Stephan_collection,1
Nasalis larvatus,Schizo_cortex_Vol.mm3,855,Stephan_collection,1
Nasalis larvatus,Septum_Vol.mm3,333,Stephan_collection,1
Nasalis larvatus,Striatum_Vol.mm3,3735,Stephan_collection,1
Nasalis larvatus,Subthalamus_Vol.mm3,587,Stephan_collection,1
Nasalis larvatus,Telencephalon_Vol.mm3,70873,Stephan_collection,1
Nasalis larvatus,Thalamus_Vol.mm3,3036,Stephan_collection,1
Nasalis larvatus,Total_brain_net_volume_Vol.mm3,92797,Stephan_collection,1
Nasalis larvatus,Tractus_opticus_Vol.mm3,304,Stephan_collection,1
Nasalis larvatus,Trigeminal_motor_nucleus_Vol.mm3,5.64,Sherwood,1
Nasalis larvatus,Trigeminal_motor_nucleus_left_Vol.mm3,2.82,Sherwood,1
Nasalis larvatus,Ventricles_Vol.mm3,591,Stephan_collection,1
Nasua narica,Neocortex_Vol.mm3,16930,Bush,1
Nasua narica,Neocortex_grey_matter_Vol.mm3,12130,Bush,1
Nasua narica,Neocortex_white_matter_Vol.mm3,4800,Bush,1
Nasua narica,Total_brain_net_volume_Vol.mm3,30190,Bush,1
Neogale vison,Neocortex_Vol.mm3,5960,Bush,1
Neogale vison,Neocortex_grey_matter_Vol.mm3,4750,Bush,1
Neogale vison,Neocortex_white_matter_Vol.mm3,1210,Bush,1
Neogale vison,Total_brain_net_volume_Vol.mm3,11000,Bush,1
Neomys fodiens,Amygdala_Vol.mm3,13.4,Stephan_collection,1
Neomys fodiens,Body_Mass.g,15.2,Stephan_collection,1
Neomys fodiens,Brain_Mass.mg,320,Stephan_collection,1
Neomys fodiens,Bulbus_olfactorius_Vol.mm3,15.8,Stephan_collection,1
Neomys fodiens,Bulbus_olfactorius_accessorius_Vol.mm3,0.101,Stephan_collection,1
Neomys fodiens,Cerebellum_Vol.mm3,38.9,Stephan_collection,1
Neomys fodiens,Complexus_centromedialis_Vol.mm3,6,Stephan_collection,1
Neomys fodiens,Complexus_corticobasolateralis_Vol.mm3,7.39,Stephan_collection,1
Neomys fodiens,Corpus_pineal_Vol.mm3,0.027,Stephan_collection,1
Neomys fodiens,Corpus_subcommissurale_Vol.mm3,4.18e-4,Stephan_collection,1
Neomys fodiens,Corpus_subfornicale_Vol.mm3,0.0069,Stephan_collection,1
Neomys fodiens,Diencephalon_Vol.mm3,25.2,Stephan_collection,1
Neomys fodiens,Hippocampus_Vol.mm3,32.9,Stephan_collection,1
Neomys fodiens,Lobus_piriformis_Vol.mm3,36,Stephan_collection,1
Neomys fodiens,Medulla_oblongata_Vol.mm3,42.2,Stephan_collection,1
Neomys fodiens,Mesencephalon_Vol.mm3,17.3,Stephan_collection,1
Neomys fodiens,Neocortex_Vol.mm3,56.6,Stephan_collection,1
Neomys fodiens,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,1.38,Stephan_collection,1
Neomys fodiens,Nucleus_habenularis_medialis_Vol.mm3,0.205,Stephan_collection,1
Neomys fodiens,Nucleus_septalis_triangularis_Vol.mm3,0.263,Stephan_collection,1
Neomys fodiens,Nucleus_tractus_olfactorius_Vol.mm3,0.403,Stephan_collection,1
Neomys fodiens,Palaeocortex_Vol.mm3,52.7,Stephan_collection,1
Neomys fodiens,Palaeocortex_plus_amygdala_Vol.mm3,36,Stephan_collection,1
Neomys fodiens,Schizo_cortex_Vol.mm3,9,Stephan_collection,1
Neomys fodiens,Septum_Vol.mm3,6.42,Stephan_collection,1
Neomys fodiens,Striatum_Vol.mm3,18.7,Stephan_collection,1
Neomys fodiens,Telencephalon_Vol.mm3,175,Stephan_collection,1
Neomys fodiens,Total_brain_net_volume_Vol.mm3,299,Stephan_collection,1
Neomys fodiens,Ventricles_Vol.mm3,1.63,Stephan_collection,1
Nesogale dobsoni,Body_Mass.g,32.6,Stephan_collection,1
Nesogale dobsoni,Brain_Mass.mg,560,Stephan_collection,1
Nesogale dobsoni,Bulbus_olfactorius_Vol.mm3,53.6,Stephan_collection,1
Nesogale dobsoni,Bulbus_olfactorius_accessorius_Vol.mm3,0.178,Stephan_collection,1
Nesogale dobsoni,Cerebellum_Vol.mm3,57.3,Stephan_collection,1
Nesogale dobsoni,Corpus_pineal_Vol.mm3,0.0356,Stephan_collection,1
Nesogale dobsoni,Corpus_subcommissurale_Vol.mm3,9.5e-4,Stephan_collection,1
Nesogale dobsoni,Corpus_subfornicale_Vol.mm3,0.0076,Stephan_collection,1
Nesogale dobsoni,Diencephalon_Vol.mm3,32.8,Stephan_collection,1
Nesogale dobsoni,Hippocampus_Vol.mm3,67,Stephan_collection,1
Nesogale dobsoni,Lobus_piriformis_Vol.mm3,93.5,Stephan_collection,1
Nesogale dobsoni,Medulla_oblongata_Vol.mm3,59,Stephan_collection,1
Nesogale dobsoni,Mesencephalon_Vol.mm3,37.9,Stephan_collection,1
Nesogale dobsoni,Neocortex_Vol.mm3,62.9,Stephan_collection,1
Nesogale dobsoni,Nucleus_habenularis_medialis_Vol.mm3,0.242,Stephan_collection,1
Nesogale dobsoni,Nucleus_septalis_triangularis_Vol.mm3,0.28,Stephan_collection,1
Nesogale dobsoni,Schizo_cortex_Vol.mm3,16.3,Stephan_collection,1
Nesogale dobsoni,Septum_Vol.mm3,9.58,Stephan_collection,1
Nesogale dobsoni,Striatum_Vol.mm3,23.1,Stephan_collection,1
Nesogale dobsoni,Telencephalon_Vol.mm3,326,Stephan_collection,1
Nesogale dobsoni,Total_brain_net_volume_Vol.mm3,513,Stephan_collection,1
Nesogale dobsoni,Ventricles_Vol.mm3,5.31,Stephan_collection,1
Nesogale talazaci,Body_Mass.g,50.4,Stephan_collection,1
Nesogale talazaci,Brain_Mass.mg,790,Stephan_collection,1
Nesogale talazaci,Bulbus_olfactorius_Vol.mm3,74.3,Stephan_collection,1
Nesogale talazaci,Bulbus_olfactorius_accessorius_Vol.mm3,0.369,Stephan_collection,1
Nesogale talazaci,Cerebellum_Vol.mm3,92.3,Stephan_collection,1
Nesogale talazaci,Corpus_pineal_Vol.mm3,0.0894,Stephan_collection,1
Nesogale talazaci,Corpus_subcommissurale_Vol.mm3,0.00147,Stephan_collection,1
Nesogale talazaci,Corpus_subfornicale_Vol.mm3,0.0191,Stephan_collection,1
Nesogale talazaci,Diencephalon_Vol.mm3,43.8,Stephan_collection,1
Nesogale talazaci,Hippocampus_Vol.mm3,98.9,Stephan_collection,1
Nesogale talazaci,Lobus_piriformis_Vol.mm3,139,Stephan_collection,1
Nesogale talazaci,Medulla_oblongata_Vol.mm3,85.3,Stephan_collection,1
Nesogale talazaci,Mesencephalon_Vol.mm3,47.2,Stephan_collection,1
Nesogale talazaci,Neocortex_Vol.mm3,96.2,Stephan_collection,1
Nesogale talazaci,Nucleus_habenularis_medialis_Vol.mm3,0.381,Stephan_collection,1
Nesogale talazaci,Nucleus_septalis_triangularis_Vol.mm3,0.378,Stephan_collection,1
Nesogale talazaci,Palaeocortex_plus_amygdala_Vol.mm3,139,Stephan_collection,1
Nesogale talazaci,Schizo_cortex_Vol.mm3,20.7,Stephan_collection,1
Nesogale talazaci,Septum_Vol.mm3,11.2,Stephan_collection,1
Nesogale talazaci,Striatum_Vol.mm3,31.2,Stephan_collection,1
Nesogale talazaci,Telencephalon_Vol.mm3,472,Stephan_collection,1
Nesogale talazaci,Total_brain_net_volume_Vol.mm3,741,Stephan_collection,1
Nesogale talazaci,Ventricles_Vol.mm3,6.02,Stephan_collection,1
Nomascus concolor,Amygdala_Vol.mm3,540,Zilles,1
Nomascus concolor,Amygdala_accessory_basal_nucleus_Vol.mm3,44,Zilles,1
Nomascus concolor,Amygdala_basal_nucleus_Vol.mm3,172,Zilles,1
Nomascus concolor,Amygdala_central_nucleus_Vol.mm3,24,Zilles,1
Nomascus concolor,Amygdala_lateral_nucleus_Vol.mm3,120,Zilles,1
Nomascus concolor,Hippocampus_Vol.mm3,1900,Zilles,1
Nomascus concolor,Striatum_Vol.mm3,3988,Zilles,1
Nycticebus coucang,Area_striata_Vol.mm3,828,Stephan_collection,1
Nycticebus coucang,Area_striata_grey_matter_Vol.mm3,638,Bush; Stephan_collection,2
Nycticebus coucang,Area_striata_lamina_1_Vol.mm3,93.8,Stephan_collection,1
Nycticebus coucang,Area_striata_laminae_2_6_Vol.mm3,603,Stephan_collection,1
Nycticebus coucang,Area_striata_white_matter_Vol.mm3,132,Stephan_collection,1
Nycticebus coucang,Body_Mass.g,800,Stephan_collection,1
Nycticebus coucang,Brain_Mass.mg,12500,Stephan_collection,1
Nycticebus coucang,Bulbus_olfactorius_Vol.mm3,159,Stephan_collection,1
Nycticebus coucang,Bulbus_olfactorius_accessorius_Vol.mm3,4.28,Stephan_collection,1
Nycticebus coucang,Cerebellum_Vol.mm3,1310,Stephan_collection,1
Nycticebus coucang,Corpus_geniculatum_laterale_Vol.mm3,33.65,Bush; Stephan_collection,2
Nycticebus coucang,Corpus_pineal_Vol.mm3,1.83,Stephan_collection,1
Nycticebus coucang,Corpus_subcommissurale_Vol.mm3,0.154,Stephan_collection,1
Nycticebus coucang,Corpus_subfornicale_Vol.mm3,0.175,Stephan_collection,1
Nycticebus coucang,Diencephalon_Vol.mm3,1077,Stephan_collection,1
Nycticebus coucang,Facial_motor_nucleus_Vol.mm3,1.9,Sherwood,1
Nycticebus coucang,Facial_motor_nucleus_left_Vol.mm3,0.95,Sherwood,1
Nycticebus coucang,Hippocampus_Vol.mm3,566,Stephan_collection,1
Nycticebus coucang,Hypoglossal_nucleus_Vol.mm3,1.52,Sherwood,1
Nycticebus coucang,Hypoglossal_nucleus_left_Vol.mm3,0.76,Sherwood,1
Nycticebus coucang,Lobus_piriformis_Vol.mm3,510,Stephan_collection,1
Nycticebus coucang,Medulla_oblongata_Vol.mm3,528.0699999999999,Sherwood; Stephan_collection,2
Nycticebus coucang,Mesencephalon_Vol.mm3,345,Stephan_collection,1
Nycticebus coucang,Neocortex_Vol.mm3,5831,Bush; Stephan_collection,2
Nycticebus coucang,Neocortex_grey_matter_Vol.mm3,4400,Bush,1
Nycticebus coucang,Neocortex_white_matter_Vol.mm3,1070,Bush,1
Nycticebus coucang,Nucleus_habenularis_medialis_Vol.mm3,2.04,Stephan_collection,1
Nycticebus coucang,Nucleus_septalis_triangularis_Vol.mm3,1.34,Stephan_collection,1
Nycticebus coucang,Palaeocortex_plus_amygdala_Vol.mm3,510,Stephan_collection,1
Nycticebus coucang,Schizo_cortex_Vol.mm3,212,Stephan_collection,1
Nycticebus coucang,Septum_Vol.mm3,92,Stephan_collection,1
Nycticebus coucang,Striatum_Vol.mm3,760,Stephan_collection,1
Nycticebus coucang,Telencephalon_Vol.mm3,8495,Stephan_collection,1
Nycticebus coucang,Total_brain_net_volume_Vol.mm3,11512.5,Bush; Stephan_collection,2
Nycticebus coucang,Trigeminal_motor_nucleus_Vol.mm3,2.08,Sherwood,1
Nycticebus coucang,Trigeminal_motor_nucleus_left_Vol.mm3,1.04,Sherwood,1
Nycticebus coucang,Ventricles_Vol.mm3,142,Stephan_collection,1
Odocoileus virginianus,Neocortex_Vol.mm3,76340,Bush,1
Odocoileus virginianus,Neocortex_grey_matter_Vol.mm3,51960,Bush,1
Odocoileus virginianus,Neocortex_white_matter_Vol.mm3,24380,Bush,1
Odocoileus virginianus,Total_brain_net_volume_Vol.mm3,140740,Bush,1
Oryzorictes hova,Body_Mass.g,44.2,Stephan_collection,1
Oryzorictes hova,Brain_Mass.mg,580,Stephan_collection,1
Oryzorictes hova,Bulbus_olfactorius_Vol.mm3,46.9,Stephan_collection,1
Oryzorictes hova,Bulbus_olfactorius_accessorius_Vol.mm3,0.12,Stephan_collection,1
Oryzorictes hova,Cerebellum_Vol.mm3,81.3,Stephan_collection,1
Oryzorictes hova,Corpus_pineal_Vol.mm3,0.051,Stephan_collection,1
Oryzorictes hova,Corpus_subcommissurale_Vol.mm3,6.94e-4,Stephan_collection,1
Oryzorictes hova,Corpus_subfornicale_Vol.mm3,0.018,Stephan_collection,1
Oryzorictes hova,Diencephalon_Vol.mm3,36.9,Stephan_collection,1
Oryzorictes hova,Hippocampus_Vol.mm3,64.3,Stephan_collection,1
Oryzorictes hova,Lobus_piriformis_Vol.mm3,88,Stephan_collection,1
Oryzorictes hova,Medulla_oblongata_Vol.mm3,61,Stephan_collection,1
Oryzorictes hova,Mesencephalon_Vol.mm3,26.6,Stephan_collection,1
Oryzorictes hova,Neocortex_Vol.mm3,66.5,Stephan_collection,1
Oryzorictes hova,Nucleus_habenularis_medialis_Vol.mm3,0.257,Stephan_collection,1
Oryzorictes hova,Nucleus_septalis_triangularis_Vol.mm3,0.331,Stephan_collection,1
Oryzorictes hova,Schizo_cortex_Vol.mm3,23.5,Stephan_collection,1
Oryzorictes hova,Septum_Vol.mm3,10,Stephan_collection,1
Oryzorictes hova,Striatum_Vol.mm3,32.5,Stephan_collection,1
Oryzorictes hova,Telencephalon_Vol.mm3,332,Stephan_collection,1
Oryzorictes hova,Total_brain_net_volume_Vol.mm3,538,Stephan_collection,1
Oryzorictes hova,Ventricles_Vol.mm3,4.83,Stephan_collection,1
Otolemur crassicaudatus,Area_striata_Vol.mm3,548,Stephan_collection,1
Otolemur crassicaudatus,Area_striata_grey_matter_Vol.mm3,464.5,Bush; Stephan_collection,2
Otolemur crassicaudatus,Area_striata_white_matter_Vol.mm3,68.4,Stephan_collection,1
Otolemur crassicaudatus,Body_Mass.g,850,Stephan_collection,1
Otolemur crassicaudatus,Brain_Mass.mg,10300,Stephan_collection,1
Otolemur crassicaudatus,Bulbus_olfactorius_Vol.mm3,166,Stephan_collection,1
Otolemur crassicaudatus,Bulbus_olfactorius_accessorius_Vol.mm3,2.52,Stephan_collection,1
Otolemur crassicaudatus,Capsula_interna_Vol.mm3,74.6,Stephan_collection,1
Otolemur crassicaudatus,Cerebellum_Vol.mm3,1414,Stephan_collection,1
Otolemur crassicaudatus,Complexus_vestibularis_Vol.mm3,39.8,Stephan_collection,1
Otolemur crassicaudatus,Complexus_vestibularis_unilateral_Vol.mm3,19.9,Stephan_collection,1
Otolemur crassicaudatus,Corpus_geniculatum_laterale_Vol.mm3,21.05,Bush; Stephan_collection,2
Otolemur crassicaudatus,Corpus_pineal_Vol.mm3,1.02,Stephan_collection,1
Otolemur crassicaudatus,Corpus_subcommissurale_Vol.mm3,0.102,Stephan_collection,1
Otolemur crassicaudatus,Corpus_subfornicale_Vol.mm3,0.0948,Stephan_collection,1
Otolemur crassicaudatus,Diencephalon_Vol.mm3,785,Stephan_collection,1
Otolemur crassicaudatus,Epithalamus_Vol.mm3,5.71,Stephan_collection,1
Otolemur crassicaudatus,Facial_motor_nucleus_Vol.mm3,2.82,Sherwood,1
Otolemur crassicaudatus,Facial_motor_nucleus_left_Vol.mm3,1.41,Sherwood,1
Otolemur crassicaudatus,Hippocampus_Vol.mm3,461,Stephan_collection,1
Otolemur crassicaudatus,Hypoglossal_nucleus_Vol.mm3,1.62,Sherwood,1
Otolemur crassicaudatus,Hypoglossal_nucleus_left_Vol.mm3,0.81,Sherwood,1
Otolemur crassicaudatus,Hypothalamus_Vol.mm3,127,Stephan_collection,1
Otolemur crassicaudatus,Lobus_piriformis_Vol.mm3,386,Stephan_collection,1
Otolemur crassicaudatus,Medulla_oblongata_Vol.mm3,539.935,Sherwood; Stephan_collection,2
Otolemur crassicaudatus,Mesencephalon_Vol.mm3,384,Stephan_collection,1
Otolemur crassicaudatus,Neocortex_Vol.mm3,4196.5,Bush; Stephan_collection,2
Otolemur crassicaudatus,Neocortex_grey_matter_Vol.mm3,3100,Bush,1
Otolemur crassicaudatus,Neocortex_white_matter_Vol.mm3,570,Bush,1
Otolemur crassicaudatus,Nucleus_habenularis_medialis_Vol.mm3,1.64,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_septalis_triangularis_Vol.mm3,0.695,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_subthalamicus_Vol.mm3,4.1,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_descendens_Vol.mm3,14.02,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,7.01,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_lateralis_Vol.mm3,5.74,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.87,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_medialis_Vol.mm3,14.32,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,7.16,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_superior_Vol.mm3,5.7,Stephan_collection,1
Otolemur crassicaudatus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.85,Stephan_collection,1
Otolemur crassicaudatus,Palaeocortex_plus_amygdala_Vol.mm3,405,Stephan_collection,1
Otolemur crassicaudatus,Pallidum_Vol.mm3,63.3,Stephan_collection,1
Otolemur crassicaudatus,Schizo_cortex_Vol.mm3,181,Stephan_collection,1
Otolemur crassicaudatus,Septum_Vol.mm3,70,Stephan_collection,1
Otolemur crassicaudatus,Striatum_Vol.mm3,556,Stephan_collection,1
Otolemur crassicaudatus,Subthalamus_Vol.mm3,67.4,Stephan_collection,1
Otolemur crassicaudatus,Telencephalon_Vol.mm3,6545,Stephan_collection,1
Otolemur crassicaudatus,Thalamus_Vol.mm3,437,Stephan_collection,1
Otolemur crassicaudatus,Total_brain_net_volume_Vol.mm3,8389,Bush; Stephan_collection,2
Otolemur crassicaudatus,Tractus_opticus_Vol.mm3,33.9,Stephan_collection,1
Otolemur crassicaudatus,Trigeminal_motor_nucleus_Vol.mm3,1.74,Sherwood,1
Otolemur crassicaudatus,Trigeminal_motor_nucleus_left_Vol.mm3,0.87,Sherwood,1
Otolemur crassicaudatus,Ventricles_Vol.mm3,147,Stephan_collection,1
Pan paniscus,Agranular_insular_cortex_Vol.mm3,719,Zilles,1
Pan paniscus,Agranular_insular_cortex_left_Vol.mm3,351,Zilles,1
Pan paniscus,Agranular_insular_cortex_right_Vol.mm3,368,Zilles,1
Pan paniscus,Amygdala_Vol.mm3,1334.3816666666648,Stimpson; Zilles,2
Pan paniscus,Amygdala_accessory_basal_nucleus_Vol.mm3,124.3658333333335,Stimpson; Zilles,2
Pan paniscus,Amygdala_basal_nucleus_Vol.mm3,405.84833333333347,Stimpson; Zilles,2
Pan paniscus,Amygdala_basolateral_division_Vol.mm3,853.5,Zilles,1
Pan paniscus,Amygdala_central_nucleus_Vol.mm3,70.46000000000001,Stimpson; Zilles,2
Pan paniscus,Amygdala_lateral_nucleus_Vol.mm3,299.9166666666665,Stimpson; Zilles,2
Pan paniscus,Area_striata_grey_matter_left_Vol.mm3,5800,Zilles,1
Pan paniscus,Body_Mass.g,45400,RillingInsel; Zilles,2
Pan paniscus,Body_Mass.g_SD,7800,RillingInsel,1
Pan paniscus,Brain_Mass.mg,319771.428571429,Stimpson; Zilles,2
Pan paniscus,CerebellarHemisphere_Vol.mm3,42287.5,Zilles,1
Pan paniscus,CerebellarVermis_Vol.mm3,6550,Zilles,1
Pan paniscus,Cerebellum_Vol.mm3,45081.25,RillingInsel; Zilles,2
Pan paniscus,Cerebral_hemispheres_Vol.mm3,276000,Zilles,1
Pan paniscus,Corpus_geniculatum_laterale_left_Vol.mm3,133.33333333333334,Zilles,1
Pan paniscus,Dysgranular_insular_cortex_Vol.mm3,1729.666666666666,Zilles,1
Pan paniscus,Dysgranular_insular_cortex_left_Vol.mm3,934.333333333333,Zilles,1
Pan paniscus,Dysgranular_insular_cortex_right_Vol.mm3,795.333333333333,Zilles,1
Pan paniscus,Facial_motor_nucleus_Vol.mm3,15,Sherwood,1
Pan paniscus,Facial_motor_nucleus_left_Vol.mm3,7.5,Sherwood,1
Pan paniscus,Granular_insular_cortex_Vol.mm3,531.333333333334,Zilles,1
Pan paniscus,Granular_insular_cortex_left_Vol.mm3,260.666666666667,Zilles,1
Pan paniscus,Granular_insular_cortex_right_Vol.mm3,270.666666666667,Zilles,1
Pan paniscus,Hippocampus_Vol.mm3,3305,Zilles,1
Pan paniscus,Hypoglossal_nucleus_Vol.mm3,8.18,Sherwood,1
Pan paniscus,Hypoglossal_nucleus_left_Vol.mm3,4.09,Sherwood,1
Pan paniscus,Insula_Vol.mm3,3279,Zilles,1
Pan paniscus,Insula_left_Vol.mm3,1690.33333333333,Zilles,1
Pan paniscus,Insula_right_Vol.mm3,1588.66666666667,Zilles,1
Pan paniscus,Medulla_oblongata_Vol.mm3,4152.02,Sherwood,1
Pan paniscus,Neocortex_Vol.mm3,232600,RillingInsel; Zilles,2
Pan paniscus,Neocortex_grey_matter_Vol.mm3,142900,RillingInsel,1
Pan paniscus,Neocortex_grey_matter_Vol.mm3_SD,7600,RillingInsel,1
Pan paniscus,Neocortex_white_matter_Vol.mm3,75600,RillingInsel,1
Pan paniscus,Neocortex_white_matter_Vol.mm3_SD,4700,RillingInsel,1
Pan paniscus,Spinal_cord_area.mm2,70.9,RillingInsel,1
Pan paniscus,Spinal_cord_area.mm2_SD,3,RillingInsel,1
Pan paniscus,Striatum_Vol.mm3,10045,Zilles,1
Pan paniscus,Total_brain_net_volume_Vol.mm3,323343.0555555556,RillingInsel; Zilles,2
Pan paniscus,Total_brain_net_volume_Vol.mm3_SD,11000,RillingInsel,1
Pan paniscus,Trigeminal_motor_nucleus_Vol.mm3,5.78,Sherwood,1
Pan paniscus,Trigeminal_motor_nucleus_left_Vol.mm3,2.89,Sherwood,1
Pan paniscus,fronto_insular_cortex_Vol.mm3,299.66666666666697,Zilles,1
Pan paniscus,fronto_insular_cortex_left_Vol.mm3,144.666666666667,Zilles,1
Pan paniscus,fronto_insular_cortex_right_Vol.mm3,155,Zilles,1
Pan troglodytes,Agranular_insular_cortex_Vol.mm3,322.16666666666697,Zilles,1
Pan troglodytes,Agranular_insular_cortex_left_Vol.mm3,164.666666666667,Zilles,1
Pan troglodytes,Agranular_insular_cortex_right_Vol.mm3,157.5,Zilles,1
Pan troglodytes,Amygdala_Vol.mm3,1480.615714285715,Stimpson; Zilles,2
Pan troglodytes,Amygdala_accessory_basal_nucleus_Vol.mm3,170.8217857142855,Stimpson; Zilles,2
Pan troglodytes,Amygdala_basal_nucleus_Vol.mm3,448.315,Stimpson; Zilles,2
Pan troglodytes,Amygdala_basolateral_division_Vol.mm3,820.5,Zilles,1
Pan troglodytes,Amygdala_central_nucleus_Vol.mm3,94.81142857142859,Stimpson; Zilles,2
Pan troglodytes,Amygdala_lateral_nucleus_Vol.mm3,304.025,Stimpson; Zilles,2
Pan troglodytes,Area_striata_Vol.mm3,14597,Stephan_collection,1
Pan troglodytes,Area_striata_grey_matter_Vol.mm3,10811.5,Bush; Stephan_collection,2
Pan troglodytes,Area_striata_grey_matter_left_Vol.mm3,4142.857142857143,Zilles,1
Pan troglodytes,Area_striata_lamina_1_Vol.mm3,1156,Stephan_collection,1
Pan troglodytes,Area_striata_laminae_2_6_Vol.mm3,9437,Stephan_collection,1
Pan troglodytes,Area_striata_white_matter_Vol.mm3,4004,Stephan_collection,1
Pan troglodytes,Body_Mass.g,46000,RillingInsel; Stephan_collection; Zilles,3
Pan troglodytes,Body_Mass.g_SD,6500,RillingInsel,1
Pan troglodytes,Brain_Mass.mg,405000,Stephan_collection; Stimpson; Zilles,3
Pan troglodytes,Bulbus_olfactorius_Vol.mm3,257,Stephan_collection,1
Pan troglodytes,Bulbus_olfactorius_accessorius_Vol.mm3,0,Stephan_collection,1
Pan troglodytes,Capsula_interna_Vol.mm3,2510,Stephan_collection,1
Pan troglodytes,CerebellarHemisphere_Vol.mm3,41107.142857142855,Zilles,1
Pan troglodytes,CerebellarVermis_Vol.mm3,5101.19047619048,Zilles,1
Pan troglodytes,Cerebellum_Vol.mm3,45974.97619047618,RillingInsel; Sherwood; Stephan_collection; Zilles,4
Pan troglodytes,Cerebral_hemispheres_Vol.mm3,310000,Zilles,1
Pan troglodytes,Complexus_vestibularis_Vol.mm3,236,Stephan_collection,1
Pan troglodytes,Complexus_vestibularis_unilateral_Vol.mm3,118,Stephan_collection,1
Pan troglodytes,Corpus_geniculatum_laterale_Vol.mm3,323,Bush; Stephan_collection,2
Pan troglodytes,Corpus_geniculatum_laterale_left_Vol.mm3,150,Zilles,1
Pan troglodytes,Corpus_pineal_Vol.mm3,38,Stephan_collection,1
