Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Prolemur simus,mass,Brain_Mass,g,27.1449,27.1449,1,1,0,False,Burger,secondary,27.1449,27.1449
Propithecus coquereli,mass,Brain_Mass,g,30.1941,30.1941,1,1,0,False,Burger,secondary,30.1941,30.1941
Propithecus deckenii,mass,Brain_Mass,g,30.1512,30.1512,1,1,0,False,Burger,secondary,30.1512,30.1512
Propithecus diadema,mass,Brain_Mass,g,39.7993,39.7993,1,1,0,False,Burger,secondary,39.7993,39.7993
Propithecus edwardsi,mass,Brain_Mass,g,39.5,39.5,1,1,0,False,Burger,secondary,39.5,39.5
Propithecus verreauxi,mass,Brain_Mass,g,26.7,26.7,7,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,26.7,26.9
Proteles cristata,mass,Brain_Mass,g,35.2,35.2,1,1,0,False,Burger,secondary,35.2,35.2
Protoxerus stangeri,mass,Brain_Mass,g,11.33,11.33,1,1,0,False,Burger,secondary,11.33,11.33
Psammomys obesus,mass,Brain_Mass,g,1.3,1.3,1,1,0,False,Burger,secondary,1.3,1.3
Pseudantechinus bilarni,mass,Brain_Mass,g,0.65,0.65,1,1,0,False,Burger,secondary,0.65,0.65
Pseudantechinus macdonnellensis,mass,Brain_Mass,g,0.49,0.49,1,1,0,False,Burger,secondary,0.49,0.49
Pseudantechinus roryi,mass,Brain_Mass,g,0.42,0.42,1,1,0,False,Burger,secondary,0.42,0.42
Pseudocheirus peregrinus,mass,Brain_Mass,g,4.52,4.52,1,1,0,False,Burger,secondary,4.52,4.52
Pseudochirops albertisii,mass,Brain_Mass,g,4.68,4.68,1,1,0,False,Burger,secondary,4.68,4.68
Pseudochirops archeri,mass,Brain_Mass,g,5.87,5.87,1,1,0,False,Burger,secondary,5.87,5.87
Pseudochirops corinnae,mass,Brain_Mass,g,5.36,5.36,1,1,0,False,Burger,secondary,5.36,5.36
Pseudochirops coronatus,mass,Brain_Mass,g,5.13,5.13,1,1,0,False,Burger,secondary,5.13,5.13
Pseudochirops cupreus,mass,Brain_Mass,g,7.54,7.54,1,1,0,False,Burger,secondary,7.54,7.54
Pseudochirulus canescens,mass,Brain_Mass,g,1.8,1.8,1,1,0,False,Burger,secondary,1.8,1.8
Pseudochirulus caroli,mass,Brain_Mass,g,3.2,3.2,1,1,0,False,Burger,secondary,3.2,3.2
Pseudochirulus forbesi,mass,Brain_Mass,g,3.36,3.36,1,1,0,False,Burger,secondary,3.36,3.36
Pseudochirulus herbertensis,mass,Brain_Mass,g,4.32,4.32,1,1,0,False,Burger,secondary,4.32,4.32
Pseudochirulus mayeri,mass,Brain_Mass,g,2.01,2.01,1,1,0,False,Burger,secondary,2.01,2.01
Pseudochirulus schlegeli,mass,Brain_Mass,g,2.8,2.8,1,1,0,False,Burger,secondary,2.8,2.8
Pseudomys australis,mass,Brain_Mass,g,1.16,1.16,1,1,0,False,Burger,secondary,1.16,1.16
Pseudomys hermannsburgensis,mass,Brain_Mass,g,1.08,1.08,1,1,0,False,Burger,secondary,1.08,1.08
Pseudorca crassidens,mass,Brain_Mass,g,4375.75,4375.75,2,2,0,False,Burger; Lewitus,secondary,4307.0,4444.5
Pteromyscus pulverulentus,mass,Brain_Mass,g,3.55,3.55,1,1,0,False,Burger,secondary,3.55,3.55
Pteronotus davyi,mass,Brain_Mass,g,0.32,0.32,1,1,0,False,Burger,secondary,0.32,0.32
Pteronotus gymnonotus,mass,Brain_Mass,g,0.343,0.343,1,1,0,False,Burger,secondary,0.343,0.343
Pteronotus parnellii,mass,Brain_Mass,g,0.5315,0.5315,1,1,0,False,Burger,secondary,0.5315,0.5315
Pteronotus personatus,mass,Brain_Mass,g,0.234,0.234,1,1,0,False,Burger,secondary,0.234,0.234
Pteronura brasiliensis,mass,Brain_Mass,g,85.6,85.6,1,1,0,False,Burger,secondary,85.6,85.6
Pteropus alecto,mass,Brain_Mass,g,7.0397,7.0397,1,1,0,False,Burger,secondary,7.0397,7.0397
Pteropus conspicillatus,mass,Brain_Mass,g,8.35,8.35,1,1,0,False,Burger,secondary,8.35,8.35
Pteropus giganteus,mass,Brain_Mass,g,8.39,8.39,3,2,0,False,Burger; Lewitus,secondary,7.78,9.0
Pteropus hypomelanus,mass,Brain_Mass,g,5.302,5.302,1,1,0,False,Burger,secondary,5.302,5.302
Pteropus lylei,mass,Brain_Mass,g,6.1297,6.1297,1,1,0,False,Burger,secondary,6.1297,6.1297
Pteropus macrotis,mass,Brain_Mass,g,6.1297,6.1297,1,1,0,False,Burger,secondary,6.1297,6.1297
Pteropus mahaganus,mass,Brain_Mass,g,5.28,5.28,1,1,0,False,Burger,secondary,5.28,5.28
Pteropus melanotus,mass,Brain_Mass,g,10.6,10.6,1,1,0,False,Burger,secondary,10.6,10.6
Pteropus neohibernicus,mass,Brain_Mass,g,9.114,9.114,1,1,0,False,Burger,secondary,9.114,9.114
Pteropus poliocephalus,mass,Brain_Mass,g,7.23,7.23,2,2,1,True,Burger; Finlay,primary; secondary,7.2298,7.23
Pteropus rufus,mass,Brain_Mass,g,7.25,7.25,1,1,0,False,Burger,secondary,7.25,7.25
Pteropus samoensis,mass,Brain_Mass,g,5.792,5.792,1,1,0,False,Burger,secondary,5.792,5.792
Pteropus scapulatus,mass,Brain_Mass,g,5.36,5.36,1,1,0,False,Burger,secondary,5.36,5.36
Pteropus temminckii,mass,Brain_Mass,g,4.89,4.89,1,1,0,False,Burger,secondary,4.89,4.89
Pteropus tonganus,mass,Brain_Mass,g,6.075,6.075,1,1,0,False,Burger,secondary,6.075,6.075
Pteropus vampyrus,mass,Brain_Mass,g,9.654,9.654,1,1,0,False,Burger,secondary,9.654,9.654
Puma concolor,mass,Brain_Mass,g,154.0,154.0,1,1,0,False,Burger,secondary,154.0,154.0
Puma yagouaroundi,mass,Brain_Mass,g,40.9,40.9,1,1,0,False,Burger,secondary,40.9,40.9
Pusa caspica,mass,Brain_Mass,g,162.5,162.5,1,1,0,False,Burger,secondary,162.5,162.5
Pusa hispida,mass,Brain_Mass,g,196.25,196.25,1,1,0,False,Burger,secondary,196.25,196.25
Pusa sibirica,mass,Brain_Mass,g,187.5,187.5,1,1,0,False,Burger,secondary,187.5,187.5
Pygathrix nemaeus,mass,Brain_Mass,g,77.0,77.0,6,4,1,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,69.0,84.8333
Pygathrix nigripes,mass,Brain_Mass,g,82.7476,82.7476,1,1,0,False,Burger,secondary,82.7476,82.7476
Rangifer tarandus,mass,Brain_Mass,g,265.45,265.45,2,2,0,False,Burger; Karl,secondary,252.9,278.0
Raphicerus campestris,mass,Brain_Mass,g,51.3,51.3,1,1,0,False,Burger,secondary,51.3,51.3
Raphicerus melanotis,mass,Brain_Mass,g,55.0,55.0,1,1,0,False,Burger,secondary,55.0,55.0
Rattus exulans,mass,Brain_Mass,g,0.89,0.89,1,1,0,False,Burger,secondary,0.89,0.89
Rattus fuscipes,mass,Brain_Mass,g,1.69,1.69,1,1,0,False,Burger,secondary,1.69,1.69
Rattus lutreolus,mass,Brain_Mass,g,1.64,1.64,1,1,0,False,Burger,secondary,1.64,1.64
Rattus morotaiensis,mass,Brain_Mass,g,1.92,1.92,1,1,0,False,Burger,secondary,1.92,1.92
Rattus niobe,mass,Brain_Mass,g,1.1,1.1,1,1,0,False,Burger,secondary,1.1,1.1
Rattus nitidus,mass,Brain_Mass,g,1.7,1.7,1,1,0,False,Burger,secondary,1.7,1.7
Rattus norvegicus,mass,Brain_Mass,g,3.5402,2.2033,5,4,0,False,Burger; Garwicz; HerculanoHouzel; Lewitus,secondary,1.724,8.03
Rattus rattus,mass,Brain_Mass,g,1.4,1.4,1,1,0,False,Burger,secondary,1.4,1.4
Rattus sordidus,mass,Brain_Mass,g,1.7,1.7,1,1,0,False,Burger,secondary,1.7,1.7
Rattus sp.,mass,Brain_Mass,g,1.79,1.79,1,1,1,True,Finlay,primary,1.79,1.79
Rattus tunneyi,mass,Brain_Mass,g,1.41,1.41,1,1,0,False,Burger,secondary,1.41,1.41
Rattus verecundus,mass,Brain_Mass,g,1.48,1.48,1,1,0,False,Burger,secondary,1.48,1.48
Ratufa affinis,mass,Brain_Mass,g,9.85,9.85,1,1,0,False,Burger,secondary,9.85,9.85
Ratufa bicolor,mass,Brain_Mass,g,11.01,11.01,1,1,0,False,Burger,secondary,11.01,11.01
Ratufa indica,mass,Brain_Mass,g,11.4,11.4,1,1,0,False,Burger,secondary,11.4,11.4
Redunca arundinum,mass,Brain_Mass,g,136.8,136.8,1,1,0,False,Burger,secondary,136.8,136.8
Redunca fulvorufula,mass,Brain_Mass,g,109.0,109.0,1,1,0,False,Burger,secondary,109.0,109.0
Redunca redunca,mass,Brain_Mass,g,123.0,123.0,1,1,0,False,Burger,secondary,123.0,123.0
Reithrodontomys megalotis,mass,Brain_Mass,g,0.4,0.4,1,1,0,False,Burger,secondary,0.4,0.4
Rhabdomys pumilio,mass,Brain_Mass,g,0.69,0.69,1,1,0,False,Burger,secondary,0.69,0.69
Rhinoceros unicornis,mass,Brain_Mass,g,786.0,786.0,1,1,0,False,Burger,secondary,786.0,786.0
Rhinolophus acuminatus,mass,Brain_Mass,g,0.302,0.302,1,1,0,False,Burger,secondary,0.302,0.302
Rhinolophus affinis,mass,Brain_Mass,g,0.3475,0.3475,1,1,0,False,Burger,secondary,0.3475,0.3475
Rhinolophus capensis,mass,Brain_Mass,g,0.256,0.256,1,1,0,False,Burger,secondary,0.256,0.256
Rhinolophus clivosus,mass,Brain_Mass,g,0.242,0.242,1,1,0,False,Burger,secondary,0.242,0.242
Rhinolophus coelophyllus,mass,Brain_Mass,g,0.259,0.259,1,1,0,False,Burger,secondary,0.259,0.259
Rhinolophus cornutus,mass,Brain_Mass,g,0.194,0.194,1,1,0,False,Burger,secondary,0.194,0.194
Rhinolophus eloquens,mass,Brain_Mass,g,0.4045,0.4045,1,1,0,False,Burger,secondary,0.4045,0.4045
Rhinolophus ferrumequinum,mass,Brain_Mass,g,0.35,0.35,1,1,0,False,Burger,secondary,0.35,0.35
Rhinolophus hildebrandtii,mass,Brain_Mass,g,0.63,0.63,1,1,0,False,Burger,secondary,0.63,0.63
Rhinolophus hipposideros,mass,Brain_Mass,g,0.1495,0.1495,1,1,0,False,Burger,secondary,0.1495,0.1495
Rhinolophus landeri,mass,Brain_Mass,g,0.276,0.276,1,1,0,False,Burger,secondary,0.276,0.276
Rhinolophus lepidus,mass,Brain_Mass,g,0.1883,0.1883,1,1,0,False,Burger,secondary,0.1883,0.1883
Rhinolophus luctus,mass,Brain_Mass,g,0.5905,0.5905,1,1,0,False,Burger,secondary,0.5905,0.5905
Rhinolophus macrotis,mass,Brain_Mass,g,0.208,0.208,1,1,0,False,Burger,secondary,0.208,0.208
Rhinolophus malayanus,mass,Brain_Mass,g,0.202,0.202,1,1,0,False,Burger,secondary,0.202,0.202
Rhinolophus megaphyllus,mass,Brain_Mass,g,0.2605,0.2605,1,1,0,False,Burger,secondary,0.2605,0.2605
Rhinolophus mehelyi,mass,Brain_Mass,g,0.31,0.31,1,1,0,False,Burger,secondary,0.31,0.31
Rhinolophus paradoxolophus,mass,Brain_Mass,g,0.267,0.267,1,1,0,False,Burger,secondary,0.267,0.267
Rhinolophus pearsonii,mass,Brain_Mass,g,0.332,0.332,1,1,0,False,Burger,secondary,0.332,0.332
Rhinolophus pusillus,mass,Brain_Mass,g,0.164,0.164,1,1,0,False,Burger,secondary,0.164,0.164
Rhinolophus robinsoni,mass,Brain_Mass,g,0.2785,0.2785,1,1,0,False,Burger,secondary,0.2785,0.2785
Rhinolophus stheno,mass,Brain_Mass,g,0.285,0.285,1,1,0,False,Burger,secondary,0.285,0.285
Rhinolophus thomasi,mass,Brain_Mass,g,0.233,0.233,1,1,0,False,Burger,secondary,0.233,0.233
Rhinolophus trifoliatus,mass,Brain_Mass,g,0.351,0.351,1,1,0,False,Burger,secondary,0.351,0.351
Rhinolophus yunanensis,mass,Brain_Mass,g,0.439,0.439,1,1,0,False,Burger,secondary,0.439,0.439
Rhinonicteris aurantia,mass,Brain_Mass,g,0.249,0.249,1,1,0,False,Burger,secondary,0.249,0.249
Rhinophylla pumilio,mass,Brain_Mass,g,0.356,0.356,1,1,0,False,Burger,secondary,0.356,0.356
Rhinopithecus roxellana,mass,Brain_Mass,g,117.757,117.757,1,1,0,False,Burger,secondary,117.757,117.757
Rhinopoma hardwickii,mass,Brain_Mass,g,0.275,0.275,1,1,0,False,Burger,secondary,0.275,0.275
Rhinopoma microphyllum,mass,Brain_Mass,g,0.4035,0.4035,1,1,0,False,Burger,secondary,0.4035,0.4035
Rhinosciurus laticaudatus,mass,Brain_Mass,g,4.28,4.28,1,1,0,False,Burger,secondary,4.28,4.28
Rhogeessa parvula,mass,Brain_Mass,g,0.111,0.111,1,1,0,False,Burger,secondary,0.111,0.111
Rhogeessa tumida,mass,Brain_Mass,g,0.1055,0.1055,1,1,0,False,Burger,secondary,0.1055,0.1055
Rhynchocyon cirnei,mass,Brain_Mass,g,6.1,6.1,5,2,1,True,Burger; Stephan_collection,primary; secondary,5.9,6.1
Rhynchocyon petersi,mass,Brain_Mass,g,5.4,5.4,1,1,0,False,Burger,secondary,5.4,5.4
Rhynchogale melleri,mass,Brain_Mass,g,16.95,16.95,1,1,0,False,Burger,secondary,16.95,16.95
Rhyncholestes raphanurus,mass,Brain_Mass,g,0.65,0.65,1,1,0,False,Burger,secondary,0.65,0.65
Rhynchomeles prattorum,mass,Brain_Mass,g,4.9,4.9,1,1,0,False,Burger,secondary,4.9,4.9
Rhynchonycteris naso,mass,Brain_Mass,g,0.11,0.11,1,1,0,False,Burger,secondary,0.11,0.11
Rousettus aegyptiacus,mass,Brain_Mass,g,2.2607,2.2607,1,1,0,False,Burger,secondary,2.2607,2.2607
Rousettus amplexicaudatus,mass,Brain_Mass,g,1.6273,1.6273,1,1,0,False,Burger,secondary,1.6273,1.6273
Rupicapra rupicapra,mass,Brain_Mass,g,117.8,117.8,1,1,0,False,Burger,secondary,117.8,117.8
S. sciureus,mass,Brain_Mass,g,23.1,23.1,1,1,1,True,Weaver,primary,23.1,23.1
STS 19,mass,Brain_Mass,g,450.59,450.59,1,1,1,True,Weaver,primary,450.59,450.59
Saccolaimus saccolaimus,mass,Brain_Mass,g,0.6705,0.6705,1,1,0,False,Burger,secondary,0.6705,0.6705
Saccopteryx bilineata,mass,Brain_Mass,g,0.2252,0.2252,1,1,0,False,Burger,secondary,0.2252,0.2252
Saccopteryx canescens,mass,Brain_Mass,g,0.13,0.13,1,1,0,False,Burger,secondary,0.13,0.13
Saccopteryx leptura,mass,Brain_Mass,g,0.1605,0.1605,1,1,0,False,Burger,secondary,0.1605,0.1605
Saccostomus campestris,mass,Brain_Mass,g,0.82,0.82,1,1,0,False,Burger,secondary,0.82,0.82
Saguinus fuscicollis,mass,Brain_Mass,g,7.9,7.9,1,1,0,False,Burger,secondary,7.9,7.9
Saguinus geoffroyi,mass,Brain_Mass,g,10.5,10.5,2,2,1,True,Burger; Zilles,primary; secondary,10.5,14.27
Saguinus labiatus,mass,Brain_Mass,g,10.0117,10.0117,1,1,0,False,Burger,secondary,10.0117,10.0117
Saguinus leucopus,mass,Brain_Mass,g,9.702,9.702,1,1,0,False,Burger,secondary,9.702,9.702
Saguinus midas,mass,Brain_Mass,g,10.3,10.3,8,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,9.7839,10.5
Saguinus mystax,mass,Brain_Mass,g,11.1,11.1,1,1,0,False,Burger,secondary,11.1,11.1
Saguinus niger,mass,Brain_Mass,g,9.4811,9.4811,1,1,0,False,Burger,secondary,9.4811,9.4811
Saguinus nigricollis,mass,Brain_Mass,g,8.9,8.9,1,1,0,False,Burger,secondary,8.9,8.9
Saguinus oedipus,mass,Brain_Mass,g,9.65,9.65,8,4,2,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,9.3,10.0
Saguinus pileatus,mass,Brain_Mass,g,9.5552,9.5552,1,1,0,False,Burger,secondary,9.5552,9.5552
Saimiri boliviensis,mass,Brain_Mass,g,24.06,24.06,1,1,0,False,Burger,secondary,24.06,24.06
Saimiri oerstedii,mass,Brain_Mass,g,22.45,22.45,1,1,0,False,Burger,secondary,22.45,22.45
Saimiri sciureus,mass,Brain_Mass,g,23.5,23.5,11,6,2,True,Burger; Finlay; HerculanoHouzel; Karl; Lewitus; Stephan_collection,primary; secondary,22.0,30.216
Salanoia concolor,mass,Brain_Mass,g,11.02,11.02,1,1,0,False,Burger,secondary,11.02,11.02
Sarcophilus harrisii,mass,Brain_Mass,g,16.09,16.09,1,1,0,False,Burger,secondary,16.09,16.09
Scalopus aquaticus,mass,Brain_Mass,g,1.2395,1.2395,3,2,0,False,Burger; HerculanoHouzel,secondary,0.999,1.48
Scapanus townsendii,mass,Brain_Mass,g,2.02,2.02,1,1,0,False,Burger,secondary,2.02,2.02
Sciurus aberti,mass,Brain_Mass,g,7.44,7.44,1,1,0,False,Burger,secondary,7.44,7.44
Sciurus aureogaster,mass,Brain_Mass,g,7.81,7.81,1,1,0,False,Burger,secondary,7.81,7.81
Sciurus carolinensis,mass,Brain_Mass,g,6.0,6.0,3,3,1,True,Burger; Finlay; HerculanoHouzel,primary; secondary,5.548,7.41
Sciurus granatensis,mass,Brain_Mass,g,5.91,5.91,1,1,0,False,Burger,secondary,5.91,5.91
Sciurus niger,mass,Brain_Mass,g,7.91,7.91,1,1,0,False,Burger,secondary,7.91,7.91
Sciurus vulgaris,mass,Brain_Mass,g,5.93,5.93,1,1,0,False,Burger,secondary,5.93,5.93
Scotomanes ornatus,mass,Brain_Mass,g,0.384,0.384,1,1,0,False,Burger,secondary,0.384,0.384
Scotonycteris zenkeri,mass,Brain_Mass,g,0.71,0.71,1,1,0,False,Burger,secondary,0.71,0.71
Scotophilus dinganii,mass,Brain_Mass,g,0.4385,0.4385,1,1,0,False,Burger,secondary,0.4385,0.4385
Scotophilus heathii,mass,Brain_Mass,g,0.476,0.476,1,1,0,False,Burger,secondary,0.476,0.476
Scotophilus kuhlii,mass,Brain_Mass,g,0.3423,0.3423,1,1,0,False,Burger,secondary,0.3423,0.3423
Scotophilus nigrita,mass,Brain_Mass,g,1.046,1.046,1,1,0,False,Burger,secondary,1.046,1.046
Scotorepens sanborni,mass,Brain_Mass,g,0.158,0.158,1,1,0,False,Burger,secondary,0.158,0.158
Scotozous dormeri,mass,Brain_Mass,g,0.143,0.143,1,1,0,False,Burger,secondary,0.143,0.143
Semnopithecus ajax,mass,Brain_Mass,g,132.0574,132.0574,1,1,0,False,Burger,secondary,132.0574,132.0574
Semnopithecus dussumieri,mass,Brain_Mass,g,90.0925,90.0925,1,1,0,False,Burger,secondary,90.0925,90.0925
Semnopithecus entellus,mass,Brain_Mass,g,111.5,111.5,1,1,0,False,Burger,secondary,111.5,111.5
Semnopithecus hypoleucos,mass,Brain_Mass,g,88.3,88.3,1,1,0,False,Burger,secondary,88.3,88.3
Semnopithecus priam,mass,Brain_Mass,g,83.0685,83.0685,1,1,0,False,Burger,secondary,83.0685,83.0685
Semnopithecus schistaceus,mass,Brain_Mass,g,129.2495,129.2495,1,1,0,False,Burger,secondary,129.2495,129.2495
Setifer setosus,mass,Brain_Mass,g,1.51,1.51,5,2,1,True,Burger; Stephan_collection,primary; secondary,1.51,1.51
Setonix brachyurus,mass,Brain_Mass,g,13.9,13.9,1,1,0,False,Burger,secondary,13.9,13.9
Sigmodon hispidus,mass,Brain_Mass,g,1.14,1.14,1,1,0,False,Burger,secondary,1.14,1.14
Simias concolor,mass,Brain_Mass,g,56.2,56.2,1,1,0,False,Burger,secondary,56.2,56.2
Sminthopsis bindi,mass,Brain_Mass,g,0.35,0.35,1,1,0,False,Burger,secondary,0.35,0.35
Sminthopsis crassicaudata,mass,Brain_Mass,g,0.36,0.36,1,1,0,False,Burger,secondary,0.36,0.36
Sminthopsis douglasi,mass,Brain_Mass,g,0.35,0.35,1,1,0,False,Burger,secondary,0.35,0.35
Sminthopsis griseoventer,mass,Brain_Mass,g,0.49,0.49,1,1,0,False,Burger,secondary,0.49,0.49
Sminthopsis hirtipes,mass,Brain_Mass,g,0.41,0.41,1,1,0,False,Burger,secondary,0.41,0.41
Sminthopsis leucopus,mass,Brain_Mass,g,0.41,0.41,1,1,0,False,Burger,secondary,0.41,0.41
Sminthopsis macroura,mass,Brain_Mass,g,0.4,0.4,1,1,0,False,Burger,secondary,0.4,0.4
Sminthopsis murina,mass,Brain_Mass,g,0.44,0.44,1,1,0,False,Burger,secondary,0.44,0.44
Sminthopsis virginiae,mass,Brain_Mass,g,0.34,0.34,1,1,0,False,Burger,secondary,0.34,0.34
Solenodon paradoxus,mass,Brain_Mass,g,4.67,4.67,5,2,1,True,Burger; Stephan_collection,primary; secondary,4.67,4.67
Sorex araneus,mass,Brain_Mass,g,0.2,0.2,7,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,0.2,0.23
Sorex arcticus,mass,Brain_Mass,g,0.27,0.27,1,1,0,False,Burger,secondary,0.27,0.27
Sorex cinereus,mass,Brain_Mass,g,0.17,0.17,2,2,1,True,Burger; Finlay,primary; secondary,0.17,0.17
Sorex fumeus,mass,Brain_Mass,g,0.193,0.193,2,2,0,False,Burger; HerculanoHouzel,secondary,0.176,0.21
Sorex hoyi,mass,Brain_Mass,g,0.09,0.09,1,1,0,False,Burger,secondary,0.09,0.09
Sorex minutus,mass,Brain_Mass,g,0.11,0.11,6,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,0.11,0.13
Sorex monticolus,mass,Brain_Mass,g,0.23,0.23,1,1,0,False,Burger,secondary,0.23,0.23
Sorex ornatus,mass,Brain_Mass,g,0.12,0.12,1,1,0,False,Burger,secondary,0.12,0.12
Sorex palustris,mass,Brain_Mass,g,0.28,0.28,2,2,1,True,Burger; Finlay,primary; secondary,0.28,0.31
Sorex trowbridgii,mass,Brain_Mass,g,0.21,0.21,1,1,0,False,Burger,secondary,0.21,0.21
Sorex vagrans,mass,Brain_Mass,g,0.17,0.17,1,1,0,False,Burger,secondary,0.17,0.17
Sotalia fluviatilis,mass,Brain_Mass,g,688.0,688.0,1,1,0,False,Burger,secondary,688.0,688.0
Spalacopus cyanus,mass,Brain_Mass,g,1.58,1.58,1,1,0,False,Burger,secondary,1.58,1.58
Spalax ehrenbergi,mass,Brain_Mass,g,1.88,1.88,1,1,0,False,Burger,secondary,1.88,1.88
Spalax leucodon,mass,Brain_Mass,g,3.0,3.0,1,1,0,False,Burger,secondary,3.0,3.0
Speothos venaticus,mass,Brain_Mass,g,40.5,40.5,1,1,0,False,Burger,secondary,40.5,40.5
Spermophilopsis leptodactylus,mass,Brain_Mass,g,6.18,6.18,1,1,0,False,Burger,secondary,6.18,6.18
Spermophilus adocetus,mass,Brain_Mass,g,3.01,3.01,1,1,0,False,Burger,secondary,3.01,3.01
Spermophilus alashanicus,mass,Brain_Mass,g,2.89,2.89,1,1,0,False,Burger,secondary,2.89,2.89
Spermophilus armatus,mass,Brain_Mass,g,3.09,3.09,1,1,0,False,Burger,secondary,3.09,3.09
Spermophilus atricapillus,mass,Brain_Mass,g,5.24,5.24,1,1,0,False,Burger,secondary,5.24,5.24
Spermophilus beecheyi,mass,Brain_Mass,g,5.42,5.42,1,1,0,False,Burger,secondary,5.42,5.42
Spermophilus beldingi,mass,Brain_Mass,g,2.96,2.96,1,1,0,False,Burger,secondary,2.96,2.96
Spermophilus brunneus,mass,Brain_Mass,g,2.11,2.11,1,1,0,False,Burger,secondary,2.11,2.11
Spermophilus canus,mass,Brain_Mass,g,1.6,1.6,1,1,0,False,Burger,secondary,1.6,1.6
Spermophilus citellus,mass,Brain_Mass,g,2.89,2.89,1,1,0,False,Burger,secondary,2.89,2.89
Spermophilus columbianus,mass,Brain_Mass,g,3.95,3.95,1,1,0,False,Burger,secondary,3.95,3.95
Spermophilus dauricus,mass,Brain_Mass,g,2.75,2.75,1,1,0,False,Burger,secondary,2.75,2.75
Spermophilus elegans,mass,Brain_Mass,g,2.76,2.76,1,1,0,False,Burger,secondary,2.76,2.76
Spermophilus erythrogenys,mass,Brain_Mass,g,3.44,3.44,1,1,0,False,Burger,secondary,3.44,3.44
Spermophilus franklinii,mass,Brain_Mass,g,3.96,3.96,1,1,0,False,Burger,secondary,3.96,3.96
Spermophilus fulvus,mass,Brain_Mass,g,4.55,4.55,1,1,0,False,Burger,secondary,4.55,4.55
Spermophilus lateralis,mass,Brain_Mass,g,3.06,3.06,1,1,0,False,Burger,secondary,3.06,3.06
Spermophilus madrensis,mass,Brain_Mass,g,2.715,2.715,1,1,0,False,Burger,secondary,2.715,2.715
Spermophilus major,mass,Brain_Mass,g,4.12,4.12,1,1,0,False,Burger,secondary,4.12,4.12
Spermophilus mexicanus,mass,Brain_Mass,g,3.5,3.5,1,1,0,False,Burger,secondary,3.5,3.5
Spermophilus mohavensis,mass,Brain_Mass,g,2.03,2.03,1,1,0,False,Burger,secondary,2.03,2.03
Spermophilus mollis,mass,Brain_Mass,g,1.67,1.67,1,1,0,False,Burger,secondary,1.67,1.67
Spermophilus musicus,mass,Brain_Mass,g,2.62,2.62,1,1,0,False,Burger,secondary,2.62,2.62
Spermophilus parryii,mass,Brain_Mass,g,5.78,5.78,1,1,0,False,Burger,secondary,5.78,5.78
Spermophilus perotensis,mass,Brain_Mass,g,2.79,2.79,1,1,0,False,Burger,secondary,2.79,2.79
Spermophilus pygmaeus,mass,Brain_Mass,g,2.44,2.44,1,1,0,False,Burger,secondary,2.44,2.44
Spermophilus relictus,mass,Brain_Mass,g,3.49,3.49,1,1,0,False,Burger,secondary,3.49,3.49
Spermophilus richardsonii,mass,Brain_Mass,g,3.18,3.18,1,1,0,False,Burger,secondary,3.18,3.18
Spermophilus saturatus,mass,Brain_Mass,g,3.38,3.38,1,1,0,False,Burger,secondary,3.38,3.38
Spermophilus spilosoma,mass,Brain_Mass,g,2.37,2.37,1,1,0,False,Burger,secondary,2.37,2.37
Spermophilus suslicus,mass,Brain_Mass,g,2.55,2.55,1,1,0,False,Burger,secondary,2.55,2.55
Spermophilus tereticaudus,mass,Brain_Mass,g,1.68,1.68,1,1,0,False,Burger,secondary,1.68,1.68
Spermophilus townsendii,mass,Brain_Mass,g,1.89,1.89,1,1,0,False,Burger,secondary,1.89,1.89
Spermophilus tridecemlineatus,mass,Brain_Mass,g,2.27,2.27,1,1,0,False,Burger,secondary,2.27,2.27
Spermophilus undulatus,mass,Brain_Mass,g,3.73,3.73,1,1,0,False,Burger,secondary,3.73,3.73
Spermophilus variegatus,mass,Brain_Mass,g,7.01,7.01,1,1,0,False,Burger,secondary,7.01,7.01
Spermophilus washingtoni,mass,Brain_Mass,g,1.8,1.8,1,1,0,False,Burger,secondary,1.8,1.8
Spermophilus xanthoprymnus,mass,Brain_Mass,g,3.04,3.04,1,1,0,False,Burger,secondary,3.04,3.04
Sphaerias blanfordi,mass,Brain_Mass,g,0.832,0.832,1,1,0,False,Burger,secondary,0.832,0.832
Sphaeronycteris toxophyllum,mass,Brain_Mass,g,0.537,0.537,1,1,0,False,Burger,secondary,0.537,0.537
Sphiggurus vestitus,mass,Brain_Mass,g,11.71,11.71,1,1,0,False,Burger,secondary,11.71,11.71
Spilocuscus kraemeri,mass,Brain_Mass,g,11.5,11.5,1,1,0,False,Burger,secondary,11.5,11.5
Spilocuscus maculatus,mass,Brain_Mass,g,13.4,13.4,1,1,0,False,Burger,secondary,13.4,13.4
Spilocuscus rufoniger,mass,Brain_Mass,g,16.8,16.8,1,1,0,False,Burger,secondary,16.8,16.8
