"Species","Measure","Units","Value_g","raw_value","raw_unit","Source","first_author","Year","Team","role","paper","column","poolable_group","basis","measure_emitted"
"Hapalemur alaotrensis","Brain_Mass","g",13.8,"13.8","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Saguinus geoffroyi","Brain_Mass","g",14.27,"14.27","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Aotus trivirgatus","Brain_Mass","g",16.04,"16.04","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Callicebus caligatus","Brain_Mass","g",17.25,"17.25","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Callicebus discolor","Brain_Mass","g",17.52877484,"17.52877484","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Callicebus lugens","Brain_Mass","g",18.97246891,"18.97246891","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Callicebus medemi","Brain_Mass","g",19.4358771,"19.4358771","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Callithrix geoffroyi","Brain_Mass","g",19.9,"19.9","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Eulemur coronatus","Brain_Mass","g",20.65096286,"20.65096286","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Eulemur albifrons","Brain_Mass","g",21.4474,"21.4474","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Eulemur albocollaris","Brain_Mass","g",22.1,"22.1","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Saimiri oerstedii","Brain_Mass","g",22.45,"22.45","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Saimiri sciureus","Brain_Mass","g",23.35,"23.35","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Eulemur rufus","Brain_Mass","g",25.39597,"25.39597","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Propithecus deckenii","Brain_Mass","g",30.15115857,"30.15115857","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Propithecus coquereli","Brain_Mass","g",30.1941,"30.1941","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Varecia variegata","Brain_Mass","g",31.2,"31.2","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Miopithecus ogouensis","Brain_Mass","g",37.35100076,"37.35100076","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Propithecus diadema","Brain_Mass","g",39.79932123,"39.79932123","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Alouatta seniculus","Brain_Mass","g",45.5,"45.5","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chiropotes satanas","Brain_Mass","g",48.3303075,"48.3303075","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Alouatta pigra","Brain_Mass","g",51.125,"51.125","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Procolobus verus","Brain_Mass","g",52.60038807,"52.60038807","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Alouatta belzebul","Brain_Mass","g",52.84375,"52.84375","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus petaurista","Brain_Mass","g",55.0765687,"55.0765687","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chiropotes israelita","Brain_Mass","g",55.13476114,"55.13476114","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chiropotes chiropotes","Brain_Mass","g",57.0429933,"57.0429933","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Piliocolobus kirkii","Brain_Mass","g",57.25,"57.25","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Allenopithecus nigroviridis","Brain_Mass","g",58.02104036,"58.02104036","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus pogonias","Brain_Mass","g",59.56481481,"59.56481481","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis siamensis","Brain_Mass","g",60.9420844,"60.9420844","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Alouatta macconnelli","Brain_Mass","g",61.33078407,"61.33078407","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus wolfi","Brain_Mass","g",61.45,"61.45","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chlorocebus pygerythrus","Brain_Mass","g",62.57741972,"62.57741972","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cebus albifrons","Brain_Mass","g",62.95,"62.95","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chlorocebus aethiops","Brain_Mass","g",64.13,"64.13","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cebus libidinosus","Brain_Mass","g",64.68541627,"64.68541627","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Chlorocebus sabaeus","Brain_Mass","g",64.91330945,"64.91330945","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus doggetti","Brain_Mass","g",65.35648964,"65.35648964","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus hamlyni","Brain_Mass","g",65.9,"65.9","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cebus xanthosternos","Brain_Mass","g",66.08735914,"66.08735914","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca fascicularis","Brain_Mass","g",66.93,"66.93","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cebus nigritus","Brain_Mass","g",67.06601569,"67.06601569","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus albogularis","Brain_Mass","g",70.09979995,"70.09979995","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cebus capucinus","Brain_Mass","g",70.14,"70.14","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Piliocolobus tephrosceles","Brain_Mass","g",70.95189469,"70.95189469","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis rubicunda","Brain_Mass","g",71.01506525,"71.01506525","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus nictitans","Brain_Mass","g",71.125,"71.125","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Sapajus apella","Brain_Mass","g",71.3,"71.3","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis chrysomelas","Brain_Mass","g",72.11214505,"72.11214505","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Trachypithecus phayrei","Brain_Mass","g",72.84012102,"72.84012102","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis thomasi","Brain_Mass","g",72.9324425,"72.9324425","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Colobus vellerosus","Brain_Mass","g",73.07082038,"73.07082038","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis femoralis","Brain_Mass","g",73.73566609,"73.73566609","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercopithecus lhoesti","Brain_Mass","g",74.2,"74.2","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Colobus satanas","Brain_Mass","g",74.9,"74.9","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Presbytis frontata","Brain_Mass","g",81.016855,"81.016855","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca cyclopis","Brain_Mass","g",82,"82","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Pygathrix nigripes","Brain_Mass","g",82.74758167,"82.74758167","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Semnopithecus priam","Brain_Mass","g",83.06847425,"83.06847425","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hylobates pileatus","Brain_Mass","g",84.68518519,"84.68518519","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca silenus","Brain_Mass","g",85,"85","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca leonina","Brain_Mass","g",85.59808114,"85.59808114","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca mulatta","Brain_Mass","g",87.99,"87.99","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hylobates klossii","Brain_Mass","g",87.9912525,"87.9912525","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hylobates agilis","Brain_Mass","g",88.1,"88.1","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Semnopithecus dussumieri","Brain_Mass","g",90.09252244,"90.09252244","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hylobates lar","Brain_Mass","g",93.99,"93.99","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Trachypithecus francoisi","Brain_Mass","g",94.4,"94.4","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca maura","Brain_Mass","g",94.48,"94.48","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Hylobates muelleri","Brain_Mass","g",95.31,"95.31","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca ochreata","Brain_Mass","g",97.98,"97.98","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Ateles chamek","Brain_Mass","g",99,"99","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Cercocebus galeritus","Brain_Mass","g",99.07042,"99.07042","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Lagothrix cana","Brain_Mass","g",99.3440883,"99.3440883","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Erythrocebus patas","Brain_Mass","g",100.2,"100.2","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
"Macaca arctoides","Brain_Mass","g",100.7,"100.7","g","10.1093%2Fjmammal%2Fgyz043_SupplementaryDataSD1.tsv","Burger","2019","Burger","secondary","Burger_etal_2019","Mean_brain_mass_g","mass_or_volume_mixed","mass_or_volume_mixed","Brain_Mass_mass_or_volume"
