status,match,Species_binomial,weighting,region,measure,stat,value_src,value_comp,in_src,in_comp,real_src,real_cmp,tol
both_absent,TRUE,Meriones_unguiculatus,weighted,Auditory Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Auditory Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CBF,Mean,113.75,113.75,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CBF,Mean,99.29,99.29,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CBF,N,7,7,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CMRgl,Mean,83.8,83.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Basal Ganglia,CMRgl,N,3,3,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CMRgl,Mean,74.88,74.88,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Basal Ganglia,CMRgl,N,13,13,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CBF,Mean,93,93,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CBF,Mean,93,93,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CBF,N,10,10,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CMRgl,Mean,44.4,44.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Cerebellum,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CMRgl,Mean,44.4,44.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Cerebellum,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cingulate Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cingulate Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Cingulate Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Cingulate Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Cortex,CBF,Mean,112.8,112.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Cortex,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Cortex,CBF,Mean,103.03,103.03,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Cortex,CBF,N,7,7,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Cortex,CMRgl,Mean,78.51,78.51,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Cortex,CMRgl,N,3,3,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Cortex,CMRgl,Mean,73.35,73.35,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Cortex,CMRgl,N,13,13,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Frontal Cortex,CMRgl,Mean,67.8,67.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Frontal Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Frontal Cortex,CMRgl,Mean,67.8,67.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Frontal Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CBF,Mean,109,109,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CBF,Mean,109,109,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CMRgl,Mean,69,69,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Hippocampus,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CMRgl,Mean,69,69,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Hippocampus,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Occipital Cortex,CMRgl,Mean,69.4,69.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Occipital Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Occipital Cortex,CMRgl,Mean,69.4,69.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Occipital Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Parietal Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Parietal Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Parietal Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Parietal Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Sensorimotor Cortex,CMRgl,Mean,67.2,67.2,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Sensorimotor Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Sensorimotor Cortex,CMRgl,Mean,67.2,67.2,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Sensorimotor Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Temporal Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Temporal Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Temporal Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Temporal Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CBF,Mean,117,117,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Thalamus,CBF,Mean,117,117,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Thalamus,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CMRgl,Mean,74.4,74.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Thalamus,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Thalamus,CMRgl,Mean,76.35,76.35,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Thalamus,CMRgl,N,8,8,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,unweighted,White Matter,CBF,Mean,62,62,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,White Matter,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,White Matter,CBF,Mean,62,62,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,White Matter,CBF,N,2,2,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,White Matter,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,White Matter,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,White Matter,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,White Matter,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CBF,Mean,102,102,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CBF,Mean,102,102,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CBF,N,10,10,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Whole Brain,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,weighted,Whole Brain,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Auditory Cortex,CMRgl,Mean,102.17,102.17,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Auditory Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Auditory Cortex,CMRgl,Mean,105.24,105.24,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Auditory Cortex,CMRgl,N,34,34,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Basal Ganglia,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Basal Ganglia,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Basal Ganglia,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Basal Ganglia,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,unweighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Basal Ganglia,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Basal Ganglia,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Basal Ganglia,CMRgl,Mean,85.64,85.64,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Basal Ganglia,CMRgl,N,5,5,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Basal Ganglia,CMRgl,Mean,85.18,85.18,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Basal Ganglia,CMRgl,N,30,30,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Cerebellum,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Cerebellum,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Cerebellum,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Cerebellum,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,unweighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Cerebellum,CMRgl,Mean,90.5,90.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Cerebellum,CMRgl,N,4,4,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Cerebellum,CMRgl,Mean,91.52,91.52,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Cerebellum,CMRgl,N,25,25,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Cingulate Cortex,CMRgl,Mean,83,83,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Cingulate Cortex,CMRgl,N,3,3,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Cingulate Cortex,CMRgl,Mean,83.33,83.33,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Cingulate Cortex,CMRgl,N,18,18,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Cortex,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Cortex,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Cortex,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Cortex,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,unweighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Cortex,CMRgl,Mean,97.88,97.88,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Cortex,CMRgl,N,8,8,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Cortex,CMRgl,Mean,98.9,98.9,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Cortex,CMRgl,N,43,43,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Frontal Cortex,CMRgl,Mean,108.83,108.83,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Frontal Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Frontal Cortex,CMRgl,Mean,107.29,107.29,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,weighted,Frontal Cortex,CMRgl,N,34,34,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Mus_musculus,unweighted,Hippocampus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Hippocampus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Hippocampus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Hippocampus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,unweighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,unweighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Mus_musculus,weighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Mus_musculus,weighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Mus_musculus,unweighted,Hippocampus,CMRgl,Mean,69.34,69.34,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Mus_musculus,unweighted,Hippocampus,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Mus_musculus,weighted,Hippocampus,CMRgl,Mean,74.54,74.54,TRUE,TRUE,TRUE,TRUE,0.05
