status,genus,weighting,region,measure,stat,built,manual,diff,real_built,real_manual,tol
both_absent,Meriones,weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Sensorimotor Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Meriones,unweighted,Sensorimotor Cortex,CMRgl,CV,24.85,24.85,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Sensorimotor Cortex,CMRgl,CVstar,31.06,31.06,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Sensorimotor Cortex,CMRgl,Mean,67.2,67.2,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Sensorimotor Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Meriones,unweighted,Sensorimotor Cortex,CMRgl,SD,16.7,16.7,0,TRUE,TRUE,0.011
match,Meriones,weighted,Sensorimotor Cortex,CMRgl,CV,24.85,24.85,0,TRUE,TRUE,0.011
match,Meriones,weighted,Sensorimotor Cortex,CMRgl,CVstar,25.89,25.89,0,TRUE,TRUE,0.011
match,Meriones,weighted,Sensorimotor Cortex,CMRgl,Mean,67.2,67.2,0,TRUE,TRUE,0.011
match,Meriones,weighted,Sensorimotor Cortex,CMRgl,N,6,6,0,TRUE,TRUE,0
match,Meriones,weighted,Sensorimotor Cortex,CMRgl,SD,16.7,16.7,0,TRUE,TRUE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Temporal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,Temporal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Temporal Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Temporal Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Meriones,unweighted,Thalamus,CBF,CV,8.55,8.55,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CBF,CVstar,10.68,10.68,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CBF,Mean,117,117,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CBF,N,1,1,0,TRUE,TRUE,0
match,Meriones,unweighted,Thalamus,CBF,SD,10,10,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CBF,CV,8.55,8.55,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CBF,CVstar,9.62,9.62,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CBF,Mean,117,117,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CBF,N,2,2,0,TRUE,TRUE,0
match,Meriones,weighted,Thalamus,CBF,SD,10,10,0,TRUE,TRUE,0.011
both_absent,Meriones,unweighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Meriones,unweighted,Thalamus,CMRgl,CV,7.41,7.41,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CMRgl,CVstar,8.34,8.34,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CMRgl,Mean,74.4,74.4,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Thalamus,CMRgl,N,2,2,0,TRUE,TRUE,0
match,Meriones,unweighted,Thalamus,CMRgl,SD,5.52,5.52,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CMRgl,CV,18.13,18.13,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CMRgl,CVstar,18.69,18.69,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CMRgl,Mean,76.35,76.35,0,TRUE,TRUE,0.011
match,Meriones,weighted,Thalamus,CMRgl,N,8,8,0,TRUE,TRUE,0
match,Meriones,weighted,Thalamus,CMRgl,SD,13.84,13.84,0,TRUE,TRUE,0.011
match,Meriones,unweighted,White Matter,CBF,CV,19.35,19.35,0,TRUE,TRUE,0.011
match,Meriones,unweighted,White Matter,CBF,CVstar,24.19,24.19,0,TRUE,TRUE,0.011
match,Meriones,unweighted,White Matter,CBF,Mean,62,62,0,TRUE,TRUE,0.011
match,Meriones,unweighted,White Matter,CBF,N,1,1,0,TRUE,TRUE,0
match,Meriones,unweighted,White Matter,CBF,SD,12,12,0,TRUE,TRUE,0.011
match,Meriones,weighted,White Matter,CBF,CV,19.35,19.35,0,TRUE,TRUE,0.011
match,Meriones,weighted,White Matter,CBF,CVstar,21.77,21.77,0,TRUE,TRUE,0.011
match,Meriones,weighted,White Matter,CBF,Mean,62,62,0,TRUE,TRUE,0.011
match,Meriones,weighted,White Matter,CBF,N,2,2,0,TRUE,TRUE,0
match,Meriones,weighted,White Matter,CBF,SD,12,12,0,TRUE,TRUE,0.011
both_absent,Meriones,unweighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,White Matter,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,White Matter,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,White Matter,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,White Matter,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Meriones,unweighted,Whole Brain,CBF,CV,12.35,12.35,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Whole Brain,CBF,CVstar,15.44,15.44,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Whole Brain,CBF,Mean,102,102,0,TRUE,TRUE,0.011
match,Meriones,unweighted,Whole Brain,CBF,N,1,1,0,TRUE,TRUE,0
match,Meriones,unweighted,Whole Brain,CBF,SD,12.6,12.6,0,TRUE,TRUE,0.011
match,Meriones,weighted,Whole Brain,CBF,CV,12.35,12.35,0,TRUE,TRUE,0.011
match,Meriones,weighted,Whole Brain,CBF,CVstar,12.66,12.66,0,TRUE,TRUE,0.011
match,Meriones,weighted,Whole Brain,CBF,Mean,102,102,0,TRUE,TRUE,0.011
match,Meriones,weighted,Whole Brain,CBF,N,10,10,0,TRUE,TRUE,0
match,Meriones,weighted,Whole Brain,CBF,SD,12.6,12.6,0,TRUE,TRUE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,Whole Brain,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Whole Brain,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,unweighted,Whole Brain,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,unweighted,Whole Brain,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Meriones,weighted,Whole Brain,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Meriones,weighted,Whole Brain,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Auditory Cortex,CMRgl,CV,37.14,37.14,0,TRUE,TRUE,0.011
match,Mus,unweighted,Auditory Cortex,CMRgl,CVstar,38.69,38.69,0,TRUE,TRUE,0.011
match,Mus,unweighted,Auditory Cortex,CMRgl,Mean,102.17,102.17,0,TRUE,TRUE,0.011
match,Mus,unweighted,Auditory Cortex,CMRgl,N,6,6,0,TRUE,TRUE,0
match,Mus,unweighted,Auditory Cortex,CMRgl,SD,37.94,37.94,0,TRUE,TRUE,0.011
match,Mus,weighted,Auditory Cortex,CMRgl,CV,10.53,10.53,0,TRUE,TRUE,0.011
match,Mus,weighted,Auditory Cortex,CMRgl,CVstar,10.61,10.61,0,TRUE,TRUE,0.011
match,Mus,weighted,Auditory Cortex,CMRgl,Mean,105.24,105.24,0,TRUE,TRUE,0.011
match,Mus,weighted,Auditory Cortex,CMRgl,N,34,34,0,TRUE,TRUE,0
match,Mus,weighted,Auditory Cortex,CMRgl,SD,11.08,11.08,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Basal Ganglia,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Basal Ganglia,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Basal Ganglia,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Basal Ganglia,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Basal Ganglia,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Basal Ganglia,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Basal Ganglia,CMRgl,CV,36.56,36.56,0,TRUE,TRUE,0.011
match,Mus,unweighted,Basal Ganglia,CMRgl,CVstar,38.38,38.38,0,TRUE,TRUE,0.011
match,Mus,unweighted,Basal Ganglia,CMRgl,Mean,85.64,85.64,0,TRUE,TRUE,0.011
match,Mus,unweighted,Basal Ganglia,CMRgl,N,5,5,0,TRUE,TRUE,0
match,Mus,unweighted,Basal Ganglia,CMRgl,SD,31.31,31.31,0,TRUE,TRUE,0.011
match,Mus,weighted,Basal Ganglia,CMRgl,CV,14.85,14.85,0,TRUE,TRUE,0.011
match,Mus,weighted,Basal Ganglia,CMRgl,CVstar,14.97,14.97,0,TRUE,TRUE,0.011
match,Mus,weighted,Basal Ganglia,CMRgl,Mean,85.18,85.18,0,TRUE,TRUE,0.011
match,Mus,weighted,Basal Ganglia,CMRgl,N,30,30,0,TRUE,TRUE,0
match,Mus,weighted,Basal Ganglia,CMRgl,SD,12.65,12.65,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Cerebellum,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Cerebellum,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Cerebellum,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cerebellum,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Cerebellum,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Cerebellum,CMRgl,CV,8.39,8.39,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cerebellum,CMRgl,CVstar,8.92,8.92,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cerebellum,CMRgl,Mean,90.5,90.5,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cerebellum,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Mus,unweighted,Cerebellum,CMRgl,SD,7.59,7.59,0,TRUE,TRUE,0.011
match,Mus,weighted,Cerebellum,CMRgl,CV,13.2,13.2,0,TRUE,TRUE,0.011
match,Mus,weighted,Cerebellum,CMRgl,CVstar,13.33,13.33,0,TRUE,TRUE,0.011
match,Mus,weighted,Cerebellum,CMRgl,Mean,91.52,91.52,0,TRUE,TRUE,0.011
match,Mus,weighted,Cerebellum,CMRgl,N,25,25,0,TRUE,TRUE,0
match,Mus,weighted,Cerebellum,CMRgl,SD,12.08,12.08,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cingulate Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cingulate Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cingulate Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Cingulate Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Cingulate Cortex,CMRgl,CV,24.07,24.07,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cingulate Cortex,CMRgl,CVstar,26.07,26.07,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cingulate Cortex,CMRgl,Mean,83,83,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cingulate Cortex,CMRgl,N,3,3,0,TRUE,TRUE,0
match,Mus,unweighted,Cingulate Cortex,CMRgl,SD,19.97,19.97,0,TRUE,TRUE,0.011
match,Mus,weighted,Cingulate Cortex,CMRgl,CV,14.4,14.4,0,TRUE,TRUE,0.011
match,Mus,weighted,Cingulate Cortex,CMRgl,CVstar,14.6,14.6,0,TRUE,TRUE,0.011
match,Mus,weighted,Cingulate Cortex,CMRgl,Mean,83.33,83.33,0,TRUE,TRUE,0.011
match,Mus,weighted,Cingulate Cortex,CMRgl,N,18,18,0,TRUE,TRUE,0
match,Mus,weighted,Cingulate Cortex,CMRgl,SD,12,12,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Cortex,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Cortex,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Cortex,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Cortex,CMRgl,CV,27.41,27.41,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cortex,CMRgl,CVstar,28.27,28.27,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cortex,CMRgl,Mean,97.88,97.88,0,TRUE,TRUE,0.011
match,Mus,unweighted,Cortex,CMRgl,N,8,8,0,TRUE,TRUE,0
match,Mus,unweighted,Cortex,CMRgl,SD,26.83,26.83,0,TRUE,TRUE,0.011
match,Mus,weighted,Cortex,CMRgl,CV,12.12,12.12,0,TRUE,TRUE,0.011
match,Mus,weighted,Cortex,CMRgl,CVstar,12.19,12.19,0,TRUE,TRUE,0.011
match,Mus,weighted,Cortex,CMRgl,Mean,98.9,98.9,0,TRUE,TRUE,0.011
match,Mus,weighted,Cortex,CMRgl,N,43,43,0,TRUE,TRUE,0
match,Mus,weighted,Cortex,CMRgl,SD,11.99,11.99,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Frontal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Frontal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Frontal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Frontal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Frontal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Frontal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Frontal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Frontal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,weighted,Frontal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Mus,unweighted,Frontal Cortex,CMRgl,CV,17.52,17.52,0,TRUE,TRUE,0.011
match,Mus,unweighted,Frontal Cortex,CMRgl,CVstar,18.24,18.24,0,TRUE,TRUE,0.011
match,Mus,unweighted,Frontal Cortex,CMRgl,Mean,108.83,108.83,0,TRUE,TRUE,0.011
match,Mus,unweighted,Frontal Cortex,CMRgl,N,6,6,0,TRUE,TRUE,0
match,Mus,unweighted,Frontal Cortex,CMRgl,SD,19.06,19.06,0,TRUE,TRUE,0.011
match,Mus,weighted,Frontal Cortex,CMRgl,CV,11.25,11.25,0,TRUE,TRUE,0.011
match,Mus,weighted,Frontal Cortex,CMRgl,CVstar,11.33,11.33,0,TRUE,TRUE,0.011
match,Mus,weighted,Frontal Cortex,CMRgl,Mean,107.29,107.29,0,TRUE,TRUE,0.011
match,Mus,weighted,Frontal Cortex,CMRgl,N,34,34,0,TRUE,TRUE,0
match,Mus,weighted,Frontal Cortex,CMRgl,SD,12.07,12.07,0,TRUE,TRUE,0.011
both_absent,Mus,unweighted,Hippocampus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Hippocampus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Hippocampus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,unweighted,Hippocampus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Mus,unweighted,Hippocampus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Hippocampus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Hippocampus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Mus,weighted,Hippocampus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
