Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Saimiri sciureus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Saimiri sciureus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Saimiri sciureus,handedness,Handedness_index_mean,HI,-0.119,-0.119,1,1,1,True,Caspar,primary,-0.119,-0.119
Saimiri sciureus,handedness,Handedness_strength_mean,abs(HI),0.757,0.757,1,1,1,True,Caspar,primary,0.757,0.757
Saimiri sciureus,locomotion,Intermembral_index,ratio,80,80,1,1,1,True,Granatosky,primary,80,80
Saimiri sciureus,locomotion,Locomotor_diversity_index,index,1.52127517730103,1.52127517730103,1,1,1,True,Granatosky,primary,1.52127517730103,1.52127517730103
Saimiri sciureus,manipulation,Manipulation_complexity,score,1.94,1.94,1,1,1,True,Heldstab,primary,1.94,1.94
Saimiri sciureus,gait,Phase,percent,58.76699956,58.76699956,1,1,1,True,Wimberly,primary,58.76699956,58.76699956
Saimiri sciureus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Saimiri sciureus,vocalization,VocalRepertoire,count,21,21,2,2,1,True,Schniter; ManyPrimates,primary; secondary,21,21
Sapajus apella,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Sapajus apella,dexterity,Dexterity,1-7 scale,5,5,2,2,1,True,Heffner; Iwaniuk,primary; secondary,5,5
Sapajus apella,gait,Duty_Factor,percent,65.5979992,65.5979992,1,1,1,True,Wimberly,primary,65.5979992,65.5979992
Sapajus apella,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Sapajus apella,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Sapajus apella,handedness,Handedness_index_mean,HI,-0.028,-0.028,1,1,1,True,Caspar,primary,-0.028,-0.028
Sapajus apella,handedness,Handedness_strength_mean,abs(HI),0.687,0.687,1,1,1,True,Caspar,primary,0.687,0.687
Sapajus apella,locomotion,Intermembral_index,ratio,81,81,1,1,1,True,Granatosky,primary,81,81
Sapajus apella,locomotion,Locomotor_diversity_index,index,1.83687468245124,1.83687468245124,1,1,1,True,Granatosky,primary,1.83687468245124,1.83687468245124
Sapajus apella,manipulation,Manipulation_complexity,score,2.54,2.54,1,1,1,True,Heldstab,primary,2.54,2.54
Sapajus apella,gait,Phase,percent,49.53562611,49.53562611,1,1,1,True,Wimberly,primary,49.53562611,49.53562611
Sapajus apella,manipulation,Tool_use,category,1,,1,1,1,True,Heldstab,primary,,
Sapajus apella,vocalization,VocalRepertoire,count,31,31,1,1,0,False,ManyPrimates,secondary,31,31
Sapajus flavius,handedness,Handedness_index_mean,HI,-0.13,-0.13,1,1,1,True,Caspar,primary,-0.13,-0.13
Sapajus flavius,handedness,Handedness_strength_mean,abs(HI),0.769,0.769,1,1,1,True,Caspar,primary,0.769,0.769
Sapajus xanthosternos,handedness,Handedness_index_mean,HI,0.089,0.089,1,1,1,True,Caspar,primary,0.089,0.089
Sapajus xanthosternos,handedness,Handedness_strength_mean,abs(HI),0.677,0.677,1,1,1,True,Caspar,primary,0.677,0.677
Sarcophilus harrisii,gait,Duty_Factor,percent,62.315,62.315,1,1,1,True,Wimberly,primary,62.315,62.315
Sarcophilus harrisii,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Sarcophilus harrisii,gait,Phase,percent,20.12,20.12,1,1,1,True,Wimberly,primary,20.12,20.12
Scalopus aquaticus,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Sciurillus pusillus,locomotion,Locomotor_diversity_index,index,1.05509170923132,1.05509170923132,1,1,1,True,Granatosky,primary,1.05509170923132,1.05509170923132
Sciurus griseus,gait,Duty_Factor,percent,66.2929198,66.2929198,1,1,1,True,Wimberly,primary,66.2929198,66.2929198
Sciurus griseus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Sciurus griseus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Sciurus griseus,gait,Phase,percent,35.32612782,35.32612782,1,1,1,True,Wimberly,primary,35.32612782,35.32612782
Sciurus hudsonius,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Sciurus igniventris,locomotion,Locomotor_diversity_index,index,1.76932881551122,1.76932881551122,1,1,1,True,Granatosky,primary,1.76932881551122,1.76932881551122
Sciurus niger,gait,Duty_Factor,percent,67.06451811,67.06451811,1,1,1,True,Wimberly,primary,67.06451811,67.06451811
Sciurus niger,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Sciurus niger,gait,Phase,percent,26.26435189,26.26435189,1,1,1,True,Wimberly,primary,26.26435189,26.26435189
Sciurus vulgaris,locomotion,Locomotor_diversity_index,index,1.36056602293838,1.36056602293838,1,1,1,True,Granatosky,primary,1.36056602293838,1.36056602293838
Semnopithecus entellus,handedness,Handedness_index_mean,HI,-0.184,-0.184,1,1,1,True,Caspar,primary,-0.184,-0.184
Semnopithecus entellus,handedness,Handedness_strength_mean,abs(HI),0.56,0.56,1,1,1,True,Caspar,primary,0.56,0.56
Semnopithecus entellus,vocalization,VocalRepertoire,count,16,16,1,1,1,True,Schniter,primary,16,16
Setonix brachyurus,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Spermophilus tridecemlineatus,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Sus scrofa,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Sus scrofa,gait,Duty_Factor,percent,70.80209895,70.80209895,1,1,1,True,Wimberly,primary,70.80209895,70.80209895
Sus scrofa,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Sus scrofa,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Sus scrofa,gait,Phase,percent,25.74963,25.74963,1,1,1,True,Wimberly,primary,25.74963,25.74963
Symphalangus syndactylus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Symphalangus syndactylus,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Symphalangus syndactylus,handedness,Handedness_index_mean,HI,-0.048,-0.048,1,1,1,True,Caspar,primary,-0.048,-0.048
Symphalangus syndactylus,handedness,Handedness_strength_mean,abs(HI),0.482,0.482,1,1,1,True,Caspar,primary,0.482,0.482
Symphalangus syndactylus,locomotion,Intermembral_index,ratio,147,147,1,1,1,True,Granatosky,primary,147,147
Symphalangus syndactylus,locomotion,Locomotor_diversity_index,index,0.639031859650177,0.639031859650177,1,1,1,True,Granatosky,primary,0.639031859650177,0.639031859650177
Symphalangus syndactylus,manipulation,Manipulation_complexity,score,3.08,3.08,1,1,1,True,Heldstab,primary,3.08,3.08
Symphalangus syndactylus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Symphalangus syndactylus,vocalization,VocalRepertoire,count,9,9,1,1,0,False,ManyPrimates,secondary,9,9
Tachyglossus aculeatus,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Tachyglossus aculeatus,gait,Duty_Factor,percent,67,67,1,1,1,True,Wimberly,primary,67,67
Tachyglossus aculeatus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Tachyglossus aculeatus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Tachyglossus aculeatus,gait,Phase,percent,13,13,1,1,1,True,Wimberly,primary,13,13
Tadarida cynocephala,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Talpa europaea,gait,Duty_Factor,percent,63.66,63.66,1,1,1,True,Wimberly,primary,63.66,63.66
Talpa europaea,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Talpa europaea,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Talpa europaea,gait,Phase,percent,33.33,33.33,1,1,1,True,Wimberly,primary,33.33,33.33
Tamias sibiricus,locomotion,Locomotor_diversity_index,index,1.48235863288788,1.48235863288788,1,1,1,True,Granatosky,primary,1.48235863288788,1.48235863288788
Tamias striatus,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Tamias striatus,locomotion,Locomotor_diversity_index,index,1.02614009593832,1.02614009593832,1,1,1,True,Granatosky,primary,1.02614009593832,1.02614009593832
Tamiasciurus hudsonicus,locomotion,Locomotor_diversity_index,index,1.16010264004331,1.16010264004331,1,1,1,True,Granatosky,primary,1.16010264004331,1.16010264004331
Tapirus,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Tapirus bairdii,gait,Duty_Factor,percent,65.0060024,65.0060024,1,1,1,True,Wimberly,primary,65.0060024,65.0060024
Tapirus bairdii,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Tapirus bairdii,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Tapirus bairdii,gait,Phase,percent,21.96879,21.96879,1,1,1,True,Wimberly,primary,21.96879,21.96879
Tapirus indicus,gait,Duty_Factor,percent,61,61,1,1,1,True,Wimberly,primary,61,61
Tapirus indicus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Tapirus indicus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Tapirus indicus,gait,Phase,percent,26,26,1,1,1,True,Wimberly,primary,26,26
Tapirus terrestris,gait,Duty_Factor,percent,70,70,1,1,1,True,Wimberly,primary,70,70
Tapirus terrestris,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Tapirus terrestris,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Tapirus terrestris,gait,Phase,percent,26,26,1,1,1,True,Wimberly,primary,26,26
Tarsius,dexterity,Dexterity,1-7 scale,4,4,1,1,1,True,Heffner,primary,4,4
Tarsius bancanus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Tarsius bancanus,locomotion,Intermembral_index,ratio,52,52,1,1,1,True,Granatosky,primary,52,52
Tarsius bancanus,locomotion,Locomotor_diversity_index,index,0.861711959324643,0.861711959324643,1,1,1,True,Granatosky,primary,0.861711959324643,0.861711959324643
Tarsius dentatus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Tarsius dentatus,locomotion,Intermembral_index,ratio,55,55,1,1,1,True,Granatosky,primary,55,55
Tarsius dentatus,locomotion,Locomotor_diversity_index,index,1.10856520816426,1.10856520816426,1,1,1,True,Granatosky,primary,1.10856520816426,1.10856520816426
Tarsius tarsier,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Tarsius tarsier,locomotion,Intermembral_index,ratio,55,55,1,1,1,True,Granatosky,primary,55,55
Tarsius tarsier,locomotion,Locomotor_diversity_index,index,0.904363612551585,0.904363612551585,1,1,1,True,Granatosky,primary,0.904363612551585,0.904363612551585
Thallomys paedulcus,gait,Duty_Factor,percent,71.875,71.875,1,1,1,True,Wimberly,primary,71.875,71.875
Thallomys paedulcus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Thallomys paedulcus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Thallomys paedulcus,gait,Phase,percent,31.885,31.885,1,1,1,True,Wimberly,primary,31.885,31.885
Theropithecus gelada,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Theropithecus gelada,handedness,Handedness_index_mean,HI,0.053,0.053,1,1,1,True,Caspar,primary,0.053,0.053
Theropithecus gelada,handedness,Handedness_strength_mean,abs(HI),0.257,0.257,1,1,1,True,Caspar,primary,0.257,0.257
Theropithecus gelada,manipulation,Manipulation_complexity,score,4.17,4.17,1,1,1,True,Heldstab,primary,4.17,4.17
Theropithecus gelada,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Theropithecus gelada,vocalization,VocalRepertoire,count,22,22,1,1,1,True,Schniter,primary,22,22
Trachypithecus auratus,handedness,Handedness_index_mean,HI,-0.256,-0.256,1,1,1,True,Caspar,primary,-0.256,-0.256
Trachypithecus auratus,handedness,Handedness_strength_mean,abs(HI),0.984,0.984,1,1,1,True,Caspar,primary,0.984,0.984
Trachypithecus auratus,vocalization,VocalRepertoire,count,5,5,1,1,0,False,ManyPrimates,secondary,5,5
Trachypithecus delacouri,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Trachypithecus delacouri,gait,Duty_Factor,percent,60.89086618,60.89086618,1,1,1,True,Wimberly,primary,60.89086618,60.89086618
Trachypithecus delacouri,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Trachypithecus delacouri,locomotion,Intermembral_index,ratio,77,77,1,1,1,True,Granatosky,primary,77,77
Trachypithecus delacouri,locomotion,Locomotor_diversity_index,index,0.880966134812287,0.880966134812287,1,1,1,True,Granatosky,primary,0.880966134812287,0.880966134812287
Trachypithecus delacouri,gait,Phase,percent,59.72837684,59.72837684,1,1,1,True,Wimberly,primary,59.72837684,59.72837684
Trachypithecus francoisi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Trachypithecus francoisi,locomotion,Locomotor_diversity_index,index,1.27772088326507,1.27772088326507,1,1,1,True,Granatosky,primary,1.27772088326507,1.27772088326507
Trachypithecus francoisi,vocalization,VocalRepertoire,count,15,15,1,1,0,False,ManyPrimates,secondary,15,15
Trachypithecus hatinhensis,gait,Duty_Factor,percent,60.93216843,60.93216843,1,1,1,True,Wimberly,primary,60.93216843,60.93216843
Trachypithecus hatinhensis,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Trachypithecus hatinhensis,handedness,Handedness_index_mean,HI,-0.248,-0.248,1,1,1,True,Caspar,primary,-0.248,-0.248
Trachypithecus hatinhensis,handedness,Handedness_strength_mean,abs(HI),0.817,0.817,1,1,1,True,Caspar,primary,0.817,0.817
Trachypithecus hatinhensis,gait,Phase,percent,61.45227488,61.45227488,1,1,1,True,Wimberly,primary,61.45227488,61.45227488
Trachypithecus johnii,vocalization,VocalRepertoire,count,16,16,1,1,1,True,Schniter,primary,16,16
Trachypithecus leucocephalus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Trachypithecus leucocephalus,locomotion,Intermembral_index,ratio,80,80,1,1,1,True,Granatosky,primary,80,80
Trachypithecus leucocephalus,locomotion,Locomotor_diversity_index,index,1.11352363236587,1.11352363236587,1,1,1,True,Granatosky,primary,1.11352363236587,1.11352363236587
Trachypithecus obscurus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Trachypithecus obscurus,locomotion,Intermembral_index,ratio,83,83,1,1,1,True,Granatosky,primary,83,83
Trachypithecus obscurus,locomotion,Locomotor_diversity_index,index,0.930549435609321,0.930549435609321,1,1,1,True,Granatosky,primary,0.930549435609321,0.930549435609321
Trachypithecus phayrei,gait,Duty_Factor,percent,63.83,63.83,1,1,1,True,Wimberly,primary,63.83,63.83
Trachypithecus phayrei,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Trachypithecus phayrei,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Trachypithecus phayrei,gait,Phase,percent,61.25,61.25,1,1,1,True,Wimberly,primary,61.25,61.25
Trachypithecus poliocephalus,gait,Duty_Factor,percent,60.99488998,60.99488998,1,1,1,True,Wimberly,primary,60.99488998,60.99488998
Trachypithecus poliocephalus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Trachypithecus poliocephalus,gait,Phase,percent,64.09781361,64.09781361,1,1,1,True,Wimberly,primary,64.09781361,64.09781361
Tragelaphus strepsiceros,gait,Duty_Factor,percent,62.67948718,62.67948718,1,1,1,True,Wimberly,primary,62.67948718,62.67948718
Tragelaphus strepsiceros,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Tragelaphus strepsiceros,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Tragelaphus strepsiceros,gait,Phase,percent,32.03419,32.03419,1,1,1,True,Wimberly,primary,32.03419,32.03419
Trichosurus vulpecula,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Trichosurus vulpecula,gait,Duty_Factor,percent,56.55711,56.55711,1,1,1,True,Wimberly,primary,56.55711,56.55711
Trichosurus vulpecula,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Trichosurus vulpecula,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Trichosurus vulpecula,gait,Phase,percent,66.972,66.972,1,1,1,True,Wimberly,primary,66.972,66.972
Tupaia belangeri,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Tupaia minor,locomotion,Locomotor_diversity_index,index,1.16912339604188,1.16912339604188,1,1,1,True,Granatosky,primary,1.16912339604188,1.16912339604188
Tupaia tana,gait,Duty_Factor,percent,64.62,64.62,1,1,1,True,Wimberly,primary,64.62,64.62
Tupaia tana,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Tupaia tana,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Tupaia tana,locomotion,Locomotor_diversity_index,index,0.673597909201366,0.673597909201366,1,1,1,True,Granatosky,primary,0.673597909201366,0.673597909201366
Tupaia tana,gait,Phase,percent,38.08,38.08,1,1,1,True,Wimberly,primary,38.08,38.08
Ursus americanus,gait,Duty_Factor,percent,67,67,1,1,1,True,Wimberly,primary,67,67
Ursus americanus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ursus americanus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Ursus americanus,gait,Phase,percent,18,18,1,1,1,True,Wimberly,primary,18,18
Ursus arctos,gait,Duty_Factor,percent,65,65,1,1,1,True,Wimberly,primary,65,65
Ursus arctos,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ursus arctos,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Ursus arctos,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Ursus maritimus,gait,Duty_Factor,percent,68,68,1,1,1,True,Wimberly,primary,68,68
Ursus maritimus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ursus maritimus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Ursus maritimus,gait,Phase,percent,16,16,1,1,1,True,Wimberly,primary,16,16
Varecia rubra,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Varecia rubra,manipulation,Manipulation_complexity,score,1.33,1.33,1,1,1,True,Heldstab,primary,1.33,1.33
Varecia rubra,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Varecia rubra,vocalization,VocalRepertoire,count,13,13,1,1,0,False,ManyPrimates,secondary,13,13
Varecia variegata,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Varecia variegata,gait,Duty_Factor,percent,57.19757351,57.19757351,1,1,1,True,Wimberly,primary,57.19757351,57.19757351
Varecia variegata,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Varecia variegata,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Varecia variegata,locomotion,Intermembral_index,ratio,72,72,1,1,1,True,Granatosky,primary,72,72
Varecia variegata,locomotion,Locomotor_diversity_index,index,1.40007561095226,1.40007561095226,1,1,1,True,Granatosky,primary,1.40007561095226,1.40007561095226
Varecia variegata,gait,Phase,percent,64.53997173,64.53997173,1,1,1,True,Wimberly,primary,64.53997173,64.53997173
Varecia variegata,vocalization,VocalRepertoire,count,11,12,2,2,1,True,Schniter; ManyPrimates,primary; secondary,11,13
Varecia variegata rubra,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Varecia variegata rubra,locomotion,Intermembral_index,ratio,72,72,1,1,1,True,Granatosky,primary,72,72
Varecia variegata rubra,locomotion,Locomotor_diversity_index,index,1.49699401198051,1.49699401198051,1,1,1,True,Granatosky,primary,1.49699401198051,1.49699401198051
Vicugna pacos,gait,Duty_Factor,percent,55.80683333,55.80683333,1,1,1,True,Wimberly,primary,55.80683333,55.80683333
Vicugna pacos,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Vicugna pacos,gait,Phase,percent,12.92514634,12.92514634,1,1,1,True,Wimberly,primary,12.92514634,12.92514634
Vombatus ursinus,gait,Duty_Factor,percent,67.33333333,67.33333333,1,1,1,True,Wimberly,primary,67.33333333,67.33333333
Vombatus ursinus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Vombatus ursinus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Vombatus ursinus,gait,Phase,percent,22.41667,22.41667,1,1,1,True,Wimberly,primary,22.41667,22.41667
Vulpes vulpes,gait,Duty_Factor,percent,63.69606004,63.69606004,1,1,1,True,Wimberly,primary,63.69606004,63.69606004
Vulpes vulpes,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Vulpes vulpes,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Vulpes vulpes,gait,Phase,percent,32.52033,32.52033,1,1,1,True,Wimberly,primary,32.52033,32.52033
Zaglossus bruijni,gait,Duty_Factor,percent,67.1637005,67.1637005,1,1,1,True,Wimberly,primary,67.1637005,67.1637005
Zaglossus bruijni,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Zaglossus bruijni,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Zaglossus bruijni,gait,Phase,percent,24.28250762,24.28250762,1,1,1,True,Wimberly,primary,24.28250762,24.28250762
Zalophus wollebaeki,gait,Duty_Factor,percent,59.48,59.48,1,1,1,True,Wimberly,primary,59.48,59.48
Zalophus wollebaeki,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Zalophus wollebaeki,gait,Phase,percent,19.11,19.11,1,1,1,True,Wimberly,primary,19.11,19.11
