"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"60;61;67;70;73;87;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. | 62: TOKEN <- ""Kazu2015"" || 66: key_files <- if (!is.na(dataset_root)) | 67:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 68:              recursive = TRUE, full.names = TRUE) else character(0) || 69: ## Staging file, same three-column schema as the key. It exists only while this paper's | 70: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 71: ## so once the rows land there this file changes nothing and can be deleted. It is read || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 86: if (length(pending)) | 87:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 88:           paste(pending, collapse = ""; ""), || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"60;61;67;70;73;87;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. | 62: TOKEN <- ""Kazu2015"" || 66: key_files <- if (!is.na(dataset_root)) | 67:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 68:              recursive = TRUE, full.names = TRUE) else character(0) || 69: ## Staging file, same three-column schema as the key. It exists only while this paper's | 70: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 71: ## so once the rows land there this file changes nothing and can be deleted. It is read || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 86: if (length(pending)) | 87:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 88:           paste(pending, collapse = ""; ""), || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Kazu_etal_2015/Kazu_etal_2015_TABLE1.R","_keys/Stephan/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"60;61;67;70;73;87;89","59: ## No hand-coded mapping lives in this script (HOWTO sec 5). The rows this table needs are | 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. || 60: ## proposed in Kazu_etal_2014/PROPOSED_species_key_rows.csv for merging into | 61: ## _keys/Stephan/species_key.csv. | 62: TOKEN <- ""Kazu2015"" || 66: key_files <- if (!is.na(dataset_root)) | 67:   list.files(file.path(dataset_root, ""_keys""), pattern = ""species_key.csv"", | 68:              recursive = TRUE, full.names = TRUE) else character(0) || 69: ## Staging file, same three-column schema as the key. It exists only while this paper's | 70: ## rows are waiting to be merged into _keys/Stephan/species_key.csv; the key is read first, | 71: ## so once the rows land there this file changes nothing and can be deleted. It is read || 72: ## here so no species mapping is ever hand-coded into the script (HOWTO sec 5). | 73: proposed <- file.path(paper_dir, ""PROPOSED_species_key_rows.csv"") | 74: if (file.exists(proposed)) key_files <- c(key_files, proposed) || 86: if (length(pending)) | 87:   warning(""species_key.csv still lacks "", TOKEN, "" rows for: "", | 88:           paste(pending, collapse = ""; ""), || 88:           paste(pending, collapse = ""; ""), | 89:           "" — resolved from PROPOSED_species_key_rows.csv until they are merged."", | 90:           call. = FALSE)"
"Koay_etal_1998/Koay_etal_1998_Figure6.R","Koay_etal_1998/reference_tables/Koay_etal_1998_Figure6_caption_key.csv","Koay_etal_1998_Figure6_caption_key.csv","mentions exact filename",TRUE,TRUE,"13","12: ## transcribed verbatim (page-image verified) to | 13: ## reference_tables/Koay_etal_1998_Figure6_caption_key.csv. | 14: ##"
"Koay_etal_1998/Koay_etal_1998_Figure6.R","Koay_etal_1998/Koay_etal_1998_Figure6_snapshot.csv","Koay_etal_1998_Figure6_snapshot.csv","mentions exact filename",TRUE,TRUE,"18","17: ## ""Koay 1998 extract"", Fig-6 block), frozen verbatim (full precision) as | 18: ## Koay_etal_1998_Figure6_snapshot.csv. Point 13 (Macaca irus) was not | 19: ## recoverable (dense cluster) and carries NA; point 61 (beluga) appears in"
"Krubitzer_Kaas_1990/Krubitzer_Kaas_1990_Table1.R","_keys/species_reference.csv","species_reference.csv","mentions exact filename",TRUE,TRUE,"37","36:  | 37: ## common name -> binomial (all four are in _keys/species_reference.csv) | 38: sp_map <- c(""Squirrel monkey"" = ""Saimiri sciureus"","
"Lewitus_etal_2014/Lewitus_etal_2014_TableS1.R","__Public/comparative-data/10.1371%2Fjournal.pbio.1002000_TableS1.tsv","10.1371%2Fjournal.pbio.1002000_TableS1.tsv","mentions exact filename",TRUE,TRUE,"17","16: # Outputs: Lewitus_etal_2014_TableS1.csv              (104 species) | 17: #          10.1371%2Fjournal.pbio.1002000_TableS1.tsv in __Public/comparative-data/ | 18: # QA     : private restricted_checks/Lewitus_etal_2014/comparison/"
"Lewitus_etal_2014/Lewitus_etal_2014_TableS1.R","Lewitus_etal_2014/Lewitus_etal_2014_TableS1.csv","Lewitus_etal_2014_TableS1.csv","mentions exact filename",TRUE,TRUE,"16;35","15: # Source : Lewitus_etal_2014/pbio.1002000.s013.xlsx   (sheet ""Sheet1"") | 16: # Outputs: Lewitus_etal_2014_TableS1.csv              (104 species) | 17: #          10.1371%2Fjournal.pbio.1002000_TableS1.tsv in __Public/comparative-data/ || 34: folder    <- dirname(.sp) | 35: item_name <- tools::file_path_sans_ext(basename(.sp))          # = ""Lewitus_etal_2014_TableS1"" | 36: base      <- local({                                           # repo root; NA if run alone"
"Lewitus_etal_2014/Lewitus_etal_2014_TableS8.R","__Public/comparative-data/10.1371%2Fjournal.pbio.1002000_TableS8.tsv","10.1371%2Fjournal.pbio.1002000_TableS8.tsv","mentions exact filename",TRUE,TRUE,"15","14: # Outputs: Lewitus_etal_2014_TableS8.csv              (25 species) | 15: #          10.1371%2Fjournal.pbio.1002000_TableS8.tsv in __Public/comparative-data/ | 16: # QA     : private restricted_checks/Lewitus_etal_2014/comparison/"
"Lewitus_etal_2014/Lewitus_etal_2014_TableS8.R","Lewitus_etal_2014/Lewitus_etal_2014_TableS8.csv","Lewitus_etal_2014_TableS8.csv","mentions exact filename",TRUE,TRUE,"14;33","13: # Source : Lewitus_etal_2014/pbio.1002000.s020.xlsx   (sheet ""Sheet1"") | 14: # Outputs: Lewitus_etal_2014_TableS8.csv              (25 species) | 15: #          10.1371%2Fjournal.pbio.1002000_TableS8.tsv in __Public/comparative-data/ || 32: folder    <- dirname(.sp) | 33: item_name <- tools::file_path_sans_ext(basename(.sp))          # = ""Lewitus_etal_2014_TableS8"" | 34: base      <- local({                                           # repo root; NA if run alone"
"MacLeod__2000/MacLeod__2000_APPENDIXI.R","MacLeod__2000/MacLeod__2000_APPENDIXI.csv","MacLeod__2000_APPENDIXI.csv","mentions exact filename",TRUE,TRUE,"57;58;59","56:   paste0(table_name, ""_snapshot.csv""), | 57:   ""MacLeod__2000_APPENDIXI_snapshot.xlsx"", | 58:   ""MacLeod__2000_APPENDIXI_snapshot.csv"", || 57:   ""MacLeod__2000_APPENDIXI_snapshot.xlsx"", | 58:   ""MacLeod__2000_APPENDIXI_snapshot.csv"", | 59:   ""MacLeod__2000_APPENDIXI.csv"" || 58:   ""MacLeod__2000_APPENDIXI_snapshot.csv"", | 59:   ""MacLeod__2000_APPENDIXI.csv"" | 60: ))"
"ManyPrimates__2022/ManyPrimates__2022_speciespredictors.R","ManyPrimates__2022/reference_tables/ManyPrimates__2022_speciespredictors_definitions.csv","ManyPrimates__2022_speciespredictors_definitions.csv","mentions exact filename",TRUE,TRUE,"10","9: #   Column meanings are documented in | 10: #   reference_tables/ManyPrimates__2022_speciespredictors_definitions.csv. | 11: #"
"ManyPrimates__2022/ManyPrimates__2022_speciespredictors.R","ManyPrimates__2022/ManyPrimates__2022_speciespredictors.csv","ManyPrimates__2022_speciespredictors.csv","mentions exact filename",TRUE,TRUE,"1;10;18;21;41;49","1: # ManyPrimates__2022_speciespredictors.R | 2: # || 9: #   Column meanings are documented in | 10: #   reference_tables/ManyPrimates__2022_speciespredictors_definitions.csv. | 11: # || 17: # Input | 18: #   ManyPrimates__2022_speciespredictors_snapshot.xlsx    sheet: speciespredictors_snap | 19: # || 20: # Outputs | 21: #   ManyPrimates__2022_speciespredictors.csv              one row per species (41 rows) | 22: #   <DOI>_speciespredictors.tsv in __Public/comparative-data/   DOI-named copy || 40: folder    <- dirname(.sp) | 41: item_name <- tools::file_path_sans_ext(basename(.sp))          # = ManyPrimates__2022_speciespredictors | 42: base      <- local({ || 48:  | 49: snapshot_file  <- ""ManyPrimates__2022_speciespredictors_snapshot.xlsx"" | 50: snapshot_sheet <- ""speciespredictors_snap"""
"Matano__1986/Matano__1986_TableI.R","Matano__1986/Matano__1986_TableI.csv","Matano__1986_TableI.csv","mentions exact filename",TRUE,TRUE,"1;39;40;65","1: # Matano__1986_TableI.R | 2: # || 38: # | 39: # Input  : Matano__1986_TableI_snapshot.xlsx                sheet: TableI | 40: # Outputs: Matano__1986_TableI.csv                          one row per species (46) || 39: # Input  : Matano__1986_TableI_snapshot.xlsx                sheet: TableI | 40: # Outputs: Matano__1986_TableI.csv                          one row per species (46) | 41: #          <DOI>.tsv in __Public/comparative-data/          named from __ReadMe.xlsx || 64: setwd(folder) | 65: snapshot_file  <- ""Matano__1986_TableI_snapshot.xlsx"" | 66: snapshot_sheet <- ""TableI"""
"Matano__1986/Matano__1986_TableI.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"82","81:     # printed -- ""C. medius"", ""A. l. occidentalis"", ""S. oedipus"", ""C. mitis"". | 82:     # Harmonisation is central, via _keys/Stephan/species_key.csv token Matano1986. | 83:     Species_Matano1986                                = str_squish(species_disp),"
"Matano__1986/Matano__1986_TableI.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"82","81:     # printed -- ""C. medius"", ""A. l. occidentalis"", ""S. oedipus"", ""C. mitis"". | 82:     # Harmonisation is central, via _keys/Stephan/species_key.csv token Matano1986. | 83:     Species_Matano1986                                = str_squish(species_disp),"
"Matano__1986/Matano__1986_TableI.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"82","81:     # printed -- ""C. medius"", ""A. l. occidentalis"", ""S. oedipus"", ""C. mitis"". | 82:     # Harmonisation is central, via _keys/Stephan/species_key.csv token Matano1986. | 83:     Species_Matano1986                                = str_squish(species_disp),"
"Matano__1986/Matano__1986_TableI.R","_keys/Stephan/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"82","81:     # printed -- ""C. medius"", ""A. l. occidentalis"", ""S. oedipus"", ""C. mitis"". | 82:     # Harmonisation is central, via _keys/Stephan/species_key.csv token Matano1986. | 83:     Species_Matano1986                                = str_squish(species_disp),"
"Matano__1992/Matano__1992_Table1.R","__Public/comparative-data/10.1537%2Fase1911.100.69_Table1.tsv","10.1537%2Fase1911.100.69_Table1.tsv","mentions exact filename",TRUE,TRUE,"29","28: #   Matano__1992_Table1.csv                          19 species | 29: #   10.1537%2Fase1911.100.69_Table1.tsv              in __Public/comparative-data/ | 30: #"
"Matano__1992/Matano__1992_Table1.R","Matano__1992/Matano__1992_Table1_snapshot.csv","Matano__1992_Table1_snapshot.csv","mentions exact filename",TRUE,TRUE,"23","22: # Input | 23: #   Matano__1992_Table1_snapshot.csv   journal-faithful transcription of the printed | 24: #     table (the data rows are scanned images with no text layer, so this hand-read"
"Matano__1992/Matano__1992_Table1.R","Matano__1992/Matano__1992_Table1.csv","Matano__1992_Table1.csv","mentions exact filename",TRUE,TRUE,"1;23;28","1: # Matano__1992_Table1.R | 2: # || 22: # Input | 23: #   Matano__1992_Table1_snapshot.csv   journal-faithful transcription of the printed | 24: #     table (the data rows are scanned images with no text layer, so this hand-read || 27: # Outputs | 28: #   Matano__1992_Table1.csv                          19 species | 29: #   10.1537%2Fase1911.100.69_Table1.tsv              in __Public/comparative-data/"
"Matano__1992/Matano__1992_Table1.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table1.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table1.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table1.R","_keys/Stephan/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table2.R","__Public/comparative-data/10.1537%2Fase1911.100.69_Table2.tsv","10.1537%2Fase1911.100.69_Table2.tsv","mentions exact filename",TRUE,TRUE,"29","28: #   Matano__1992_Table2.csv                          12 species | 29: #   10.1537%2Fase1911.100.69_Table2.tsv              in __Public/comparative-data/ | 30: #"
"Matano__1992/Matano__1992_Table2.R","Matano__1992/Matano__1992_Table2_snapshot.csv","Matano__1992_Table2_snapshot.csv","mentions exact filename",TRUE,TRUE,"23","22: # Input | 23: #   Matano__1992_Table2_snapshot.csv   journal-faithful transcription of the printed | 24: #     table (the data rows are scanned images with no text layer, so this hand-read"
"Matano__1992/Matano__1992_Table2.R","Matano__1992/Matano__1992_Table2.csv","Matano__1992_Table2.csv","mentions exact filename",TRUE,TRUE,"1;23;28","1: # Matano__1992_Table2.R | 2: # || 22: # Input | 23: #   Matano__1992_Table2_snapshot.csv   journal-faithful transcription of the printed | 24: #     table (the data rows are scanned images with no text layer, so this hand-read || 27: # Outputs | 28: #   Matano__1992_Table2.csv                          12 species | 29: #   10.1537%2Fase1911.100.69_Table2.tsv              in __Public/comparative-data/"
"Matano__1992/Matano__1992_Table2.R","_keys/Allman/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table2.R","_keys/Ashwell/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
"Matano__1992/Matano__1992_Table2.R","_keys/HerculanoHouzel/species_key.csv","species_key.csv","mentions exact filename",TRUE,TRUE,"41","40: # Taxonomy: journal names are kept verbatim in `Species` (HOWTO invariant 3); | 41: # harmonisation is applied centrally via ../_keys/Stephan/species_key.csv, token | 42: # Matano1992 (paper-scoped, shared by all four tables)."
