severity,kind,repo,path,line,found,canonical,in_scope,note
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,92,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,93,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""MGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,94,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,95,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,96,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,97,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,98,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,99,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,100,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,101,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,102,Armstrong_1979,Armstrong__1979,yes,"""Table8""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,103,Armstrong_1979,Armstrong__1979,yes,"""Table9""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,104,Armstrong_1979,Armstrong__1979,yes,"""Table9""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,105,Armstrong_1979,Armstrong__1979,yes,"""Table9""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,106,Armstrong_1979,Armstrong__1979,yes,"""Table9""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,107,Armstrong_1979,Armstrong__1979,yes,"""Table9""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""VB"""
P4,doc,PUB,Baker_etal_2025/Baker_etal_2025_HANDOFF.md,34,ManyPrimates_2022,ManyPrimates__2022,yes,- ManyPrimates_2022 cognition/predictors — **32** shared
P4,doc,PUB,Baker_etal_2025/Baker_etal_2025_HANDOFF.md,35,Granatosky_2018,Granatosky__2018,yes,- Granatosky_2018 locomotion — **62** shared
P4,doc,PUB,MacLarnon__1996/MacLarnon__1996_Table1.ReadMe.md,9,MacLarnon_1996,MacLarnon__1996,yes,MacLarnon_1996_Table1_snapshot.xlsx
P4,doc,PUB,MacLarnon__1996/MacLarnon__1996_Table1.ReadMe.md,25,MacLarnon_1996,MacLarnon__1996,yes,MacLarnon_1996_Table1.csv <-- USE THIS
P4,doc,PUB,MacLeod__2000/MacLeod__2000_APPENDIXI.ReadMe.md,8,MacLeod_2000,MacLeod__2000,yes,"`macleod_2000.pdf`, Appendix I, printed pp. 199-200 (PDF pages 218-219). The table was taken from rendered page images of the scanned disser"
P4,doc,PUB,MacLeod__2000/MacLeod__2000_APPENDIXI.ReadMe.md,13,MacLeod_2000,MacLeod__2000,yes,`MacLeod_2000_APPENDIXI.R` -> `MacLeod_2000_APPENDIXI.csv` and `MacLeod_2000_APPENDIXI.tsv` (**use these**).
P4,doc,PUB,MacLeod__2000/MacLeod__2000_APPENDIXI.ReadMe.md,13,MacLeod_2000,MacLeod__2000,yes,`MacLeod_2000_APPENDIXI.R` -> `MacLeod_2000_APPENDIXI.csv` and `MacLeod_2000_APPENDIXI.tsv` (**use these**).
P4,doc,PUB,MacLeod__2000/MacLeod__2000_APPENDIXI.ReadMe.md,13,MacLeod_2000,MacLeod__2000,yes,`MacLeod_2000_APPENDIXI.R` -> `MacLeod_2000_APPENDIXI.csv` and `MacLeod_2000_APPENDIXI.tsv` (**use these**).
P4,doc,PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,11,Manger_2006,Manger__2006,yes,"| `Manger_2006_Table1_snapshot.csv` | frozen, faithful copy of the extant-cetacean rows of Table 1 |"
P4,doc,PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,12,Manger_2006,Manger__2006,yes,"| `Manger_2006_Table1.csv` | cleaned, analysis-ready data |"
P4,doc,PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,13,Manger_2006,Manger__2006,yes,| `Manger_2006_Table1.R` | script that turns the snapshot into the clean CSV |
P4,doc,PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,14,Manger_2006,Manger__2006,yes,| `Manger_2006_Table1.ReadMe.md` | this file |
P4,doc,PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,18,Manger_2006,Manger__2006,yes,"The printed Table 1 has three sections: Eocene Archaeoceti, Oligocene cetaceans, Miocene cetaceans, and Extant cetaceans (subdivided into od"
P4,doc,PUB,SOURCE_DISPOSITION_REGISTER.md,42,Weaver_2005,Weaver__2005,yes,"| Weaver 2005, *Reciprocal evolution of the cerebellum and neocortex in fossil humans* | `DOCUMENTED SKIP` | No new raw table; quantitative "
P4,doc,PUB,SOURCE_DISPOSITION_REGISTER.md,42,Weaver_2005,Weaver__2005,yes,"| Weaver 2005, *Reciprocal evolution of the cerebellum and neocortex in fossil humans* | `DOCUMENTED SKIP` | No new raw table; quantitative "
P4,doc,PUB,SOURCE_DISPOSITION_REGISTER.md,42,Weaver_2005,Weaver__2005,yes,"| Weaver 2005, *Reciprocal evolution of the cerebellum and neocortex in fossil humans* | `DOCUMENTED SKIP` | No new raw table; quantitative "
P4,doc,PUB,____Collections and Specimen notes/Disco_gibbon_specimen_note.md,450,MacLeod_2000,MacLeod__2000,yes,`MacLeod_2000` or `Barger_etal_2007`** — other authors describing the shared collection.
P4,doc,PUB,____Collections and Specimen notes/Disco_gibbon_specimen_note.md,477,MacLeod_2000,MacLeod__2000,yes,| `MacLeod_2000` | `DISCO (3/97) / GPZ-5542` | histology | registered |
P4,code_comment,PUB,__merging_behaviour/behaviour_compiled.R,10,ManyPrimates_2022,ManyPrimates__2022,yes,"##   VocalRepertoire  Schniter_2026 (primary, updated) + ManyPrimates_2022 (secondary). Both draw on"
P4,doc,PUB,__merging_sleep/README__merging.md,43,HerculanoHouzel_2015,HerculanoHouzel__2015,yes,| `HerculanoHouzel__2015_Table1` | HerculanoHouzel_2015 | `Sleep_h_day` | 24 mammals | primary (daily sleep) |
P4,doc,PUB,_keys/specimen_crosswalk/SCHEMA.md,44,MacLeod_2000,MacLeod__2000,yes,| `item_reference` | the specific table item (e.g. `MacLeod_2000_APPENDIXI`). |
