source,species,weighting,region,measure,stat,built,manual,status,diff
wholebrain+partsbrain,Mus,weighted,Cerebellum,CMRgl,N,25.0,25.0,match,
wholebrain+partsbrain,Mus,weighted,Cerebellum,CMRgl,Mean,91.52,91.52,match,
wholebrain+partsbrain,Mus,weighted,Cerebellum,CMRgl,SD,12.08,12.08,match,
wholebrain+partsbrain,Mus,weighted,Cerebellum,CMRgl,CV,13.2,13.2,match,
wholebrain+partsbrain,Mus,weighted,Cerebellum,CMRgl,CVstar,13.33,13.33,match,
wholebrain+partsbrain,Mus,weighted,Cingulate Cortex,CMRgl,N,18.0,18.0,match,
wholebrain+partsbrain,Mus,weighted,Cingulate Cortex,CMRgl,Mean,83.33,83.33,match,
wholebrain+partsbrain,Mus,weighted,Cingulate Cortex,CMRgl,SD,12.0,12.0,match,
wholebrain+partsbrain,Mus,weighted,Cingulate Cortex,CMRgl,CV,14.4,14.4,match,
wholebrain+partsbrain,Mus,weighted,Cingulate Cortex,CMRgl,CVstar,14.6,14.6,match,
wholebrain+partsbrain,Mus,weighted,Cortex,CMRgl,N,43.0,43.0,match,
wholebrain+partsbrain,Mus,weighted,Cortex,CMRgl,Mean,98.9,98.9,match,
wholebrain+partsbrain,Mus,weighted,Cortex,CMRgl,SD,11.99,11.99,match,
wholebrain+partsbrain,Mus,weighted,Cortex,CMRgl,CV,12.12,12.12,match,
wholebrain+partsbrain,Mus,weighted,Cortex,CMRgl,CVstar,12.19,12.19,match,
wholebrain+partsbrain,Mus,weighted,Frontal Cortex,CMRgl,N,34.0,34.0,match,
wholebrain+partsbrain,Mus,weighted,Frontal Cortex,CMRgl,Mean,107.29,107.29,match,
wholebrain+partsbrain,Mus,weighted,Frontal Cortex,CMRgl,SD,12.07,12.07,match,
wholebrain+partsbrain,Mus,weighted,Frontal Cortex,CMRgl,CV,11.25,11.25,match,
wholebrain+partsbrain,Mus,weighted,Frontal Cortex,CMRgl,CVstar,11.33,11.33,match,
wholebrain+partsbrain,Mus,weighted,Hippocampus,CMRgl,N,49.0,49.0,match,
wholebrain+partsbrain,Mus,weighted,Hippocampus,CMRgl,Mean,74.54,74.54,match,
wholebrain+partsbrain,Mus,weighted,Hippocampus,CMRgl,SD,33.99,33.99,match,
wholebrain+partsbrain,Mus,weighted,Hippocampus,CMRgl,CV,45.6,45.6,match,
wholebrain+partsbrain,Mus,weighted,Hippocampus,CMRgl,CVstar,45.83,45.83,match,
wholebrain+partsbrain,Mus,weighted,Occipital Cortex,CMRgl,N,24.0,24.0,match,
wholebrain+partsbrain,Mus,weighted,Occipital Cortex,CMRgl,Mean,100.75,100.75,match,
wholebrain+partsbrain,Mus,weighted,Occipital Cortex,CMRgl,SD,13.77,13.77,match,
wholebrain+partsbrain,Mus,weighted,Occipital Cortex,CMRgl,CV,13.67,13.67,match,
wholebrain+partsbrain,Mus,weighted,Occipital Cortex,CMRgl,CVstar,13.81,13.81,match,
wholebrain+partsbrain,Mus,weighted,Parietal Cortex,CMRgl,N,12.0,12.0,match,
wholebrain+partsbrain,Mus,weighted,Parietal Cortex,CMRgl,Mean,126.0,126.0,match,
wholebrain+partsbrain,Mus,weighted,Parietal Cortex,CMRgl,SD,14.51,14.51,match,
wholebrain+partsbrain,Mus,weighted,Parietal Cortex,CMRgl,CV,11.52,11.52,match,
wholebrain+partsbrain,Mus,weighted,Parietal Cortex,CMRgl,CVstar,11.76,11.76,match,
wholebrain+partsbrain,Mus,weighted,Sensorimotor Cortex,CMRgl,N,34.0,34.0,match,
wholebrain+partsbrain,Mus,weighted,Sensorimotor Cortex,CMRgl,Mean,102.59,102.59,match,
wholebrain+partsbrain,Mus,weighted,Sensorimotor Cortex,CMRgl,SD,12.37,12.37,match,
wholebrain+partsbrain,Mus,weighted,Sensorimotor Cortex,CMRgl,CV,12.06,12.06,match,
wholebrain+partsbrain,Mus,weighted,Sensorimotor Cortex,CMRgl,CVstar,12.15,12.15,match,
wholebrain+partsbrain,Mus,weighted,Thalamus,CMRgl,N,29.0,29.0,match,
wholebrain+partsbrain,Mus,weighted,Thalamus,CMRgl,Mean,114.39,114.39,match,
wholebrain+partsbrain,Mus,weighted,Thalamus,CMRgl,SD,14.51,14.51,match,
wholebrain+partsbrain,Mus,weighted,Thalamus,CMRgl,CV,12.69,12.69,match,
wholebrain+partsbrain,Mus,weighted,Thalamus,CMRgl,CVstar,12.79,12.79,match,
wholebrain+partsbrain,Mus,weighted,White Matter,CMRgl,N,28.0,28.0,match,
wholebrain+partsbrain,Mus,weighted,White Matter,CMRgl,Mean,44.57,44.57,match,
wholebrain+partsbrain,Mus,weighted,White Matter,CMRgl,SD,8.76,8.76,match,
wholebrain+partsbrain,Mus,weighted,White Matter,CMRgl,CV,19.65,19.65,match,
wholebrain+partsbrain,Mus,weighted,White Matter,CMRgl,CVstar,19.83,19.83,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CBF,N,5.0,5.0,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CBF,Mean,117.0,117.0,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CBF,SD,20.0,20.0,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CBF,CV,17.09,17.09,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CBF,CVstar,17.95,17.95,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CMRgl,N,37.0,37.0,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CMRgl,Mean,67.53,67.53,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CMRgl,SD,8.88,8.88,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CMRgl,CV,13.15,13.15,match,
wholebrain+partsbrain,Mus,weighted,Whole Brain,CMRgl,CVstar,13.24,13.24,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CBF,N,4.0,4.0,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CBF,Mean,64.85,64.85,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CBF,SD,9.93,9.93,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CBF,CV,15.31,15.31,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CBF,CVstar,16.27,16.27,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CMRO2,N,3.0,3.0,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CMRO2,Mean,223.8,223.8,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CMRO2,SD,20.44,20.44,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CMRO2,CV,9.14,9.14,match,
wholebrain+partsbrain,Ovis,unweighted,Whole Brain,CMRO2,CVstar,9.9,9.9,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CBF,N,30.0,30.0,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CBF,Mean,62.01,62.01,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CBF,SD,11.39,11.39,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CBF,CV,18.37,18.37,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CBF,CVstar,18.52,18.52,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CMRO2,N,18.0,18.0,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CMRO2,Mean,217.93,217.93,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CMRO2,SD,47.49,47.49,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CMRO2,CV,21.79,21.79,match,
wholebrain+partsbrain,Ovis,weighted,Whole Brain,CMRO2,CVstar,22.09,22.09,match,
wholebrain+partsbrain,Rattus,unweighted,Auditory Cortex,CMRgl,N,33.0,33.0,match,
wholebrain+partsbrain,Rattus,unweighted,Auditory Cortex,CMRgl,Mean,128.4,128.4,match,
wholebrain+partsbrain,Rattus,unweighted,Auditory Cortex,CMRgl,SD,24.11,24.11,match,
wholebrain+partsbrain,Rattus,unweighted,Auditory Cortex,CMRgl,CV,18.78,18.78,match,
wholebrain+partsbrain,Rattus,unweighted,Auditory Cortex,CMRgl,CVstar,18.92,18.92,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CBF,N,2.0,2.0,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CBF,Mean,117.5,117.5,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CBF,SD,7.78,7.78,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CBF,CV,6.62,6.62,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CBF,CVstar,7.45,7.45,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CMRgl,N,42.0,42.0,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CMRgl,Mean,71.95,71.95,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CMRgl,SD,10.23,10.23,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CMRgl,CV,14.22,14.22,match,
wholebrain+partsbrain,Rattus,unweighted,Basal Ganglia,CMRgl,CVstar,14.31,14.31,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CBF,N,2.0,2.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CBF,Mean,116.5,116.5,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CBF,SD,38.89,38.89,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CBF,CV,33.38,33.38,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CBF,CVstar,37.56,37.56,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CMRgl,N,28.0,28.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CMRgl,Mean,53.95,53.95,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CMRgl,SD,12.26,12.26,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CMRgl,CV,22.72,22.72,match,
wholebrain+partsbrain,Rattus,unweighted,Cerebellum,CMRgl,CVstar,22.93,22.93,match,
wholebrain+partsbrain,Rattus,unweighted,Cingulate Cortex,CMRgl,N,32.0,32.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cingulate Cortex,CMRgl,Mean,97.88,97.88,match,
wholebrain+partsbrain,Rattus,unweighted,Cingulate Cortex,CMRgl,SD,14.42,14.42,match,
wholebrain+partsbrain,Rattus,unweighted,Cingulate Cortex,CMRgl,CV,14.73,14.73,match,
wholebrain+partsbrain,Rattus,unweighted,Cingulate Cortex,CMRgl,CVstar,14.85,14.85,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CBF,N,3.0,3.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CBF,Mean,149.6,149.6,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CBF,SD,38.4,38.4,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CBF,CV,25.67,25.67,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CBF,CVstar,27.8,27.8,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRO2,N,1.0,1.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRO2,Mean,464.3,464.3,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRO2,SD,93.8,93.8,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRO2,CV,20.2,20.2,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRO2,CVstar,25.25,25.25,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRgl,N,49.0,49.0,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRgl,Mean,99.14,99.14,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRgl,SD,15.53,15.53,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRgl,CV,15.67,15.67,match,
wholebrain+partsbrain,Rattus,unweighted,Cortex,CMRgl,CVstar,15.75,15.75,match,
wholebrain+partsbrain,Rattus,unweighted,Frontal Cortex,CMRgl,N,34.0,34.0,match,
wholebrain+partsbrain,Rattus,unweighted,Frontal Cortex,CMRgl,Mean,94.06,94.06,match,
wholebrain+partsbrain,Rattus,unweighted,Frontal Cortex,CMRgl,SD,13.75,13.75,match,
wholebrain+partsbrain,Rattus,unweighted,Frontal Cortex,CMRgl,CV,14.62,14.62,match,
wholebrain+partsbrain,Rattus,unweighted,Frontal Cortex,CMRgl,CVstar,14.73,14.73,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CBF,N,5.0,5.0,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CBF,Mean,92.6,92.6,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CBF,SD,13.07,13.07,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CBF,CV,14.11,14.11,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CBF,CVstar,14.82,14.82,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CMRgl,N,44.0,44.0,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CMRgl,Mean,65.59,65.59,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CMRgl,SD,10.38,10.38,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CMRgl,CV,15.83,15.83,match,
wholebrain+partsbrain,Rattus,unweighted,Hippocampus,CMRgl,CVstar,15.92,15.92,match,
wholebrain+partsbrain,Rattus,unweighted,Occipital Cortex,CMRgl,N,37.0,37.0,match,
wholebrain+partsbrain,Rattus,unweighted,Occipital Cortex,CMRgl,Mean,94.25,94.25,match,
wholebrain+partsbrain,Rattus,unweighted,Occipital Cortex,CMRgl,SD,13.74,13.74,match,
wholebrain+partsbrain,Rattus,unweighted,Occipital Cortex,CMRgl,CV,14.57,14.57,match,
wholebrain+partsbrain,Rattus,unweighted,Occipital Cortex,CMRgl,CVstar,14.67,14.67,match,
wholebrain+partsbrain,Rattus,unweighted,Parietal Cortex,CMRgl,N,32.0,32.0,match,
wholebrain+partsbrain,Rattus,unweighted,Parietal Cortex,CMRgl,Mean,93.08,93.08,match,
wholebrain+partsbrain,Rattus,unweighted,Parietal Cortex,CMRgl,SD,14.44,14.44,match,
wholebrain+partsbrain,Rattus,unweighted,Parietal Cortex,CMRgl,CV,15.51,15.51,match,
wholebrain+partsbrain,Rattus,unweighted,Parietal Cortex,CMRgl,CVstar,15.63,15.63,match,
wholebrain+partsbrain,Rattus,unweighted,Sensorimotor Cortex,CMRgl,N,38.0,38.0,match,
wholebrain+partsbrain,Rattus,unweighted,Sensorimotor Cortex,CMRgl,Mean,96.61,96.61,match,
wholebrain+partsbrain,Rattus,unweighted,Sensorimotor Cortex,CMRgl,SD,11.64,11.64,match,
wholebrain+partsbrain,Rattus,unweighted,Sensorimotor Cortex,CMRgl,CV,12.05,12.05,match,
wholebrain+partsbrain,Rattus,unweighted,Sensorimotor Cortex,CMRgl,CVstar,12.13,12.13,match,
wholebrain+partsbrain,Rattus,unweighted,Temporal Cortex,CMRgl,N,4.0,4.0,match,
wholebrain+partsbrain,Rattus,unweighted,Temporal Cortex,CMRgl,Mean,98.58,98.58,match,
wholebrain+partsbrain,Rattus,unweighted,Temporal Cortex,CMRgl,SD,18.05,18.05,match,
wholebrain+partsbrain,Rattus,unweighted,Temporal Cortex,CMRgl,CV,18.31,18.31,match,
wholebrain+partsbrain,Rattus,unweighted,Temporal Cortex,CMRgl,CVstar,19.45,19.45,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CBF,N,4.0,4.0,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CBF,Mean,131.0,131.0,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CBF,SD,14.63,14.63,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CBF,CV,11.17,11.17,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CBF,CVstar,11.86,11.86,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CMRgl,N,44.0,44.0,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CMRgl,Mean,89.44,89.44,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CMRgl,SD,13.79,13.79,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CMRgl,CV,15.41,15.41,match,
wholebrain+partsbrain,Rattus,unweighted,Thalamus,CMRgl,CVstar,15.5,15.5,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CBF,N,1.0,1.0,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CBF,Mean,35.0,35.0,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CBF,SD,4.0,4.0,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CBF,CV,11.43,11.43,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CBF,CVstar,14.29,14.29,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CMRgl,N,36.0,36.0,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CMRgl,Mean,33.34,33.34,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CMRgl,SD,7.9,7.9,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CMRgl,CV,23.71,23.71,match,
wholebrain+partsbrain,Rattus,unweighted,White Matter,CMRgl,CVstar,23.87,23.87,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CBF,N,7.0,7.0,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CBF,Mean,101.86,101.86,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CBF,SD,7.9,7.9,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CBF,CV,7.76,7.76,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CBF,CVstar,8.04,8.04,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRO2,N,7.0,7.0,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRO2,Mean,428.71,428.71,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRO2,SD,69.91,69.91,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRO2,CV,16.31,16.31,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRO2,CVstar,16.89,16.89,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRgl,N,13.0,13.0,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRgl,Mean,75.24,75.24,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRgl,SD,13.01,13.01,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRgl,CV,17.29,17.29,match,
wholebrain+partsbrain,Rattus,unweighted,Whole Brain,CMRgl,CVstar,17.62,17.62,match,
wholebrain+partsbrain,Rattus,weighted,Auditory Cortex,CMRgl,N,237.0,237.0,match,
wholebrain+partsbrain,Rattus,weighted,Auditory Cortex,CMRgl,Mean,125.87,125.87,match,
wholebrain+partsbrain,Rattus,weighted,Auditory Cortex,CMRgl,SD,15.04,15.04,match,
wholebrain+partsbrain,Rattus,weighted,Auditory Cortex,CMRgl,CV,11.95,11.95,match,
wholebrain+partsbrain,Rattus,weighted,Auditory Cortex,CMRgl,CVstar,11.96,11.96,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CBF,N,12.0,12.0,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CBF,Mean,119.33,119.33,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CBF,SD,19.36,19.36,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CBF,CV,16.22,16.22,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CBF,CVstar,16.56,16.56,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CMRgl,N,307.0,307.0,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CMRgl,Mean,71.74,71.74,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CMRgl,SD,5.54,5.54,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CMRgl,CV,7.72,7.72,match,
wholebrain+partsbrain,Rattus,weighted,Basal Ganglia,CMRgl,CVstar,7.73,7.73,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CBF,N,14.0,14.0,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CBF,Mean,112.57,112.57,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CBF,SD,17.04,17.04,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CBF,CV,15.14,15.14,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CBF,CVstar,15.41,15.41,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CMRgl,N,220.0,220.0,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CMRgl,Mean,54.85,54.85,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CMRgl,SD,9.3,9.3,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CMRgl,CV,16.95,16.95,match,
wholebrain+partsbrain,Rattus,weighted,Cerebellum,CMRgl,CVstar,16.97,16.97,match,
wholebrain+partsbrain,Rattus,weighted,Cingulate Cortex,CMRgl,N,248.0,248.0,match,
wholebrain+partsbrain,Rattus,weighted,Cingulate Cortex,CMRgl,Mean,97.93,97.93,match,
wholebrain+partsbrain,Rattus,weighted,Cingulate Cortex,CMRgl,SD,12.77,12.77,match,
wholebrain+partsbrain,Rattus,weighted,Cingulate Cortex,CMRgl,CV,13.04,13.04,match,
wholebrain+partsbrain,Rattus,weighted,Cingulate Cortex,CMRgl,CVstar,13.05,13.05,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CBF,N,32.0,32.0,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CBF,Mean,145.58,145.58,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CBF,SD,47.17,47.17,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CBF,CV,32.4,32.4,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CBF,CVstar,32.66,32.66,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRO2,N,20.0,20.0,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRO2,Mean,464.3,464.3,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRO2,SD,93.8,93.8,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRO2,CV,20.2,20.2,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRO2,CVstar,20.45,20.45,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRgl,N,360.0,360.0,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRgl,Mean,98.91,98.91,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRgl,SD,12.37,12.37,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRgl,CV,12.51,12.51,match,
wholebrain+partsbrain,Rattus,weighted,Cortex,CMRgl,CVstar,12.52,12.52,match,
wholebrain+partsbrain,Rattus,weighted,Frontal Cortex,CMRgl,N,247.0,247.0,match,
wholebrain+partsbrain,Rattus,weighted,Frontal Cortex,CMRgl,Mean,94.31,94.31,match,
wholebrain+partsbrain,Rattus,weighted,Frontal Cortex,CMRgl,SD,12.79,12.79,match,
wholebrain+partsbrain,Rattus,weighted,Frontal Cortex,CMRgl,CV,13.56,13.56,match,
wholebrain+partsbrain,Rattus,weighted,Frontal Cortex,CMRgl,CVstar,13.58,13.58,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CBF,N,30.0,30.0,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CBF,Mean,94.0,94.0,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CBF,SD,13.63,13.63,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CBF,CV,14.5,14.5,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CBF,CVstar,14.62,14.62,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CMRgl,N,327.0,327.0,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CMRgl,Mean,65.36,65.36,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CMRgl,SD,8.67,8.67,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CMRgl,CV,13.26,13.26,match,
wholebrain+partsbrain,Rattus,weighted,Hippocampus,CMRgl,CVstar,13.27,13.27,match,
wholebrain+partsbrain,Rattus,weighted,Occipital Cortex,CMRgl,N,276.0,276.0,match,
wholebrain+partsbrain,Rattus,weighted,Occipital Cortex,CMRgl,Mean,94.2,94.2,match,
wholebrain+partsbrain,Rattus,weighted,Occipital Cortex,CMRgl,SD,12.69,12.69,match,
wholebrain+partsbrain,Rattus,weighted,Occipital Cortex,CMRgl,CV,13.47,13.47,match,
wholebrain+partsbrain,Rattus,weighted,Occipital Cortex,CMRgl,CVstar,13.48,13.48,match,
wholebrain+partsbrain,Rattus,weighted,Parietal Cortex,CMRgl,N,251.0,251.0,match,
wholebrain+partsbrain,Rattus,weighted,Parietal Cortex,CMRgl,Mean,94.29,94.29,match,
wholebrain+partsbrain,Rattus,weighted,Parietal Cortex,CMRgl,SD,12.35,12.35,match,
wholebrain+partsbrain,Rattus,weighted,Parietal Cortex,CMRgl,CV,13.1,13.1,match,
wholebrain+partsbrain,Rattus,weighted,Parietal Cortex,CMRgl,CVstar,13.11,13.11,match,
wholebrain+partsbrain,Rattus,weighted,Sensorimotor Cortex,CMRgl,N,270.0,270.0,match,
wholebrain+partsbrain,Rattus,weighted,Sensorimotor Cortex,CMRgl,Mean,96.09,96.09,match,
wholebrain+partsbrain,Rattus,weighted,Sensorimotor Cortex,CMRgl,SD,10.09,10.09,match,
wholebrain+partsbrain,Rattus,weighted,Sensorimotor Cortex,CMRgl,CV,10.5,10.5,match,
wholebrain+partsbrain,Rattus,weighted,Sensorimotor Cortex,CMRgl,CVstar,10.51,10.51,match,
wholebrain+partsbrain,Rattus,weighted,Temporal Cortex,CMRgl,N,26.0,26.0,match,
wholebrain+partsbrain,Rattus,weighted,Temporal Cortex,CMRgl,Mean,97.46,97.46,match,
wholebrain+partsbrain,Rattus,weighted,Temporal Cortex,CMRgl,SD,13.57,13.57,match,
wholebrain+partsbrain,Rattus,weighted,Temporal Cortex,CMRgl,CV,13.92,13.92,match,
wholebrain+partsbrain,Rattus,weighted,Temporal Cortex,CMRgl,CVstar,14.06,14.06,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CBF,N,26.0,26.0,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CBF,Mean,129.92,129.92,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CBF,SD,21.11,21.11,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CBF,CV,16.25,16.25,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CBF,CVstar,16.4,16.4,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CMRgl,N,334.0,334.0,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CMRgl,Mean,89.8,89.8,match,
wholebrain+partsbrain,Rattus,weighted,Thalamus,CMRgl,SD,12.06,12.06,match,
